"recno","date","day","x4_1","x4_2","x4_3","x4_4","x4_5","x4_3drm"
1614,4,11,4483,,400,1,5,400
1614,4,12,4483,,400,1,5,400
1614,4,13,4483,,400,1,5,400
1614,4,14,4483,,400,1,5,400
1614,4,15,4483,,400,1,6,400
1614,4,16,4483,,400,1,5,400
1614,4,17,4483,,400,1,5,400
1614,4,18,4483,,400,1,5,400
1614,4,19,4483,,400,1,5,400
1614,4,20,4483,,400,1,5,400
1614,4,21,4483,,400,1,5,400
1614,4,22,4483,,400,1,5,400
1614,4,23,4483,,400,1,5,400
1614,4,24,4483,,400,1,5,400
1614,4,25,4483,,400,1,5,400
1614,4,26,4483,,400,1,5,400
1614,4,27,4483,,400,1,5,400
1614,4,28,4483,,400,1,5,400
1614,4,29,4483,,400,1,5,400
1614,4,30,4483,,400,1,5,400
1614,4,10,3512,2,340,1,1,340
1615,4,22,4221,,15000,1,5,15000
1615,4,22,2071,30,8400,1,1,8400
1615,4,23,3522,1,6000,1,1,6000
1615,4,22,4211,,8100,1,5,8100
1615,4,22,4632,,4000,1,5,4000
1615,4,22,4622,,3000,1,5,3000
1615,4,23,3506,1,2500,1,1,2500
1615,4,22,3503,1,1200,1,1,1200
1615,4,22,2784,1,720,1,1,720
1615,4,23,3491,5,500,1,1,500
1615,4,22,4151,,500,1,5,500
1616,4,27,4211,,4200,1,5,4200
1616,4,26,2252,1,1000,1,1,1000
1616,4,26,3503,1,750,1,1,750
1616,4,27,4151,,500,1,5,500
1616,4,26,2784,1,400,1,1,400
1616,4,26,2789,1,260,1,1,260
1616,4,26,3501,1,250,1,1,250
1616,4,26,2790,1,200,1,1,200
1616,4,26,3512,2,160,1,1,160
1617,4,22,4221,,10000,1,5,10000
1617,4,22,4211,,6100,1,5,6100
1617,4,23,4622,,2000,1,1,2000
1617,4,22,3503,1,800,1,1,800
1617,4,22,4151,,500,1,5,500
1617,4,22,2784,1,400,1,1,400
1617,4,23,2790,1,260,1,1,260
1617,4,22,3501,1,250,1,1,250
1617,4,22,3491,1,200,1,1,200
1617,4,23,3512,2,160,1,1,160
1618,4,29,4221,,15000,1,5,15000
1618,4,29,4211,,14000,1,5,14000
1618,4,29,4432,,4000,1,5,4000
1618,4,28,3506,1,2500,1,1,2500
1618,4,29,4622,,2000,1,1,2000
1618,4,28,2785,1,1500,1,1,1500
1618,4,28,3503,1,1100,1,1,1100
1618,4,29,4613,,1100,1,5,1100
1618,4,28,2133,2,1000,1,1,1000
1618,4,28,3509,1,1000,1,1,1000
1618,4,29,4151,,1000,1,5,1000
1618,4,28,3501,1,650,1,1,650
1618,4,28,3412,4,600,1,5,600
1618,4,28,3505,1,450,1,1,450
1619,4,28,4221,,20000,1,5,20000
1619,4,28,4211,,5000,1,5,5000
1619,4,28,4871,,4000,1,5,4000
1619,4,28,4622,,2000,1,1,2000
1619,4,28,4151,,1200,1,5,1200
1619,4,27,2784,2,1000,1,1,1000
1619,4,27,3503,1,850,1,1,850
1619,4,27,3526,1,850,1,1,850
1619,4,27,3505,1,400,1,1,400
1619,4,27,3512,4,320,1,1,320
1619,4,27,2789,1,260,1,1,260
1619,4,27,3501,1,250,1,1,250
1619,4,27,2782,1,200,1,1,200
1620,4,29,4221,,9000,1,5,9000
1620,4,29,4211,,7000,1,5,7000
1620,4,28,2071,20,5600,1,1,5600
1620,4,28,2262,1,5000,1,1,5000
1620,4,29,4622,,2000,1,1,2000
1620,4,28,3455,10,1500,1,1,1500
1620,4,29,4151,,1200,1,5,1200
1620,4,28,2784,2,800,1,1,800
1620,4,28,3503,1,800,1,1,800
1620,4,28,3501,2,500,1,1,500
1620,4,28,3505,1,400,1,1,400
1620,4,28,3512,4,400,1,1,400
1620,4,28,2801,10,100,1,1,100
1621,4,2,4398,,150000,1,5,150000
1621,4,1,2831,,8000,1,5,8000
1621,4,2,4387,,5000,1,5,5000
1621,4,2,4211,,8800,1,5,8800
1621,4,2,4622,,3500,1,1,3500
1621,4,1,2784,4,1880,1,1,1880
1621,4,2,4151,,1700,1,5,1700
1621,4,1,2790,1,670,1,1,670
1621,4,1,3501,4,560,1,1,560
1621,4,1,3512,4,560,1,1,560
1621,4,1,2789,2,500,1,1,500
1621,4,1,3505,1,450,1,1,450
1622,4,2,4622,,7000,1,1,7000
1622,4,1,4211,,7600,1,5,7600
1622,4,2,2808,1,800,1,1,800
1622,4,1,4151,,500,1,5,500
1622,4,1,2784,1,450,1,1,450
1622,4,1,3501,2,300,1,1,300
1622,4,1,2789,1,250,1,1,250
1623,4,1,4211,,5200,1,5,5200
1623,4,2,4483,,2000,1,5,2000
1623,4,2,4622,,2000,1,1,2000
1623,4,1,4151,,1500,1,5,1500
1623,4,1,2784,2,900,1,1,900
1623,4,1,3501,1,650,1,1,650
1623,4,2,3512,5,500,1,1,500
1623,4,2,2789,1,300,1,1,300
1624,4,2,2071,60,18000,1,1,18000
1624,4,1,2341,10,5000,1,5,5000
1624,4,1,4211,,8700,1,5,8700
1624,4,1,4622,,3500,1,1,3500
1624,4,2,4483,,2000,1,5,2000
1624,4,2,2784,2,900,1,1,900
1624,4,1,4151,,800,1,5,800
1624,4,1,3501,4,550,1,1,550
1624,4,2,3512,2,280,1,1,280
1624,4,2,2789,1,240,1,1,240
1625,4,2,4221,,10000,1,5,10000
1625,4,1,4483,,6000,1,5,6000
1625,4,2,4211,,4000,1,5,4000
1625,4,2,4632,,4000,1,5,4000
1625,4,2,4622,,2500,1,5,2500
1625,4,1,3510,4,2240,1,1,2240
1625,4,1,2784,3,1350,1,1,1350
1625,4,2,4151,,1200,1,5,1200
1625,4,1,3512,4,560,1,1,560
1625,4,1,3501,5,550,1,1,550
1626,4,2,4221,,20000,1,5,20000
1626,4,1,3001,,15000,1,5,15000
1626,4,2,4211,,11000,1,5,11000
1626,4,3,4632,,6000,1,5,6000
1626,4,3,4622,,4000,1,1,4000
1626,4,1,2785,4,2400,1,1,2400
1626,4,2,4151,,2200,1,5,2200
1626,4,2,5011,,1500,1,5,1500
1626,4,2,3526,1,1350,1,1,1350
1626,4,3,4613,,1100,1,5,1100
1626,4,1,3512,4,1080,1,1,1080
1626,4,1,3501,4,800,1,1,800
1626,4,1,3512,1,550,1,1,550
1627,4,3,4211,,5000,1,5,5000
1627,4,3,4632,,5000,1,5,5000
1627,4,1,4622,,4000,1,1,4000
1627,4,1,3510,30,3900,1,1,3900
1627,4,1,2784,4,2200,1,1,2200
1627,4,3,4151,,2100,1,5,2100
1627,4,2,3503,1,1350,1,1,1350
1627,4,2,3526,1,1350,1,1,1350
1627,4,2,3505,2,1100,1,1,1100
1627,4,2,3511,2,900,1,1,900
1627,4,1,2790,1,670,1,1,670
1627,4,2,3512,4,560,1,1,560
1627,4,1,2789,2,500,1,1,500
1628,4,1,4211,,4200,1,5,4200
1628,4,1,2341,5,3000,1,5,3000
1628,4,2,4622,,2000,1,1,2000
1628,4,1,4151,,1000,1,5,1000
1628,4,1,2784,2,760,1,1,760
1628,4,1,3501,2,300,1,1,300
1629,4,1,4622,,8000,1,1,8000
1629,4,1,2341,4,3000,1,5,3000
1629,4,1,4211,,6000,1,5,6000
1629,4,1,2784,2,600,1,1,600
1629,4,1,4151,,500,1,5,500
1629,4,1,3501,2,300,1,1,300
1629,4,1,2789,1,250,1,1,250
1630,4,1,2071,10,7500,1,1,7500
1630,4,2,4221,,6400,1,5,6400
1630,4,2,4211,,3700,1,5,3700
1630,4,2,4632,,3500,1,5,3500
1630,4,2,3521,1,2500,1,1,2500
1630,4,1,2784,1,1500,1,1,1500
1630,4,1,3509,1,1200,1,1,1200
1630,4,2,4613,,1100,1,5,1100
1630,4,1,3512,10,1000,1,1,1000
1630,4,2,3529,1,1000,1,1,1000
1630,4,1,2787,1,800,1,1,800
1630,4,1,2790,2,800,1,1,800
1630,4,1,3503,1,800,1,1,800
1630,4,2,3509,1,800,1,1,800
1630,4,1,2787,1,700,1,1,700
1630,4,1,3514,1,600,1,1,600
1630,4,2,4151,,500,1,5,500
1630,4,1,2810,2,400,1,1,400
1631,4,1,4221,,4200,1,5,4200
1631,4,1,4211,,2100,1,5,2100
1631,4,1,2157,2,700,1,1,700
1631,4,1,4151,,500,1,5,500
1631,4,1,2784,1,400,1,1,400
1631,4,1,3501,1,350,1,1,350
1631,4,1,2790,1,300,1,1,300
1631,4,1,2789,2,200,1,1,200
1632,4,2,4221,,14600,1,5,14600
1632,4,2,2071,30,8400,1,1,8400
1632,4,2,4211,,8300,1,5,8300
1632,4,2,2831,,4000,1,1,4000
1632,4,2,4632,,4000,1,1,4000
1632,4,2,4632,,3500,1,5,3500
1632,4,3,4364,,3000,1,5,3000
1632,4,1,2676,6,2500,1,1,2500
1632,4,3,4366,,2000,1,5,2000
1632,4,1,2810,1,1500,1,1,1500
1632,4,2,4151,,1500,1,5,1500
1632,4,2,4614,,1300,1,5,1300
1632,4,1,2787,2,1200,1,1,1200
1632,4,2,4613,,1100,1,5,1100
1632,4,1,2789,1,1000,1,1,1000
1632,4,2,3501,5,1000,1,1,1000
1632,4,1,2784,1,800,1,1,800
1632,4,1,3503,1,800,1,1,800
1632,4,1,2787,1,700,1,1,700
1632,4,1,2790,1,700,1,1,700
1632,4,2,2782,2,450,1,1,450
1632,4,1,2810,2,300,1,1,300
1632,4,1,2810,2,200,1,1,200
1633,4,1,4221,,17400,1,5,17400
1633,4,1,4613,,11000,1,5,11000
1633,4,1,2071,30,10500,1,1,10500
1633,4,1,4211,,8300,1,5,8300
1633,4,2,2128,1,8000,1,1,8000
1633,4,2,2234,1,6000,1,1,6000
1633,4,1,4632,,6000,1,5,6000
1633,4,1,4632,,3000,1,1,3000
1633,4,1,4614,,2400,1,5,2400
1633,4,1,4151,,1300,1,5,1300
1633,4,1,2783,1,1200,1,1,1200
1633,4,2,2787,1,1200,1,1,1200
1633,4,2,2782,10,1000,1,1,1000
1633,4,2,2789,1,1000,1,1,1000
1633,4,2,3503,1,1000,1,1,1000
1633,4,2,2787,1,800,1,1,800
1633,4,1,2790,1,700,1,1,700
1633,4,2,3501,1,450,1,1,450
1633,4,2,2810,1,300,1,1,300
1633,4,2,2810,1,200,1,1,200
1634,4,16,4221,,3800,1,5,3800
1634,4,16,4211,,2300,1,5,2300
1634,4,16,4151,,500,1,5,500
1634,4,10,2786,1,400,1,1,400
1634,4,10,3501,2,400,1,1,400
1634,4,10,2790,1,300,1,1,300
1635,4,1,4221,,12400,1,5,12400
1635,4,1,2071,30,8400,1,5,8400
1635,4,1,2831,,8000,1,1,8000
1635,4,1,4211,,7200,1,5,7200
1635,4,1,4632,,4500,1,5,4500
1635,4,2,4364,,3000,1,1,3000
1635,4,1,2784,1.5,2300,1,1,2300
1635,4,2,4366,,2000,1,1,2000
1635,4,1,4614,,1400,1,5,1400
1635,4,2,3503,1,1300,1,1,1300
1635,4,2,3526,1,1200,1,1,1200
1635,4,1,2789,1,1100,1,1,1100
1635,4,1,4613,,1100,1,5,1100
1635,4,1,4151,,1000,1,5,1000
1635,4,2,3505,2,600,1,1,600
1635,4,2,2790,1,500,1,1,500
1635,4,2,2818,1,300,1,1,300
1636,4,1,2071,30,7500,1,1,7500
1636,4,1,4221,,7300,1,5,7300
1636,4,1,4211,,5200,1,5,5200
1636,4,1,4366,,2000,1,5,2000
1636,4,1,4613,,1100,1,5,1100
1636,4,1,4614,,800,1,5,800
1636,4,1,4151,,500,1,5,500
1636,4,1,3501,1,200,1,1,200
1636,4,1,2789,1,100,1,1,100
1637,4,1,4221,,5600,1,5,5600
1637,4,1,4211,,4400,1,5,4400
1637,4,1,2784,1,500,1,1,500
1637,4,1,3512,1,500,1,1,500
1637,4,1,4151,,500,1,5,500
1637,4,1,2789,1,450,1,1,450
1637,4,1,2790,1,400,1,1,400
1637,4,1,2810,1,200,1,1,200
1637,4,1,2810,1,200,1,1,200
1638,4,1,4221,,21400,1,5,21400
1638,4,1,2071,30,10500,1,1,10500
1638,4,1,4211,,7400,1,5,7400
1638,4,1,4632,,6000,1,5,6000
1638,4,2,4622,,5000,1,1,5000
1638,4,1,4614,,2700,1,5,2700
1638,4,2,2785,1,2400,1,1,2400
1638,4,1,4613,,1100,1,5,1100
1638,4,1,4151,,1000,1,5,1000
1638,4,2,2790,1,700,1,1,700
1638,4,2,2787,1,600,1,1,600
1638,4,2,3501,2,500,1,1,500
1638,4,2,2782,2,400,1,1,400
1638,4,2,2789,2,200,1,1,200
1638,4,1,2801,20,200,1,1,200
1639,4,2,2831,,3800,1,5,3800
1639,4,2,2341,3,2600,1,3,2600
1639,4,1,4211,,2000,1,5,2000
1639,4,1,4622,,2000,1,1,2000
1639,4,2,4613,,1100,1,5,1100
1639,4,1,3503,1,750,1,1,750
1639,4,1,2790,1,500,1,1,500
1639,4,1,2784,1,450,1,1,450
1639,4,1,4483,,400,1,5,400
1639,4,1,3501,1,250,1,1,250
1639,4,1,2782,1,200,1,1,200
1639,4,1,2789,1,200,1,1,200
1639,4,1,2773,1,100,1,1,100
1639,4,2,2817,1,100,1,1,100
1640,4,1,2831,,4700,1,5,4700
1640,4,1,2160,1,4500,1,4,4500
1640,4,1,2526,1,4500,1,4,4500
1640,4,3,4211,,4000,1,5,4000
1640,4,2,2341,3,2600,1,3,2600
1640,4,1,2071,10,2000,1,1,2000
1640,4,3,4622,,2000,1,5,2000
1640,4,3,4613,,1100,1,5,1100
1640,4,1,2134,2,1000,1,4,1000
1640,4,2,2714,1,1000,1,1,1000
1640,4,2,3503,1,750,1,1,750
1640,4,2,2790,1,600,1,1,600
1640,4,1,2784,1,450,1,1,450
1640,4,2,4483,,400,1,5,400
1640,4,1,3501,1,250,1,1,250
1640,4,1,2782,1,200,1,1,200
1640,4,1,2789,1,200,1,1,200
1640,4,2,2817,2,200,1,1,200
1640,4,2,2771,1,100,1,1,100
1640,4,1,2801,1,100,1,1,100
1640,4,2,2810,1,100,1,1,100
1641,4,2,2831,,6500,1,5,6500
1641,4,1,4622,1,5000,1,1,5000
1641,4,2,4364,,4000,1,5,4000
1641,4,2,4211,,3700,1,5,3700
1641,4,2,2132,1,3500,1,4,3500
1641,4,1,2235,1,2800,1,4,2800
1641,4,2,2341,3,2600,1,3,2600
1641,4,2,4365,,2000,1,5,2000
1641,4,1,2714,1,700,1,1,700
1641,4,1,2790,1,600,1,1,600
1641,4,1,3455,3,600,1,1,600
1641,4,2,2133,2,500,1,4,500
1641,4,1,4483,,400,1,5,400
1641,4,1,2784,1,350,1,1,350
1641,4,1,2782,1,200,1,1,200
1641,4,1,2789,1,200,1,1,200
1641,4,2,2773,1,100,1,1,100
1641,4,1,3461,2,100,1,1,100
1642,4,2,4483,,8000,1,5,8000
1642,4,1,2246,1,6000,1,1,6000
1642,4,1,3503,5,5000,1,1,5000
1642,4,3,2831,,3200,1,5,3200
1642,4,1,2071,15,3000,1,1,3000
1642,4,2,4211,,2800,1,5,2800
1642,4,2,2341,3,2600,1,3,2600
1642,4,2,2158,2,1000,1,1,1000
1642,4,2,4622,,1000,1,1,1000
1642,4,1,3506,1,750,1,1,750
1642,4,1,2785,1,450,1,1,450
1642,4,2,3455,2,400,1,1,400
1642,4,1,2784,1,350,1,1,350
1642,4,1,3505,1,350,1,1,350
1642,4,2,3523,1,350,1,1,350
1642,4,1,3501,1,250,1,1,250
1642,4,1,2789,1,200,1,1,200
1642,4,2,2817,2,200,1,1,200
1642,4,1,2801,1,100,1,1,100
1642,4,2,2802,2,100,1,1,100
1642,4,2,3461,2,100,1,1,100
1643,4,3,2831,,5300,1,5,5300
1643,4,2,2160,1,4500,1,4,4500
1643,4,2,2341,5,4200,1,3,4200
1643,4,2,2071,20,4000,1,1,4000
1643,4,2,4211,,3700,1,5,3700
1643,4,2,2194,1,3500,1,4,3500
1643,4,1,2270,1,2500,1,4,2500
1643,4,1,2252,1,1500,1,4,1500
1643,4,2,4622,,1000,1,1,1000
1643,4,2,3503,1,750,1,1,750
1643,4,1,2790,1,600,1,1,600
1643,4,2,3455,3,600,1,1,600
1643,4,1,2784,1,450,1,1,450
1643,4,3,2789,2,400,1,1,400
1643,4,3,4483,,400,1,5,400
1643,4,3,2818,1,250,1,1,250
1643,4,1,3501,1,250,1,1,250
1643,4,2,2771,2,200,1,1,200
1643,4,1,2782,1,200,1,1,200
1643,4,1,2817,2,200,1,1,200
1643,4,2,3461,2,200,1,1,200
1643,4,1,3491,1,150,1,1,150
1643,4,1,2801,1,100,1,1,100
1643,4,1,2810,1,100,1,1,100
1644,4,1,2160,1,4500,1,4,4500
1644,4,2,4622,,2000,1,1,2000
1644,4,1,2534,1,1800,1,4,1800
1644,4,2,4211,,1700,1,5,1700
1644,4,1,2252,1,1500,1,4,1500
1644,4,2,2808,1,1000,1,3,1000
1644,4,1,3503,1,750,1,1,750
1644,4,1,3526,1,750,1,1,750
1644,4,1,2790,1,600,1,1,600
1644,4,1,2784,1,450,1,1,450
1644,4,2,4483,,400,1,5,400
1644,4,1,3501,1,250,1,1,250
1644,4,1,2789,1,200,1,1,200
1644,4,2,2817,2,200,1,1,200
1644,4,2,3512,1,200,1,1,200
1644,4,1,2801,1,100,1,1,100
1645,4,1,2181,1,8000,1,4,8000
1645,4,1,4483,,3400,1,5,3400
1645,4,1,2267,1,3000,1,4,3000
1645,4,2,4211,,2400,1,5,2400
1645,4,1,2252,1,1500,1,1,1500
1645,4,1,2808,1,1000,1,2,1000
1645,4,2,3496,1,1000,1,4,1000
1645,4,2,3503,1,750,1,1,750
1645,4,2,3526,1,750,1,1,750
1645,4,1,2790,1,600,1,1,600
1645,4,1,3412,4,600,1,1,600
1645,4,2,2785,1,450,1,1,450
1645,4,2,2784,1,350,1,1,350
1645,4,2,2782,1,200,1,1,200
1645,4,1,2789,1,200,1,1,200
1645,4,2,3502,1,200,1,1,200
1645,4,1,3512,1,200,1,1,200
1645,4,2,3512,2,200,1,1,200
1645,4,2,2787,1,100,1,1,100
1645,4,1,2801,1,100,1,1,100
1646,4,1,2071,20,4000,1,1,4000
1646,4,2,2267,1,4000,1,4,4000
1646,4,2,4211,,3700,1,5,3700
1646,4,2,2831,,3300,1,5,3300
1646,4,2,2270,1,2000,1,4,2000
1646,4,2,4622,,1000,1,5,1000
1646,4,1,2784,2,700,1,1,700
1646,4,1,3503,1,700,1,1,700
1646,4,1,2790,1,600,1,1,600
1646,4,1,2789,2,400,1,1,400
1646,4,1,3455,10,300,1,1,300
1646,4,1,2782,1,200,1,1,200
1646,4,1,3501,1,200,1,1,200
1646,4,1,3461,3,150,1,1,150
1646,4,1,2801,1,100,1,1,100
1647,4,2,2233,1,8000,1,4,8000
1647,4,1,2071,15,3000,1,1,3000
1647,4,2,2341,3,2600,1,1,2600
1647,4,2,4211,,2300,1,1,2300
1647,4,2,2236,1,2000,1,4,2000
1647,4,1,3503,1,650,1,1,650
1647,4,1,2784,1,450,1,1,450
1647,4,2,4483,,400,1,5,400
1647,4,1,2818,1,250,1,1,250
1647,4,1,3501,1,250,1,1,250
1647,4,1,2782,1,200,1,1,200
1647,4,1,2789,1,200,1,1,200
1647,4,2,2817,2,200,1,1,200
1647,4,1,3512,1,200,1,1,200
1647,4,1,3491,1,150,1,1,150
1647,4,2,2773,1,100,1,1,100
1647,4,1,2801,1,100,1,1,100
1648,4,15,4394,,35000,1,5,35000
1648,4,15,4211,,13000,1,5,13000
1648,4,30,2831,,10000,1,5,10000
1648,4,15,4632,,10000,1,5,10000
1648,4,15,2071,30,9000,1,1,9000
1648,4,15,4221,,9000,1,5,9000
1648,4,15,4623,,6000,1,5,6000
1648,4,22,2785,1,3500,1,1,3500
1648,4,15,3510,20,3000,1,1,3000
1648,4,22,3510,20,3000,1,1,3000
1648,4,15,4151,,1680,1,5,1680
1648,4,22,3503,1,1350,1,1,1350
1648,4,22,3505,1,1200,1,1,1200
1648,4,15,4161,,1080,1,5,1080
1648,4,22,3501,3,1050,1,1,1050
1648,4,22,3512,3,1050,1,1,1050
1648,4,22,3512,5,1000,1,1,1000
1648,4,22,2790,1,650,1,1,650
1648,4,22,2782,2,400,1,1,400
1649,4,6,4211,,10000,1,5,10000
1649,4,6,4221,,7000,1,5,7000
1649,4,6,4623,1,4500,1,5,4500
1649,4,6,4622,1,3000,1,5,3000
1649,4,6,4801,,2000,1,5,2000
1649,4,7,2785,1,1800,1,1,1800
1649,4,7,3512,10,1800,1,1,1800
1649,4,7,3501,4,1200,1,1,1200
1649,4,6,4613,,1100,1,5,1100
1649,4,6,4151,,840,1,5,840
1649,4,7,2790,1,800,1,1,800
1649,4,7,3512,2,700,1,1,700
1649,4,7,2789,2,540,1,1,540
1649,4,6,4161,,540,1,5,540
1649,4,7,2782,2,400,1,1,400
1649,4,7,2789,1,350,1,1,350
1649,4,7,2810,2,300,1,1,300
1649,4,7,2787,1,200,1,1,200
1650,4,15,4211,,9000,1,5,9000
1650,4,15,4221,,5000,1,5,5000
1650,4,30,4351,,3000,1,5,3000
1650,4,15,4622,,3000,1,5,3000
1650,4,30,2821,,2000,1,5,2000
1650,4,22,3526,1,1350,1,1,1350
1650,4,22,3503,1,1250,1,1,1250
1650,4,22,2789,1,400,1,1,400
1650,4,22,2790,1,380,1,1,380
1650,4,22,3512,2,360,1,1,360
1650,4,22,3501,1,300,1,1,300
1650,4,15,4151,,280,1,5,280
1650,4,22,3512,1,250,1,1,250
1650,4,15,4161,,180,1,5,180
1651,4,7,4211,,15000,1,5,15000
1651,4,23,2831,,7500,1,5,7500
1651,4,7,4632,,6000,1,5,6000
1651,4,7,4221,,4800,1,5,4800
1651,4,15,3510,30,4500,1,1,4500
1651,4,15,5011,1,3000,1,5,3000
1651,4,15,2785,2,2350,1,1,2350
1651,4,9,2785,1.5,2200,1,1,2200
1651,4,7,4622,,2000,1,5,2000
1651,4,7,4801,,2000,1,5,2000
1651,4,7,4151,,1400,1,5,1400
1651,4,15,2789,1,1250,1,1,1250
1651,4,15,2789,1,1150,1,1,1150
1651,4,7,4161,,1080,1,5,1080
1651,4,15,3512,2,1000,1,1,1000
1651,4,15,3501,3,900,1,1,900
1651,4,15,3511,1,850,1,1,850
1651,4,15,3512,4,720,1,1,720
1651,4,15,2790,1,650,1,1,650
1651,4,9,2790,1,550,1,1,550
1651,4,9,3501,2,400,1,1,400
1651,4,9,3512,2,340,1,1,340
1651,4,9,2789,1,300,1,1,300
1651,4,9,2782,1,250,1,1,250
1651,4,9,2789,0.5,250,1,1,250
1652,4,22,4211,,21000,1,5,21000
1652,4,22,4221,,12000,1,5,12000
1652,4,22,4623,,8000,1,5,8000
1652,4,22,4632,,6000,1,5,6000
1652,4,7,2785,2,3000,1,1,3000
1652,4,22,4801,,2000,1,5,2000
1652,4,7,2789,1,1100,1,1,1100
1652,4,7,3511,2,1100,1,1,1100
1652,4,22,4613,,1100,1,5,1100
1652,4,22,4151,,840,1,5,840
1652,4,7,3501,3,750,1,1,750
1652,4,7,3512,3,750,1,1,750
1652,4,7,2790,0.5,650,1,1,650
1652,4,7,3505,1,550,1,1,550
1652,4,7,3512,3,540,1,1,540
1652,4,22,4161,,540,1,5,540
1653,4,7,4623,4,16000,1,5,16000
1653,4,30,2831,,15300,1,5,15300
1653,4,7,4211,,14000,1,5,14000
1653,4,7,4221,,9000,1,5,9000
1653,4,22,2171,1,5000,1,1,5000
1653,4,7,4632,,5000,1,5,5000
1653,4,6,2072,10,4000,1,1,4000
1653,4,15,2072,10,4000,1,1,4000
1653,4,22,2072,10,4000,1,1,4000
1653,4,22,2269,1,3000,1,1,3000
1653,4,7,4801,,2000,1,5,2000
1653,4,6,2785,1,1800,1,1,1800
1653,4,6,3512,8,1440,1,1,1440
1653,4,7,4151,,1400,1,5,1400
1653,4,6,3501,4,1200,1,1,1200
1653,4,7,4613,,1100,1,5,1100
1653,4,7,4161,,900,1,5,900
1653,4,6,2790,2,700,1,1,700
1653,4,6,2782,2,400,1,1,400
1653,4,6,2789,1,350,1,1,350
1653,4,6,3512,1,350,1,1,350
1653,4,6,2789,1,270,1,1,270
1653,4,6,2787,1,200,1,1,200
1654,4,15,4211,,31000,1,5,31000
1654,4,7,2072,20,8000,1,1,8000
1654,4,15,4221,,6000,1,5,6000
1654,4,15,4623,,6000,1,5,6000
1654,4,15,4801,,3000,1,5,3000
1654,4,7,3503,1,1850,1,1,1850
1654,4,7,2785,2,1800,1,1,1800
1654,4,7,2789,1,1150,1,1,1150
1654,4,15,4151,,1120,1,5,1120
1654,4,15,4161,,720,1,5,720
1654,4,7,3505,1,650,1,1,650
1654,4,7,3501,2,600,1,1,600
1654,4,7,3502,2,580,1,1,580
1654,4,7,3512,3,540,1,1,540
1654,4,7,3512,1,500,1,1,500
1655,4,6,4221,,20000,1,5,20000
1655,4,6,4622,,11000,1,6,11000
1655,4,6,4211,,11000,1,5,11000
1655,4,23,2821,,5000,1,5,5000
1655,4,23,4331,,5000,1,5,5000
1655,4,6,4632,,5000,1,5,5000
1655,4,14,2072,10,4000,1,1,4000
1655,4,22,2072,10,4000,1,1,4000
1655,4,23,4365,,3000,1,5,3000
1655,4,7,2785,1,2200,1,1,2200
1655,4,6,4801,,2000,1,6,2000
1655,4,14,2785,2,1400,1,1,1400
1655,4,6,4613,,1100,1,5,1100
1655,4,14,2790,1,1000,1,1,1000
1655,4,6,4151,,840,1,5,840
1655,4,14,3505,1,750,1,1,750
1655,4,14,3501,2,600,1,1,600
1655,4,7,2790,1,550,1,1,550
1655,4,7,2787,1,450,1,1,450
1655,4,7,3501,2,400,1,1,400
1655,4,14,3512,2,380,1,1,380
1655,4,7,3512,2,340,1,1,340
1655,4,7,2789,1,300,1,1,300
1655,4,7,2782,1,250,1,1,250
1655,4,7,3512,1,150,1,1,150
1656,4,15,4211,,31000,1,5,31000
1656,4,30,2831,,8200,1,5,8200
1656,4,15,4221,,7000,1,5,7000
1656,4,15,4632,,7000,1,5,7000
1656,4,15,4623,,4000,1,5,4000
1656,4,22,3526,1,3500,1,1,3500
1656,4,22,3503,1,1850,1,1,1850
1656,4,22,2785,2,1800,1,1,1800
1656,4,22,2157,2,1200,1,1,1200
1656,4,22,3512,2,800,1,1,800
1656,4,22,3501,2,700,1,1,700
1656,4,22,3512,3,600,1,1,600
1656,4,22,2790,1,380,1,1,380
1656,4,15,4151,,280,1,5,280
1656,4,15,4161,,180,1,5,180
1657,4,15,4221,,11700,1,5,11700
1657,4,15,4211,,6450,1,5,6450
1657,4,15,4632,,4000,1,5,4000
1657,4,1,3001,,3500,1,5,3500
1657,4,15,3001,,3500,1,5,3500
1657,4,23,3001,,3500,1,5,3500
1657,4,15,4871,,3500,1,5,3500
1657,4,1,3510,20,3000,1,1,3000
1657,4,1,2071,10,2800,1,1,2800
1657,4,8,2071,10,2800,1,1,2800
1657,4,15,2071,10,2800,1,1,2800
1657,4,23,2071,10,2800,1,1,2800
1657,4,23,3510,15,2250,1,1,2250
1657,4,1,4622,,2000,1,1,2000
1657,4,15,4622,1,2000,1,1,2000
1657,4,23,4622,,2000,1,1,2000
1657,4,8,3510,15,1800,1,1,1800
1657,4,8,2786,2,800,1,1,800
1657,4,8,3503,1,750,1,1,750
1657,4,8,3512,3,600,1,1,600
1657,4,8,3512,3,600,1,1,600
1657,4,8,3502,2,560,1,1,560
1657,4,8,3512,5,500,1,1,500
1657,4,1,2786,1,450,1,1,450
1657,4,1,3505,1,370,1,1,370
1657,4,8,2789,1,350,1,1,350
1657,4,8,2789,1,250,1,1,250
1658,4,8,4221,,8500,1,5,8500
1658,4,8,4211,,6600,1,5,6600
1658,4,9,2831,,4800,1,5,4800
1658,4,8,4622,,3000,1,1,3000
1658,4,1,4622,,2000,1,1,2000
1658,4,21,4622,,2000,1,1,2000
1658,4,23,4622,,2000,1,1,2000
1658,4,8,3510,15,1800,1,1,1800
1658,4,21,3510,15,1800,1,1,1800
