"recno","y1_1","y1_2","y1_3","y1_3drm","y1_4","y1_5"
391,5,1,45000,45000,1,3
392,1,3,49200,49200,1,3
392,2,3,37000,37000,1,3
393,1,3,47000,47000,1,3
393,1,19,5000,1666.66666666667,1,7
393,2,3,35600,35600,1,3
394,1,3,54600,54600,1,3
394,2,3,45500,45500,1,3
394,3,3,22000,22000,1,3
395,1,3,36000,36000,1,3
395,1,21,23000,23000,1,3
396,2,21,60000,5000,1,4
397,1,1,70000,70000,1,3
397,2,2,35000,35000,1,3
397,3,1,70000,70000,1,3
398,1,3,45000,45000,1,3
398,2,3,26000,26000,1,3
398,3,13,20000,20000,1,3
398,4,1,130000,130000,1,3
399,1,3,23000,23000,1,3
399,2,3,28000,28000,1,3
401,1,3,30000,30000,1,3
401,2,2,67000,67000,1,3
402,2,3,30000,30000,1,3
403,1,3,32000,32000,1,3
403,4,3,33000,33000,1,3
404,2,5,28000,28000,1,3
404,3,1,130000,130000,1,3
404,4,2,25000,25000,1,3
405,1,3,28300,28300,1,3
405,2,3,35580,35580,1,3
406,1,3,35000,35000,1,3
406,2,1,65000,65000,1,3
406,2,3,50000,50000,1,3
407,1,1,60000,60000,1,3
407,1,3,60000,60000,1,3
407,2,3,30000,30000,1,3
408,1,1,70000,70000,1,3
408,1,3,48000,48000,1,3
408,2,1,75000,75000,1,3
409,1,2,100000,100000,1,3
410,1,3,32000,32000,1,3
410,1,5,17000,17000,1,3
410,1,19,1000,2470,2,7
411,1,22,100000,33333.3333333333,1,7
411,5,12,5000,5000,1,3
412,1,3,30000,30000,1,3
412,2,3,36000,36000,1,3
413,2,5,29000,29000,1,3
414,1,3,56700,56700,1,3
414,1,5,17000,17000,1,3
415,1,2,40000,13333.3333333333,1,7
415,2,13,13000,13000,1,3
416,1,1,150000,150000,1,3
417,1,3,50500,50500,1,3
417,2,5,20500,20500,1,3
417,4,3,20500,20500,1,3
418,1,1,94000,94000,1,3
418,2,3,38000,38000,1,3
419,1,1,39000,39000,1,3
420,1,1,150000,150000,1,3
421,1,3,37000,37000,1,3
421,2,3,34000,34000,1,3
422,4,1,39000,39000,1,3
422,6,3,49000,49000,1,3
423,1,1,110000,110000,1,3
424,1,2,50000,50000,1,3
424,2,13,15000,5000,1,7
425,1,5,35000,35000,1,3
425,1,25,30000,30000,1,3
426,1,3,32000,32000,1,3
426,3,18,200,31715.3333333333,3,7
427,2,21,100000,33333.3333333333,1,7
427,3,1,25000,25000,1,3
427,4,1,30000,30000,1,3
428,1,3,31000,31000,1,3
428,3,2,20000,20000,1,3
428,5,2,35000,35000,1,3
429,1,2,30000,30000,1,3
429,1,3,48000,48000,1,3
429,1,13,100000,100000,1,3
430,3,3,16000,16000,1,3
430,4,2,50000,50000,1,3
431,1,3,25000,25000,1,3
431,2,5,33000,33000,1,3
431,3,2,50000,50000,1,3
431,3,21,40000,40000,1,3
432,1,5,31000,31000,1,3
432,2,21,100000,8333.33333333333,1,4
433,2,1,100000,100000,1,3
433,2,19,20000,149200,2,3
434,1,1,200000,200000,1,3
434,2,1,85000,85000,1,3
435,1,1,180000,180000,1,3
435,2,1,75000,75000,1,3
436,1,1,180000,180000,1,3
436,2,1,220000,220000,1,3
437,1,1,310000,310000,1,3
437,1,19,20000,149200,2,3
438,1,1,90000,90000,1,3
438,2,1,65000,65000,1,3
438,3,1,180000,180000,1,3
439,1,1,80000,80000,1,3
439,1,19,200,108674,4,3
440,1,1,370000,370000,1,3
440,2,1,250000,250000,1,3
441,1,1,200000,200000,1,3
441,2,1,80000,80000,1,3
442,1,3,34000,34000,1,3
442,1,18,6000,6000,1,3
443,1,17,250000,250000,1,3
443,1,19,47000,47000,1,3
444,1,3,70000,70000,1,3
444,2,3,50000,50000,1,3
445,1,1,65000,65000,1,3
445,1,21,100000,16666.6666666667,1,5
445,4,1,75000,75000,1,3
446,1,1,70000,70000,1,3
446,1,18,40000,40000,1,3
447,1,18,21000,21000,1,3
448,1,3,41000,41000,1,3
448,2,3,33000,33000,1,3
449,1,1,30000,30000,1,3
449,1,3,43000,43000,1,3
449,3,1,170000,170000,1,3
450,1,3,70000,70000,1,3
450,2,1,180000,180000,1,3
450,2,22,200000,16666.6666666667,1,4
451,1,3,38000,38000,1,3
451,2,3,39900,39900,1,3
452,1,1,56000,56000,1,3
452,2,3,17000,17000,1,3
452,3,1,120000,120000,1,3
453,1,1,140000,140000,1,3
453,2,3,28000,28000,1,3
453,3,1,120000,120000,1,3
454,1,3,39000,39000,1,3
455,1,1,60000,60000,1,3
455,1,3,39000,39000,1,3
455,3,3,19000,19000,1,3
455,3,19,100,54337,4,3
456,1,1,70000,70000,1,3
456,2,1,48000,48000,1,3
456,2,19,5000,37300,2,3
457,1,1,60000,60000,1,3
457,4,1,90000,90000,1,3
458,1,3,50000,50000,1,3
458,3,1,140000,140000,1,3
458,4,1,150000,150000,1,3
459,1,1,130000,130000,1,3
460,2,3,30000,30000,1,3
460,3,21,100000,100000,1,3
460,4,3,16000,16000,1,3
461,1,3,31000,31000,1,3
461,1,21,10000,10000,1,3
462,1,1,80000,80000,1,3
462,2,1,80000,80000,1,3
463,1,22,60000,60000,1,3
463,2,1,60000,60000,1,3
464,1,3,106000,106000,1,3
464,2,2,220000,220000,1,3
464,2,3,40000,40000,1,3
465,1,3,32000,32000,1,3
465,1,19,250,29899.375,3,6
465,2,21,80000,80000,1,3
466,1,2,60000,60000,1,3
467,1,21,45000,45000,1,3
467,2,1,60000,60000,1,3
468,1,1,90000,90000,1,3
468,1,3,50000,50000,1,3
468,2,3,30000,30000,1,3
469,1,1,200000,200000,1,3
469,2,8,18000,18000,1,3
470,1,3,40000,40000,1,3
470,2,3,37000,37000,1,3
470,2,5,16000,16000,1,3
470,3,3,39000,39000,1,3
470,4,3,70000,70000,1,3
471,4,1,120000,120000,1,3
472,1,2,250000,250000,1,3
472,2,1,80000,80000,1,3
473,1,3,42000,42000,1,3
473,2,1,230000,230000,1,3
473,3,1,85000,85000,1,3
474,1,1,100000,100000,1,3
474,2,19,100000,33333.3333333333,1,7
475,1,1,400000,400000,1,3
475,2,1,225000,225000,1,3
475,3,1,205000,205000,1,3
476,1,1,200000,200000,1,3
476,3,3,19000,19000,1,3
477,1,3,47000,47000,1,3
477,2,3,40800,40800,1,3
478,1,3,33000,33000,1,3
478,3,1,140000,140000,1,3
478,4,12,5000,5000,1,3
479,1,2,60000,60000,1,3
480,1,18,30000,10000,1,7
480,2,1,80000,80000,1,3
481,2,5,27000,27000,1,3
481,2,21,150000,12500,1,4
482,1,1,120000,120000,1,3
482,3,3,19000,19000,1,3
483,1,1,60000,60000,1,3
483,1,19,5000,12433.3333333333,2,7
484,1,1,62000,62000,1,3
484,1,3,64000,64000,1,3
484,3,1,80000,80000,1,3
485,1,1,170000,170000,1,3
485,3,1,160000,160000,1,3
486,1,3,32000,32000,1,3
486,1,19,50000,50000,1,3
487,1,1,50000,50000,1,3
487,2,1,200000,200000,1,3
487,3,5,33000,33000,1,3
487,7,3,50000,50000,1,3
488,5,1,250000,250000,1,3
489,1,1,150000,150000,1,3
489,1,3,39000,39000,1,3
489,2,1,80000,80000,1,3
489,5,3,45000,45000,1,3
490,1,1,186000,186000,1,3
491,1,3,40000,40000,1,3
491,2,3,35000,35000,1,3
491,2,19,100,18112.3333333333,4,7
492,2,1,90000,90000,1,3
493,1,1,120000,120000,1,3
494,2,19,140000,140000,1,3
494,3,2,31000,31000,1,3
494,4,1,67000,67000,1,3
494,5,1,28000,28000,1,3
495,1,1,100000,100000,1,3
495,1,3,46000,46000,1,3
495,2,3,38000,38000,1,3
495,3,2,150000,150000,1,3
495,4,1,70000,70000,1,3
496,1,21,70000,5833.33333333333,1,4
497,1,1,80000,80000,1,3
497,1,3,22000,22000,1,3
497,2,1,80000,80000,1,3
498,1,1,250000,250000,1,3
498,1,3,53000,53000,1,3
498,2,1,227000,227000,1,3
498,2,3,37000,37000,1,3
499,1,3,45000,45000,1,3
500,1,19,400,191356,3,3
501,1,3,53000,53000,1,3
502,1,3,53000,53000,1,3
502,2,1,200000,200000,1,3
502,2,19,100,47839,3,3
503,1,1,80000,80000,1,3
504,2,1,195000,195000,1,3
504,2,19,150000,150000,1,3
504,3,3,18000,18000,1,3
505,1,1,200000,200000,1,3
505,1,3,49500,49500,1,3
505,2,3,30000,30000,1,3
505,3,1,270000,270000,1,3
505,4,1,450000,450000,1,3
506,1,3,80000,80000,1,3
506,2,3,35000,35000,1,3
506,3,1,200000,200000,1,3
507,1,3,34000,34000,1,3
507,2,2,120000,120000,1,3
507,2,21,60000,15000,1,6
507,3,8,18000,18000,1,3
508,1,3,40000,40000,1,3
508,2,1,200000,200000,1,3
508,3,1,50000,50000,1,3
509,1,12,6000,6000,1,3
509,1,18,75000,75000,1,3
509,2,18,75000,75000,1,3
510,1,19,150,81505.5,4,3
511,2,2,80000,80000,1,3
511,3,2,120000,120000,1,3
512,1,3,49000,49000,1,3
512,1,18,100000,100000,1,3
512,2,3,45000,45000,1,3
513,1,3,49500,49500,1,3
513,2,2,350000,350000,1,3
513,3,8,18000,18000,1,3
514,1,3,28000,28000,1,3
514,2,1,100000,100000,1,3
515,1,3,55000,55000,1,3
515,1,19,160000,160000,1,3
515,3,1,60000,60000,1,3
516,1,1,50000,50000,1,3
516,1,3,80000,80000,1,3
516,2,3,34000,34000,1,3
516,3,2,80000,80000,1,3
517,1,1,90000,90000,1,3
517,1,3,70000,70000,1,3
517,2,1,60000,60000,1,3
518,1,3,55000,55000,1,3
518,2,3,37000,37000,1,3
518,3,1,140000,140000,1,3
519,1,1,60000,60000,1,3
519,1,3,52500,52500,1,3
519,2,1,60000,60000,1,3
519,3,1,100000,100000,1,3
519,4,1,80000,80000,1,3
520,1,2,240000,240000,1,3
520,1,3,23000,23000,1,3
520,7,1,120000,120000,1,3
521,1,3,51000,51000,1,3
521,2,1,80000,80000,1,3
521,2,3,52000,52000,1,3
522,1,1,79000,79000,1,3
523,2,3,42000,42000,1,3
523,3,1,80000,80000,1,3
523,4,1,70000,70000,1,3
524,3,1,60000,60000,1,3
524,4,1,165000,165000,1,3
525,1,1,70000,70000,1,3
525,2,1,70000,70000,1,3
525,3,1,60000,60000,1,3
525,5,1,250000,250000,1,3
526,2,1,130000,130000,1,3
527,1,19,400,191356,3,3
527,2,1,70000,70000,1,3
527,3,1,110000,110000,1,3
528,1,1,130000,130000,1,3
528,1,3,40000,40000,1,3
528,2,3,37000,37000,1,3
528,3,1,70000,70000,1,3
529,1,3,42000,42000,1,3
529,1,17,80000,80000,1,3
530,1,3,34000,34000,1,3
530,1,18,15000,15000,1,3
531,1,1,30000,30000,1,3
531,1,19,250,39865.8333333333,3,7
532,1,3,39000,39000,1,3
532,2,1,250000,250000,1,3
532,5,1,250000,250000,1,3
532,6,3,21000,21000,1,3
533,1,1,450000,450000,1,3
533,2,1,450000,450000,1,3
534,1,22,200000,66666.6666666667,1,7
534,5,3,50000,50000,1,3
534,6,1,60000,60000,1,3
535,1,1,70000,70000,1,3
535,1,3,50000,50000,1,3
535,2,1,50000,50000,1,3
536,1,2,200000,200000,1,3
537,1,3,52000,52000,1,3
537,2,1,200000,200000,1,3
538,1,22,150000,50000,1,7
538,2,18,100000,100000,1,3
539,1,1,50000,50000,1,3
539,1,3,45000,45000,1,3
539,3,1,110000,110000,1,3
540,1,3,39000,39000,1,3
540,2,2,400000,400000,1,3
541,1,3,41000,41000,1,3
541,2,3,21500,21500,1,3
542,2,1,300000,300000,1,3
543,1,1,266000,266000,1,3
543,1,22,200,95678,3,3
544,1,1,450000,450000,1,3
545,1,1,150000,150000,1,3
545,1,3,47000,47000,1,3
545,4,1,250000,250000,1,3
546,1,3,32000,32000,1,3
546,2,1,60000,60000,1,3
547,1,3,37000,37000,1,3
548,1,3,31000,31000,1,3
548,2,16,20000,6666.66666666667,1,7
549,1,19,12000,89520,2,3
549,2,3,27000,27000,1,3
550,4,1,70000,70000,1,3
550,4,22,300,143517,3,3
551,1,3,42000,42000,1,3
551,2,3,37000,37000,1,3
551,3,1,320000,320000,1,3
551,3,19,250,119597.5,3,3
551,4,1,235000,235000,1,3
552,1,13,280000,46666.6666666667,1,5
552,2,13,35000,35000,1,3
552,3,1,140000,140000,1,3
552,3,5,27000,27000,1,3
552,4,1,80000,80000,1,3
553,1,5,33000,33000,1,3
553,1,22,70000,23333.3333333333,1,7
553,2,13,25000,25000,1,3
554,1,3,45000,45000,1,3
554,1,19,500,239195,3,3
554,2,3,42000,42000,1,3
555,1,13,170000,28333.3333333333,1,5
555,1,19,400,191356,3,3
555,2,13,15000,15000,1,3
556,1,3,37000,37000,1,3
556,1,19,400,191356,3,3
557,2,13,70000,70000,1,3
557,2,19,400,191356,3,3
557,3,2,300000,300000,1,3
558,1,3,25000,25000,1,3
558,1,13,380000,63333.3333333333,1,5
558,2,13,15000,15000,1,3
558,3,1,170000,170000,1,3
559,1,13,100000,100000,1,3
560,1,13,90000,90000,1,3
561,1,13,95000,95000,1,3
562,1,3,41600,41600,1,3
562,1,19,6000,44760,2,3
562,2,3,38500,38500,1,3
563,1,13,104000,104000,1,3
564,1,1,54000,54000,1,3
564,1,3,20000,20000,1,3
564,1,13,15000,15000,1,3
565,1,3,27000,27000,1,3
565,1,13,20000,20000,1,3
566,1,1,56000,56000,1,3
566,1,3,30200,30200,1,3
566,2,1,120000,120000,1,3
567,1,3,38900,38900,1,3
568,1,13,110000,110000,1,3
569,1,1,120000,120000,1,3
569,2,1,56000,56000,1,3
570,1,3,39700,39700,1,3
570,2,3,36500,36500,1,3
570,3,13,90000,90000,1,3
571,1,1,140000,140000,1,3
571,2,13,30000,30000,1,3
572,1,13,100000,100000,1,3
573,1,3,37500,37500,1,3
573,2,3,24600,24600,1,3
573,2,13,26000,26000,1,3
574,1,3,39700,39700,1,3
574,1,13,20000,20000,1,3
575,1,1,140000,140000,1,3
575,2,13,40000,40000,1,3
576,1,3,41000,41000,1,3
576,1,13,20000,20000,1,3
576,2,3,34500,34500,1,3
577,1,3,32000,32000,1,3
577,2,1,40000,40000,1,3
577,2,3,32000,32000,1,3
578,1,1,50000,50000,1,3
578,1,3,58000,58000,1,3
579,1,2,100000,100000,1,3
580,1,3,38600,38600,1,3
581,2,13,60000,60000,1,3
581,3,1,160000,160000,1,3
582,1,21,50000,4166.66666666667,1,4
583,2,1,23000,23000,1,3
583,3,22,75000,25000,1,7
584,1,3,36800,36800,1,3
584,2,22,14000,4666.66666666667,1,7
585,4,3,16000,16000,1,3
585,4,5,30000,30000,1,3
585,7,3,36000,36000,1,3
586,1,3,42000,42000,1,3
586,1,5,17000,17000,1,3
587,1,3,35000,35000,1,3
587,1,19,3000,22380,2,3
588,1,2,50000,50000,1,3
588,2,1,50000,50000,1,3
588,3,3,40000,40000,1,3
588,4,3,30000,30000,1,3
588,5,2,150000,150000,1,3
588,6,2,90000,90000,1,3
588,7,8,18000,18000,1,3
589,1,1,70000,70000,1,3
589,2,7,50000,4166.66666666667,1,4
590,1,5,32000,32000,1,3
590,2,1,150000,150000,1,3
591,1,5,32000,32000,1,3
591,1,19,40000,40000,1,3
592,1,2,80000,80000,1,3
592,2,19,5000,12433.3333333333,2,7
592,3,1,50000,50000,1,3
592,4,1,140000,140000,1,3
593,1,1,110000,110000,1,3
593,7,3,35000,35000,1,3
594,1,3,37000,37000,1,3
594,1,19,3000,22380,2,3
594,2,3,33000,33000,1,3
595,1,1,130000,130000,1,3
595,2,1,160000,160000,1,3
596,1,1,45000,45000,1,3
596,4,1,60000,60000,1,3
597,1,18,50000,50000,1,3
597,1,22,200000,33333.3333333333,1,5
598,1,3,35000,35000,1,3
598,1,13,15000,15000,1,3
598,3,1,90000,90000,1,3
599,1,3,42000,42000,1,3
599,2,3,42000,42000,1,3
599,2,19,3000,22380,2,3
600,2,3,18000,18000,1,3
600,2,19,10000,74600,2,3
600,3,1,109000,109000,1,3
600,4,8,18000,18000,1,3
601,1,3,36000,36000,1,3
601,1,18,15000,5000,1,7
601,2,3,22000,22000,1,3
602,1,1,84000,84000,1,3
602,2,1,75000,75000,1,3
603,1,3,30000,30000,1,3
603,3,1,150000,150000,1,3
604,1,1,80000,80000,1,3
604,2,3,26000,26000,1,3
604,4,1,80000,80000,1,3
605,1,3,36400,36400,1,3
605,6,1,65000,65000,1,3
606,1,1,85000,85000,1,3
606,1,25,10000,10000,1,3
607,1,1,200000,200000,1,3
608,1,3,37500,37500,1,3
608,2,3,39200,39200,1,3
608,3,1,85000,85000,1,3
608,3,3,42000,42000,1,3
609,1,2,200000,200000,1,3
610,1,3,28400,28400,1,3
610,2,1,42000,42000,1,3
610,3,2,80000,80000,1,3
611,1,1,92000,92000,1,3
612,1,5,22500,22500,1,3
612,1,19,30000,30000,1,3
612,2,3,19500,19500,1,3
613,1,3,51000,51000,1,3
613,2,1,75000,75000,1,3
613,3,3,27000,27000,1,3
613,4,2,100000,100000,1,3
614,1,3,42000,42000,1,3
614,1,19,20000,6666.66666666667,1,7
614,2,3,25000,25000,1,3
615,1,1,100000,100000,1,3
616,1,2,80000,26666.6666666667,1,7
616,4,2,120000,40000,1,7
617,1,19,100000,33333.3333333333,1,7
617,2,1,100000,100000,1,3
618,3,1,120000,120000,1,3
618,6,2,100000,100000,1,3
619,1,3,19000,19000,1,3
619,1,19,100,47839,3,3
620,1,3,34000,34000,1,3
620,3,2,80000,26666.6666666667,1,7
621,1,3,38000,38000,1,3
621,2,3,42000,42000,1,3
622,1,3,19600,19600,1,3
622,2,21,150000,12500,1,4
622,3,1,150000,150000,1,3
622,6,1,130000,130000,1,3
623,1,3,52000,52000,1,3
624,1,2,186000,186000,1,3
624,2,21,100000,33333.3333333333,1,7
625,1,1,80000,80000,1,3
625,2,21,200000,66666.6666666667,1,7
626,1,1,80000,80000,1,3
626,2,1,50000,50000,1,3
626,3,1,70000,70000,1,3
627,1,1,185000,185000,1,3
627,2,5,36000,36000,1,3
627,4,3,18000,18000,1,3
628,1,2,100000,100000,1,3
628,3,1,140000,140000,1,3
629,1,1,330000,330000,1,3
629,1,5,21000,21000,1,3
629,1,19,150,71758.5,3,3
629,2,3,16000,16000,1,3
630,1,1,200000,200000,1,3
630,3,2,170000,170000,1,3
631,3,1,120000,120000,1,3
632,1,3,40000,40000,1,3
632,2,3,34000,34000,1,3
632,3,1,37000,37000,1,3
633,1,5,54000,54000,1,3
633,3,1,35000,35000,1,3
634,1,3,29000,29000,1,3
635,1,21,80000,80000,1,3
636,1,3,36000,36000,1,3
636,2,3,50000,50000,1,3
637,1,19,100000,100000,1,3
638,1,3,43000,43000,1,3
638,4,3,19000,19000,1,3
639,1,1,65000,65000,1,3
639,1,19,80000,80000,1,3
640,1,1,80000,80000,1,3
640,1,3,45000,45000,1,3
641,1,2,250000,250000,1,3
641,2,1,70000,70000,1,3
642,2,1,170000,170000,1,3
643,1,1,94000,94000,1,3
643,1,2,30000,30000,1,3
644,1,1,47000,47000,1,3
644,2,3,17000,17000,1,3
644,3,3,17000,17000,1,3
645,2,1,50000,50000,1,3
645,2,2,100000,100000,1,3
646,1,3,54000,54000,1,3
646,2,1,230000,230000,1,3
647,1,1,90000,90000,1,3
648,3,2,80000,80000,1,3
649,2,13,50000,50000,1,3
650,1,1,22500,22500,1,3
650,1,5,21000,21000,1,3
650,1,13,70000,70000,1,3
651,1,13,70000,70000,1,3
652,1,1,50000,50000,1,3
652,3,1,128000,128000,1,3
653,1,3,35000,35000,1,3
653,2,3,35000,35000,1,3
654,1,13,60000,60000,1,3
654,1,21,100000,100000,1,3
655,1,13,50000,50000,1,3
655,3,22,70000,70000,1,3
656,1,5,35000,35000,1,3
656,1,13,60000,60000,1,3
657,1,1,60000,60000,1,3
657,2,5,18000,18000,1,3
658,1,3,47000,47000,1,3
658,2,3,41000,41000,1,3
659,1,2,180000,180000,1,3
659,2,1,50000,50000,1,3
660,1,22,200000,200000,1,3
660,2,13,40000,40000,1,3
661,1,3,47000,47000,1,3
661,2,3,35500,35500,1,3
662,1,1,120000,120000,1,3
662,1,19,200,31892.6666666667,3,7
663,1,3,43500,43500,1,3
663,3,1,160000,160000,1,3
664,1,3,75000,75000,1,3
664,1,13,60000,60000,1,3
664,2,5,28000,28000,1,3
665,1,13,55000,55000,1,3
665,1,21,50000,16666.6666666667,1,7
666,1,3,46000,46000,1,3
666,3,22,600,287034,3,3
667,1,1,30000,30000,1,3
667,2,3,45000,45000,1,3
667,3,3,45000,45000,1,3
667,5,25,25000,25000,1,3
668,1,3,35000,35000,1,3
668,1,21,30000,7500,1,6
669,1,1,100000,100000,1,3
669,1,19,600,95678,3,7
670,1,22,40000,40000,1,3
671,1,3,40000,40000,1,3
671,2,1,80000,80000,1,3
672,1,1,22000,22000,1,3
672,1,3,27000,27000,1,3
672,2,3,33000,33000,1,3
673,1,3,30000,30000,1,3
673,2,5,24000,24000,1,3
673,2,25,14000,14000,1,3
674,1,1,300000,300000,1,3
675,1,22,40000,40000,1,3
675,2,5,29000,29000,1,3
676,1,3,32000,32000,1,3
676,1,5,17000,17000,1,3
676,2,19,15000,111900,2,3
677,1,19,20000,149200,2,3
678,1,3,33800,33800,1,3
678,1,5,30000,30000,1,3
678,2,1,50000,50000,1,3
679,1,1,80000,80000,1,3
680,1,3,30000,30000,1,3
680,1,5,40000,40000,1,3
681,1,3,38000,38000,1,3
681,1,5,17000,17000,1,3
682,1,19,500,239195,3,3
683,1,3,32000,32000,1,3
683,2,2,150000,150000,1,3
684,1,3,28000,28000,1,3
684,2,1,50000,50000,1,3
684,3,1,85000,85000,1,3
685,1,2,200000,200000,1,3
686,1,1,30000,30000,1,3
686,1,3,30000,30000,1,3
687,1,21,25000,8333.33333333333,1,7
688,1,21,60000,60000,1,3
688,1,22,120000,120000,1,3
688,2,5,28000,28000,1,3
689,1,5,30000,30000,1,3
689,1,21,30000,30000,1,3
690,1,3,32000,32000,1,3
690,2,21,30000,30000,1,3
691,1,3,33000,33000,1,3
691,2,1,50000,50000,1,3
692,1,3,42000,42000,1,3
692,2,1,70000,70000,1,3
693,1,3,29000,29000,1,3
693,2,2,200000,200000,1,3
694,1,5,36000,36000,1,3
694,1,18,20000,20000,1,3
694,1,21,22000,22000,1,3
695,1,1,47000,47000,1,3
695,1,5,28000,28000,1,3
695,1,21,35000,11666.6666666667,1,7
696,1,1,160000,160000,1,3
697,2,1,60000,60000,1,3
697,2,21,20000,5000,1,6
698,2,3,22000,22000,1,3
698,2,19,200,31892.6666666667,3,7
698,3,1,90000,90000,1,3
698,6,3,22000,22000,1,3
699,1,22,100000,33333.3333333333,1,7
700,1,3,32000,32000,1,3
700,2,1,120000,120000,1,3
701,1,2,100000,100000,1,3
701,1,21,50000,16666.6666666667,1,7
702,1,3,17000,17000,1,3
702,1,5,40000,40000,1,3
702,1,21,20000,6666.66666666667,1,7
703,1,1,1000,30000,1,1
704,1,5,28000,28000,1,3
704,1,21,25000,25000,1,3
705,1,3,63000,63000,1,3
705,2,3,37000,37000,1,3
705,2,21,30000,2500,1,4
705,3,2,1500,45000,1,1
706,1,5,17000,17000,1,3
706,2,3,16000,16000,1,3
706,3,3,21500,21500,1,3
707,1,19,1000,2486.66666666667,2,7
707,2,5,23000,23000,1,3
708,2,3,30000,30000,1,3
708,2,19,20000,149200,2,3
709,1,3,32000,32000,1,3
709,1,5,17000,17000,1,3
710,2,5,28000,28000,1,3
710,2,22,30000,30000,1,3
711,1,3,16000,16000,1,3
711,1,5,22500,22500,1,3
711,3,7,50000,4166.66666666667,1,4
712,1,3,45000,45000,1,3
713,1,3,36000,36000,1,3
714,1,22,300,47839,3,7
715,2,5,28000,28000,1,3
715,2,22,20000,6666.66666666667,1,7
716,2,19,5000,12433.3333333333,2,7
716,5,3,44000,44000,1,3
717,1,3,20000,20000,1,3
718,1,22,500,79731.6666666667,3,7
719,1,3,39000,39000,1,3
720,1,21,15000,5000,1,7
720,3,19,3000,7460,2,7
721,1,1,90000,90000,1,3
721,1,5,28000,28000,1,3
722,1,3,37000,37000,1,3
722,1,19,5000,37300,2,3
722,2,1,45000,45000,1,3
723,1,22,150000,50000,1,7
723,3,1,100000,100000,1,3
724,1,22,10000,24866.6666666667,2,7
724,3,1,90000,90000,1,3
724,7,2,120000,120000,1,3
724,8,1,80000,80000,1,3
725,1,1,50000,50000,1,3
725,1,5,28000,28000,1,3
725,1,19,8000,59680,2,3
726,1,1,70000,70000,1,3
726,3,1,80000,80000,1,3
727,1,1,90000,90000,1,3
728,1,5,28000,28000,1,3
728,1,22,100000,33333.3333333333,1,7
728,3,3,18000,18000,1,3
728,4,3,18000,18000,1,3
729,1,1,110000,110000,1,3
729,3,1,130000,130000,1,3
730,1,3,34000,34000,1,3
730,2,1,60000,60000,1,3
731,1,3,37000,37000,1,3
732,1,3,24000,24000,1,3
732,2,3,46000,46000,1,3
732,3,1,80000,80000,1,3
732,4,1,30000,30000,1,3
733,1,1,80000,80000,1,3
733,2,1,50000,50000,1,3
733,4,12,5000,5000,1,3
734,1,3,27000,27000,1,3
734,2,1,270000,270000,1,3
734,6,1,130000,130000,1,3
735,1,1,48000,48000,1,3
735,1,3,48000,48000,1,3
735,2,1,60000,60000,1,3
735,3,3,29000,29000,1,3
735,4,1,110000,110000,1,3
736,1,19,200000,66666.6666666667,1,7
736,5,3,30000,30000,1,3
737,1,1,80000,80000,1,3
737,3,12,5000,5000,1,3
737,5,3,49000,49000,1,3
737,6,3,48000,48000,1,3
738,1,5,27000,27000,1,3
738,1,18,30000,30000,1,3
738,1,25,60000,60000,1,3
739,1,2,80000,80000,1,3
739,1,3,18000,18000,1,3
739,1,5,29000,29000,1,3
740,1,3,36000,36000,1,3
740,2,3,35000,35000,1,3
740,2,5,34000,34000,1,3
740,3,21,50000,16666.6666666667,1,7
741,1,3,44000,44000,1,3
741,1,22,40000,13333.3333333333,1,7
741,3,1,70000,70000,1,3
742,1,1,249000,249000,1,3
742,1,3,47000,47000,1,3
743,1,19,200,31892.6666666667,3,7
743,2,3,25000,25000,1,3
744,1,22,150000,50000,1,7
744,5,3,36500,36500,1,3
745,1,3,40000,40000,1,3
745,2,22,70000,70000,1,3
746,1,3,48000,48000,1,3
746,1,5,30000,30000,1,3
746,2,12,5000,5000,1,3
747,1,3,49000,49000,1,3
748,1,3,44000,44000,1,3
749,1,3,40000,40000,1,3
749,2,1,44000,44000,1,3
749,2,3,35000,35000,1,3
750,1,3,46000,46000,1,3
750,2,3,35000,35000,1,3
750,4,1,80000,80000,1,3
751,1,3,44000,44000,1,3
752,1,1,120000,120000,1,3
753,1,3,35000,35000,1,3
753,2,1,80000,80000,1,3
753,3,1,150000,150000,1,3
754,1,3,35000,35000,1,3
754,2,3,32000,32000,1,3
754,3,2,50000,50000,1,3
754,4,2,45000,45000,1,3
754,5,1,70000,70000,1,3
754,6,12,6000,6000,1,3
755,1,1,50000,50000,1,3
755,3,2,50000,50000,1,3
756,1,3,38000,38000,1,3
756,2,3,28000,28000,1,3
757,1,22,15000,37300,2,7
758,1,1,60000,60000,1,3
758,2,13,10000,10000,1,3
759,2,13,15000,15000,1,3
759,3,1,80000,80000,1,3
760,1,22,80000,80000,1,3
760,2,13,5000,5000,1,3
761,1,3,30000,30000,1,3
761,1,13,25000,25000,1,3
761,2,3,32000,32000,1,3
761,3,2,80000,80000,1,3
762,1,22,50000,50000,1,3
762,2,5,28000,28000,1,3
763,1,22,10000,74600,2,3
763,2,13,15000,15000,1,3
764,1,1,80000,80000,1,3
764,2,2,40000,40000,1,3
765,1,1,65000,65000,1,3
765,2,1,57000,57000,1,3
766,1,1,85000,85000,1,3
766,2,1,76000,76000,1,3
767,2,19,300,143517,3,3
767,5,1,75000,75000,1,3
768,1,22,200,95678,3,3
768,2,1,62000,62000,1,3
