"recno","f2_row","f2_1","f2_2","f2_3","f2_4","f2_5","f2_6","f2_7","f2_8","f2_9","f2_10","f2_11","f2_12","f2_13","f2_14"
269,12,8,,,,,3,,,5,9000,,,,
270,1,1,,,,,,,,,,,,,
270,2,1,,,,,,,,,,,,,
270,19,5,,,,,,,,,,,,,
280,1,3,,,3,150000,,,,,,2,,,
280,2,2,,,,,,,,,,,,,
280,3,1,,,,,,,,,,,,,
280,4,,,,3,150000,,,,,,2,,,
280,11,15,,,,,,,,,,,,,
280,12,10,,,,,,,,,,,,,
284,1,3,,,,,,,,,,,,,
284,2,2,,,,,,,,,,,,,
284,3,1,,,,,,,,,,,,,
284,11,10,,,,,,,,,,,,,
284,12,10,,,,,,,,,,,,,
285,11,5,,,,,,,,,,,,,
285,12,5,,,,,,,,,,,,,
286,11,10,,,,,,,,,,,,,
286,12,10,,,,,,,,,,,,,
298,11,10,,,,,,,,,,,,,
298,12,10,,,,,,,,,,,,,
301,11,10,,,,,,,,,,,,,
301,12,10,,,,,,,,,,,,,
302,11,20,,,,,,,,,,,,,
302,12,20,,,,,,,,,,,,,
305,11,7,,,,,,,,,,,,,
305,12,7,,,,,,,,,,,,,
334,1,3,,,1,270000,,,,,,2,,,
334,2,1,,,,,,,,,,,,,
334,3,1,,,1,270000,,,,,,2,,,
334,4,1,,,,,,,,,,,,,
334,11,10,20,30000,,,15,,,25,35000,,,,
334,12,10,,,,,,,,,,,,,
337,1,5,,,1,260000,,,,,,2,,,
337,2,2,,,,,,,,,,,,,
337,3,1,,,1,260000,,,,,,2,,,
337,4,2,,,,,,,,,,,,,
337,11,15,35,45000,,,20,,,35,45000,,,,
337,12,10,,,,,,,,,,,,,
340,1,3,,,1,240000,,,,,,2,,,
340,2,1,,,,,,,,,,,,,
340,3,1,,,1,240000,,,,,,2,,,
340,4,1,,,,,,,,,,,,,
340,11,15,30,40000,,,20,,,30,45000,,,,
340,12,10,,,,,,,,,,,,,
342,1,11,,,2,480000,1,120,240000,20,40000,2,4,,
342,2,4,,,,,,,,,,,,,
342,3,3,,,2,480000,1,120,240000,20,40000,2,4,,
342,4,4,,,,,,,,,,,,,
342,11,15,40,50000,,,25,,,35,45000,,,,
342,12,10,,,,,,,,,,,,,
342,19,52,,,,,,,,,,,,,
343,1,4,,,,,,,,,,,,,
343,2,2,,,,,,,,,,,,,
343,4,2,,,,,,,,,,,,,
343,9,4,,,,,,,,,,,,,
344,1,5,,,,,1,70,140000,10,20000,2,,,
344,2,3,,,,,,,,,,,,,
344,3,2,,,,,1,70,140000,10,20000,2,,,
344,4,1,,,,,,,,,,,,,
345,1,4,,,,,1,80,160000,10,20000,2,,,
345,2,2,,,,,,,,,,,,,
345,3,,,,,,1,80,160000,10,20000,2,,,
345,4,2,,,,,,,,,,,,,
346,1,3,,,,,1,70,119000,10,17000,2,,,
346,2,2,,,,,1,70,119000,10,17000,2,,,
346,4,1,,,,,,,,,,,,,
346,9,6,,,,,,,,,,,,,
348,1,5,,,,,1,90,180000,10,20000,2,,,
348,2,3,,,,,,,,,,,,,
348,3,,,,,,1,90,180000,10,20000,2,,,
348,4,2,,,,,,,,,,,,,
348,11,8,,,,,2,,,2,3000,,,,
348,12,8,,,,,2,,,2,3000,,,,
350,1,3,,,,,1,90,180000,10,20000,2,,,
350,2,2,,,,,,,,,,,,,
350,3,,,,,,1,90,180000,10,20000,2,,,
350,4,1,,,,,,,,,,,,,
350,9,10,,,,,,,,,,,,,
350,11,10,,,,,3,,,3,4500,,,,
350,12,10,,,,,,,,,,,,,
373,1,23,,,5,1000000,,,,,,2,,,
373,2,11,,,,,,,,,,,,,
373,3,4,,,,,,,,,,,,,
373,4,8,,,5,1000000,,,,,,2,,,
373,10,2,,,,,,,,,,,,,
373,11,10,,,,,3,,,4.5,7200,,,,
373,12,10,,,,,3,,,4.5,7200,,,,
373,19,8,,,,,,,,,,,,,
375,1,4,,,1,200000,,,,,,2,,,
375,2,2,,,,,,,,,,,,,
375,4,2,,,1,200000,,,,,,2,,,
375,9,2,,,2,80000,1,,,15,37500,2,,,5
375,11,6,,,,,2,3.2,4800,,,2,,,
375,12,6,,,,,2,3.2,4800,,,2,,,
376,1,5,,,2,400000,,,,,,2,,,
376,2,2,,,,,,,,,,,,,
376,3,1,,,,,,,,,,,,,
376,4,2,,,2,400000,,,,,,2,,,
376,9,6,,,2,86000,2,,,30,75000,2,,,6
376,11,7,,,,,2,,,3,4500,,,,
376,12,7,,,,,2,,,3,4500,,,,
378,1,5,,,1,200000,,,,,,2,,,
378,2,2,,,,,,,,,,,,,
378,3,1,,,,,,,,,,,,,
378,4,2,,,1,200000,,,,,,2,,,
378,6,1,1,35000,,,,,,,,,,,
378,8,1,1,35000,,,,,,,,,,,
378,11,10,,,,,3,,,3,4500,,,,2
378,12,10,,,,,3,,,3,4500,,,,2
389,1,3,,,,,,,,,,,,,
389,2,2,,,,,,,,,,,,,
389,3,1,,,,,,,,,,,,,
389,11,18,,,,,5,,,5,10000,,,,
389,12,18,,,,,,,,,,,,,
390,1,3,,,,,1,45,90000,45,90000,2,,,
390,2,2,,,,,1,45,90000,45,90000,2,,,
390,4,1,,,,,,,,,,,,,
390,11,2,,,,,5,,,5,10000,,,,
390,12,2,,,,,5,,,5,10000,,,,
391,1,1,,,,,,,,,,,,,
391,4,1,,,,,,,,,,,,,
391,11,7,,,,,2,,,2,4000,,,,
391,12,7,,,,,,,,,,,,,
391,13,1,,,,,1,,,2.5,6250,,,,
391,14,1,,,,,,,,,,,,,
392,1,1,,,,,1,,,50,100000,,,,
392,2,1,,,,,,,,,,,,,
392,4,,,,,,1,,,50,100000,,,,10
393,11,5,,,,,,,,,,,,,
393,12,5,,,,,,,,,,,,,
394,1,2,,,,,,,,,,,,,
394,2,1,,,,,,,,,,,,,
394,4,1,,,,,,,,,,,,,
394,11,10,,,,,2,,,2,4000,,,,
394,12,10,,,,,2,,,2,4000,,,,
395,11,3,,,,,2,,,2,3000,,,,
395,12,3,,,,,2,,,2,3000,,,,
396,1,2,,,,,,,,,,,,,
396,2,1,,,,,,,,,,,,,
396,4,1,,,,,,,,,,,,,
396,6,,,,,,1,,,35,122500,,,,
396,8,,,,,,1,,,35,122500,,,,
396,11,6,,,,,1,,,1,2000,,,,
396,12,6,,,,,,,,,,,,,
396,13,1,,,,,,,,,,,,,
396,14,1,,,,,,,,,,,,,
397,11,15,,,,,5,,,8,13600,,,,
397,12,15,,,,,5,,,8,13600,,,,
398,1,12,,,,,1,80,160000,70,140000,2,,,
398,2,6,,,,,1,80,160000,70,140000,2,,,10
398,3,1,,,,,,,,,,,,,
398,4,5,,,,,,,,,,,,,
398,11,15,,,,,4,,,7,11900,,,,
398,12,15,,,,,4,,,7,11900,,,,
399,1,1,,,,,,,,,,,,,
399,4,1,,,,,,,,,,,,,
400,11,5,,,,,2,,,3,5100,,,,
400,12,5,,,,,2,,,3,5100,,,,
401,1,2,,,,,,,,,,,,,
401,2,1,,,,,,,,,,,,,
401,4,1,,,,,,,,,,,,,
401,11,5,,,,,3,,,4,6800,,,,
401,12,5,,,,,3,,,4,6800,,,,
403,1,3,,,,,,,,,,,,,
403,2,2,,,,,,,,,,,,,
403,4,1,,,,,,,,,,,,,
403,11,10,,,,,4,,,5,8500,,,,
403,12,10,,,,,4,,,5,8500,,,,
404,1,2,,,,,1,90,180000,40,80000,2,,,
404,2,1,,,,,,,,,,,,,
404,3,,,,,,1,90,180000,40,80000,2,,,15
404,4,1,,,,,,,,,,,,,
404,9,,,,,,10,100,250000,15,37500,4,,,
404,11,10,,,,,5,,,7,11900,,,,
404,12,10,,,,,5,,,7,11900,,,,
405,1,3,,,,,,,,,,,,,
405,2,2,,,,,,,,,,,,,
405,4,1,,,,,,,,,,,,,
405,11,15,,,,,4,,,4,6800,,,,
405,12,15,,,,,4,,,4,6800,,,,
415,1,4,,,2,320000,,,,,,2,,,
415,2,2,,,,,,,,,,,,,
415,4,2,,,,,,,,,,,,,
415,11,10,,,,,4,,,5,12500,,,,
415,12,10,,,,,4,,,5,12500,,,,
416,11,30,,,,,15,,,17,42500,,,,
416,12,30,,,,,15,,,17,42500,,,,
417,9,3,,,,,4,107,374500,5,17500,4,,,
417,11,7,,,,,6,,,7.5,18750,,,,
417,12,7,,,,,6,,,7.5,18750,,,,
418,9,6,,,,,2,,,27,94500,,,,
419,11,12,,,,,5,,,7,17500,,,,
419,12,12,,,,,5,,,7,17500,,,,
420,11,8,,,,,4,,,5,12500,,,,
420,12,8,,,,,4,,,5,12500,,,,
421,6,,2,60000,,,2,110,385000,10,35000,4,,,
421,8,,2,60000,,,2,110,385000,10,35000,4,,,
423,6,2,1,35000,,,1,,,30,105000,,,,20
423,8,2,1,35000,,,1,,,30,105000,,,,20
423,9,8,,,,,4,,,72,252000,,,,
423,11,50,70,35000,,,20,,,19,47500,,,,
423,12,50,,,,,20,,,19,47500,,,,
424,1,3,,,,,,,,,,,,,
424,2,1,,,,,,,,,,,,,
424,4,1,,,,,,,,,,,,,
424,6,6,,,4,120000,1,,,25,80000,2,,,30
424,7,1,,,,,,,,,,,,,
424,8,5,,,4,120000,,,,,,2,,,
424,11,10,,,,,5,,,6,15000,,,,
424,12,10,,,,,5,,,6,15000,,,,
424,13,2,,,,,,,,,,,,,
424,14,2,,,,,,,,,,,,,
426,11,5,,,,,2,,,2.5,6250,,,,
426,12,5,,,,,2,,,2.5,6250,,,,
427,6,,1,30000,,,1,,,50,160000,,,,10
427,8,,1,30000,,,,,,,,,,,
427,11,4,,,,,,,,,,,,,
427,12,4,,,,,,,,,,,,,
428,1,6,,,,,,,,,,,,,
428,2,2,,,,,,,,,,,,,
428,4,2,,,,,,,,,,,,,
428,6,1,2,70000,,,1,20,64000,35,112000,2,,,10
428,8,1,2,70000,,,,,,,,,,,
428,10,,,,,,3,,,3,7500,,,,
428,11,9,,,,,,,,,,,,,
428,12,9,,,,,,,,,,,,,
429,1,10,,,,,1,50,100000,10,20000,2,,,15
429,2,5,,,,,,,,,,,,,
429,4,3,,,,,,,,,,,,,
429,6,17,,,,,24,920,2944000,40,128000,2,,,20
429,7,3,,,,,,,,,,,,,
429,8,10,,,,,,,,,,,,,
429,11,40,,,,,10,,,10,25000,,,,
429,12,30,,,,,,,,,,,,,
429,19,1,,,,,,,,,,,,,
430,1,5,,,2,160000,,,,,,2,,,
430,2,3,,,,,,,,,,,,,
430,6,2,3,90000,,,1,,,40,128000,,,,25
430,8,2,3,90000,,,,,,,,,,,
430,11,20,,,,,6,,,7,17500,,,,
430,12,20,,,,,,,,,,,,,
431,1,2,,,1,100000,,,,,,2,,,
431,2,1,,,,,,,,,,,,,
431,6,3,,,3,90000,1,,,40,128000,2,,,10
431,7,1,,,,,,,,,,,,,
431,8,2,,,3,90000,,,,,,2,,,
431,11,12,,,,,5,,,6.5,16250,,,,
431,12,12,,,,,5,,,6.5,16250,,,,
431,13,3,,,,,,,,,,,,,
431,14,3,,,,,,,,,,,,,
432,6,1,2,65000,,,1,10,32000,35,112000,2,,,15
432,8,1,2,65000,,,,,,,,,,,
432,11,10,,,,,6,,,6,15000,,,,
432,12,10,,,,,,,,,,,,,
552,1,4,,,,,2,280,560000,7,14000,2,4,,8
552,2,2,,,,,,,,,,,,,
552,3,,,,,,2,280,560000,7,14000,2,4,,8
552,6,2,,,1,80000,,,,,,2,,,
552,8,2,,,1,80000,,,,,,2,,,
552,11,20,,,,,,,,,,,,,
552,12,15,,,,,,,,,,,,,
553,1,3,,,1,350000,,,,,,2,,,
553,2,2,,,1,350000,,,,,,2,,,
553,3,1,,,,,,,,,,,,,
553,6,3,,,,,,,,,,,,,
553,8,3,,,,,,,,,,,,,
553,11,18,,,,,,,,,,,,,
553,12,15,,,,,,,,,,,,,
555,1,3,,,,,1,130,260000,12,24000,2,4,,
555,2,1,,,,,,,,,,,,,
555,3,2,,,,,1,130,260000,12,24000,2,4,,
555,11,15,,,,,,,,,,,,,
555,12,10,,,,,,,,,,,,,
557,1,2,,,1,250000,,,,,,2,,,
557,2,2,,,,,,,,,,,,,
557,3,,,,1,250000,,,,,,2,,,
557,9,10,,,5,190000,,,,,,2,8,,
557,11,14,,,,,,,,,,,,,
557,12,10,,,,,,,,,,,,,
557,19,10,,,,,,,,,,,,,
558,1,2,,,1,380000,,,,,,2,,,
558,2,1,,,1,380000,,,,,,2,,,
558,3,1,,,,,,,,,,,,,
558,6,1,,,,,,,,,,,,,
558,8,1,,,,,,,,,,,,,
558,11,18,,,,,,,,,,,,,
558,12,15,,,,,,,,,,,,,
559,1,5,,,3,650000,1,150,315000,12,25200,2,4,,
559,2,2,,,1,300000,,,,,,2,,,
559,3,1,,,,,1,150,315000,12,25200,2,4,,
559,4,2,,,2,350000,,,,,,2,,,
559,11,16,,,,,6,,,9,16000,,,,
559,12,16,,,,,6,,,9,16000,,,,
560,1,6,,,2,360000,1,155,325000,16,33600,2,4,,9
560,2,2,,,,,,,,,,,,,
560,3,2,,,,,1,155,325000,16,33600,2,4,,9
560,4,2,,,2,360000,,,,,,2,,,
560,11,20,,,6,20000,7,,,11,17600,2,,,
560,12,20,,,6,20000,7,,,11,17600,2,,,
561,1,4,,,2,360000,1,145,290000,15,30000,2,8,,
561,2,2,,,,,,,,,,,,,
561,3,,,,,,1,145,290000,15,30000,2,8,,
561,4,2,,,2,360000,,,,,,2,,,
561,9,30,,,5,230000,1,14,35000,13,32500,2,4,,
561,11,20,,,,,7,,,10,16000,,,,
561,12,20,,,,,7,,,10,16000,,,,
563,1,4,,,2,360000,2,290,609000,,,2,8,,
563,2,2,,,,,1,140,294000,,,2,8,,
563,3,1,,,,,1,150,315000,,,2,8,,
563,4,1,,,2,360000,,,,,,2,8,,
563,9,38,,,6,280000,1,,,15,37500,,2,,
563,11,18,,,,,7,,,10,16000,,,,
563,12,18,,,,,7,,,10,16000,,,,
565,11,16,,,,,5,,,7.5,12000,,,,
565,12,16,,,,,5,,,7.5,12000,,,,
566,11,15,,,,,5,,,8,12800,,,,
566,12,15,,,,,5,,,8,12800,,,,
568,1,4,,,2,360000,2,270,540000,40,80000,2,8,9,
568,2,2,,,,,1,130,260000,20,40000,2,8,9,
568,3,1,,,,,1,140,280000,20,40000,2,8,9,
568,4,1,,,2,360000,,,,,,2,8,,
568,11,18,,,,,6,,,10,16000,,,,
568,12,18,,,,,6,,,10,16000,,,,
570,1,3,,,2,500000,1,140,280000,20,40000,2,,,
570,2,2,,,1,320000,,,,,,2,,,
570,3,,,,,,1,140,280000,20,40000,2,,,
570,4,1,,,1,180000,,,,,,2,,,
570,11,14,,,,,7,,,10,16000,,,,
570,12,14,,,,,7,,,10,16000,,,,
571,11,16,,,,,6,,,9,17000,,,,
571,12,16,,,,,6,,,9,17000,,,,
572,1,5,,,2,480000,1,145,290000,20,40000,2,8,,
572,2,2,,,1,300000,,,,,,2,8,,
572,3,1,,,,,1,145,290000,20,40000,2,8,,
572,4,2,,,1,180000,,,,,,2,8,,
572,11,17,,,,,7,,,10,16000,,,,
572,12,17,,,,,7,,,10,16000,,,,
573,11,15,,,,,4,,,6,10000,,,,
573,12,15,,,,,4,,,6,10000,,,,
574,11,10,,,,,4,,,6,10000,,,,
574,12,10,,,,,4,,,6,10000,,,,
577,1,1,,,,,,,,,,,,,
577,2,1,,,,,,,,,,,,,
580,10,1,,,,,,,,,,,,,
580,11,3,,,,,,,,,,,,,
580,12,3,,,,,,,,,,,,,
581,1,3,1,400000,1,120000,,,,,,2,,,
581,2,2,1,400000,,,,,,,,,,,
581,4,1,,,1,120000,,,,,,2,,,
584,11,6,,,,,,,,,,,,,
584,12,4,,,,,,,,,,,,,
585,11,15,,,,,,,,,,,,,
585,12,10,,,,,,,,,,,,,
590,11,10,,,,,5,,,8,16000,,,,
590,12,10,,,,,5,,,8,16000,,,,
600,11,15,,,,,10,,,10,15500,,,,
600,12,10,,,,,,,,,,,,,
602,11,10,,,,,6,,,9,13600,,,,
602,12,9,,,,,6,,,9,13600,,,,
615,11,5,,,,,,,,,,,,,
631,1,1,,,,,,,,,,,,,
631,2,1,,,,,,,,,,,,,
631,11,10,,,,,,,,,,,,,
631,12,10,,,,,,,,,,,,,
634,1,2,,,,,,,,,,,,,
634,2,1,,,,,,,,,,,,,
634,4,1,,,,,,,,,,,,,
634,9,4,,,,,,,,,,,,,
634,11,4,,,,,,,,,,,,,
634,12,4,,,,,,,,,,,,,
635,11,13,,,,,,,,,,,,,
635,12,10,,,,,,,,,,,,,
636,11,10,,,,,,,,,,,,,
636,12,10,,,,,,,,,,,,,
637,11,7,,,,,,,,,,,,,
637,12,7,,,,,,,,,,,,,
639,11,10,,,,,,,,,,,,,
639,12,10,,,,,,,,,,,,,
649,1,2,,,1,300000,,,,,,2,,,
649,2,1,,,,,,,,,,,,,
649,3,,,,1,300000,,,,,,2,,,
649,4,1,,,,,,,,,,,,,
649,11,15,5,3000,,,,,,,,,,,
649,12,10,,,,,,,,,,,,,
650,1,2,,,1,180000,,,,,,2,,,
650,2,1,,,,,,,,,,,,,
650,4,1,,,1,180000,,,,,,2,,,
650,11,17,,,,,,,,,,,,,
650,12,15,,,,,,,,,,,,,
651,1,3,,,1,170000,,,,,,2,,,
651,2,1,,,,,,,,,,,,,
651,4,2,,,1,170000,,,,,,2,,,
651,11,15,,,2,10000,2,,,2,7000,2,,,
651,12,10,,,,,,,,,,,,,
652,1,2,,,,,1,60,138000,10,23000,2,,,
652,2,1,,,,,,,,,,,,,
652,4,1,,,,,1,60,138000,10,23000,2,,,
652,11,8,,,,,,,,,,,,,
652,12,8,,,,,,,,,,,,,
654,1,2,,,1,161000,,,,,,2,,,
654,2,1,,,,,,,,,,,,,
654,4,1,,,1,161000,,,,,,2,,,
654,11,20,,,,,,,,,,,,,
654,12,20,,,,,,,,,,,,,
655,1,2,,,1,180000,,,,,,2,,,
655,2,1,,,,,,,,,,,,,
655,4,1,,,1,180000,,,,,,2,,,
655,11,20,10,6000,,,,,,,,,,,
655,12,10,,,,,,,,,,,,,
656,1,4,,,1,170000,,,,,,2,,,
656,2,2,,,,,,,,,,,,,
656,4,2,,,1,170000,,,,,,2,,,
656,11,12,,,,,,,,,,,,,
656,12,10,,,,,,,,,,,,,
657,1,2,,,,,1,70,161000,10,23000,2,,,
657,2,1,,,,,,,,,,,,,
657,4,1,,,,,1,70,161000,10,23000,2,,,
657,11,12,,,,,,,,,,,,,
657,12,10,,,,,,,,,,,,,
660,1,4,,,1,100000,,,,,,2,,,
660,2,2,,,,,,,,,,,,,
660,4,2,,,1,100000,,,,,,2,,,
660,11,10,,,,,2,,,4,6000,,,,
660,12,10,,,,,2,,,4,6000,,,,
664,1,4,,,1,90000,,,,,,2,,,
664,2,2,,,,,,,,,,,,,
664,4,2,,,1,90000,,,,,,2,,,
664,11,10,,,,,2,,,4,6000,,,,
664,12,10,,,,,2,,,4,6000,,,,
665,1,3,,,,,,,,,,,,,
665,2,2,,,,,,,,,,,,,
665,4,1,,,,,,,,,,,,,
665,11,20,10,20000,,,2,,,3,4500,,,,
665,12,20,10,20000,,,2,,,3,4500,,,,
666,1,2,,,,,,,,,,,,,
666,2,1,,,,,,,,,,,,,
666,4,1,,,,,,,,,,,,,
666,11,8,8,16000,,,1,,,1.5,2300,,,,
666,12,8,8,16000,,,1,,,1.5,2300,,,,
690,13,10,,,2,10000,5,,,15,30000,8,,,
690,14,10,,,2,1000,5,,,15,30000,8,,,
690,19,10,,,,,,,,,,,,,
691,1,1,,,,,,,,,,,,,
691,2,1,,,,,,,,,,,,,
714,1,2,,,,,,,,,,,,,
714,2,1,,,,,,,,,,,,,
714,5,1,,,,,,,,,,,,,
714,6,,,,,,1,,,25,75000,,,,
714,8,,,,,,1,,,25,75000,,,,
714,11,18,,,,,,,,,,,,,
714,12,15,,,,,,,,,,,,,
719,11,10,,,,,,,,,,,,,
719,12,10,,,,,,,,,,,,,
720,1,2,,,,,,,,,,,,,
720,2,1,,,,,,,,,,,,,
720,3,1,,,,,,,,,,,,,
720,11,10,,,,,,,,,,,,,
720,12,7,,,,,,,,,,,,,
758,1,5,,,,,2,240,480000,10,20000,2,,,20
758,2,2,,,,,,,,,,,,,
758,3,,,,,,1,170,340000,10,20000,2,,,20
758,4,3,,,,,1,70,140000,,,2,,,
758,11,20,,,,,,,,,,,,,
758,12,20,,,,,,,,,,,,,
759,1,4,,,,,1,70,140000,10,20000,1,,,10
759,2,2,,,,,,,,,,,,,
759,4,2,,,,,1,70,140000,10,20000,1,,,10
759,11,15,,,,,,,,,,,,,
759,12,15,,,,,,,,,,,,,
760,1,1,,,,,2,230,460000,20,40000,2,,,30
760,2,1,,,,,2,230,460000,20,40000,2,,,30
760,6,1,,,,,,,,,,,,,
760,7,1,,,,,,,,,,,,,
761,1,4,,,,,2,340,480000,30,60000,2,4,,10
761,2,2,,,,,,,,,,,,,
761,3,,,,,,1,170,340000,20,40000,2,4,,10
761,4,2,,,,,1,70,140000,10,20000,2,,,
761,6,2,,,,,5,250,800000,,,2,4,,
761,7,2,,,,,,,,,,,,,
761,11,40,,,,,,,,,,,,,
761,12,40,,,,,,,,,,,,,
763,1,5,,,,,2,270,540000,10,20000,2,,,40
763,2,3,,,,,,,,,,,,,
763,3,,,,,,1,200,400000,10,20000,2,,,40
763,4,2,,,,,1,70,140000,,,2,,,
763,11,20,,,,,,,,,,,,,
763,12,20,,,,,,,,,,,,,
775,1,5,,,,,1,80,176000,10,22000,2,,,
775,2,1,,,,,,,,,,,,,
775,3,3,,,,,1,80,176000,10,22000,2,,,
775,4,1,,,,,,,,,,,,,
775,9,10,,,,,,,,,,,,,
778,1,2,,,1,60000,,,,,,2,,,
778,2,1,,,,,,,,,,,,,
778,4,1,,,1,60000,,,,,,2,,,
779,1,4,,,,,1,80,160000,10,20000,2,,,
779,2,1,,,,,,,,,,,,,
779,3,2,,,,,1,80,160000,10,20000,2,,,
779,4,1,,,,,,,,,,,,,
779,11,18,,,,,2,,,2,3000,,,,
779,12,18,,,,,2,,,2,3000,,,,
793,11,5,,,,,2,,,3,6000,,,,
793,12,5,,,,,2,,,3,6000,,,,
794,1,5,,,2,620000,,,,,,2,,,
794,2,3,,,,,,,,,,,,,
794,4,2,,,2,620000,,,,,,2,,,
794,9,8,,,5,200000,3,20,50000,40,100000,1,2,8,
794,11,11,,,,,,,,,,,,,
794,12,11,,,,,,,,,,,,,
795,1,8,,,3,920000,1,180,350000,20,38000,2,,,
795,2,4,,,,,,,,,,,,,
795,4,4,,,3,920000,1,180,350000,20,38000,2,,,
795,9,6,,,3,120000,2,,,40,100000,2,8,,
795,11,20,,,,,4,,,7,11000,,,,
795,12,20,,,,,4,,,7,11000,,,,
796,1,6,,,2,680000,,,,,,2,,,
796,2,3,,,,,,,,,,,,,
796,4,3,,,2,680000,,,,,,2,,,
796,9,5,,,3,100000,2,,,50,125000,2,8,,
796,11,10,,,,,2,,,3,6000,,,,
796,12,10,,,,,2,,,3,6000,,,,
797,1,9,,,3,880000,,,,,,2,,,
797,2,5,,,,,,,,,,,,,
797,4,4,,,3,880000,,,,,,2,,,
797,9,18,,,7,300000,3,20,50000,50,125000,1,2,8,
797,11,20,,,,,4,,,7,11000,,,,
797,12,20,,,,,4,,,7,11000,,,,
798,1,2,,,,,,,,,,,,,
798,2,1,,,,,,,,,,,,,
798,4,1,,,,,,,,,,,,,
798,9,3,,,,,1,,,22,55000,,,,
798,11,10,,,,,,,,,,,,,
798,12,10,,,,,,,,,,,,,
799,1,6,,,3,800000,,,,,,,2,,
799,2,4,,,,,,,,,,,,,
799,4,2,,,3,800000,,,,,,,2,,
799,9,16,,,8,300000,3,30,75000,30,75000,2,8,,
799,11,20,,,,,5,,,8,12000,,,,
799,12,20,,,,,5,,,8,12000,,,,
800,1,4,,,2,580000,,,,,,2,,,
800,2,2,,,,,,,,,,,,,
800,4,2,,,2,580000,,,,,,2,,,
800,11,8,,,,,3,,,5,8000,,,,
800,12,8,,,,,3,,,5,8000,,,,
801,1,3,,,1,290000,,,,,,2,,,
801,2,2,,,,,,,,,,,,,
801,4,1,,,1,290000,,,,,,2,,,
801,9,6,,,4,120000,2,20,50000,20,50000,1,2,8,
801,11,14,,,,,5,,,9,14000,,,,
801,12,14,,,,,5,,,9,14000,,,,
812,11,5,,,,,,,,,,,,,
812,12,5,,,,,,,,,,,,,
813,11,11,,,,,,,,,,,,,
813,12,10,,,,,,,,,,,,,
815,11,5,,,,,,,,,,,,,
815,12,5,,,,,,,,,,,,,
816,11,21,,,,,,,,,,,,,
816,12,20,,,,,,,,,,,,,
820,1,2,,,,,1,120,240000,30,60000,2,,,
820,2,1,,,,,1,120,240000,30,60000,2,,,
820,4,1,,,,,,,,,,,,,
821,11,5,,,,,1,,,2,3000,,,,
821,12,5,,,,,1,,,2,3000,,,,
822,11,6,,,,,,,,,,,,,
822,12,6,,,,,,,,,,,,,
822,19,4,,,,,,,,,,,,,
826,1,8,,,2,500000,1,80,160000,40,80000,2,,,
826,2,3,,,,,1,80,160000,40,80000,2,,,
826,3,1,,,2,500000,,,,,,2,,,
826,4,4,,,,,,,,,,,,,
826,9,2,,,,,,,,,,,,,
826,11,8,,,,,2,,,2,4000,,,,
826,12,8,,,,,,,,,,,,,
828,9,12,,,2,60000,2,,,40,100000,2,,,
828,11,2,,,,,,,,,,,,,
828,12,2,,,,,,,,,,,,,
829,1,9,,,,,2,170,340000,100,200000,2,,,
829,2,4,,,,,1,90,180000,50,100000,2,,,25
829,3,1,,,,,1,80,160000,50,100000,2,,,
829,4,4,,,,,,,,,,,,,
829,9,7,,,3,100000,,,,,,2,,,
829,11,5,,,,,4,,,7,11900,,,,
829,12,5,,,,,4,,,7,11900,,,,
829,13,6,,,,,2,,,3,7500,,,,
829,14,6,,,,,2,,,3,7500,,,,
829,19,2,,,,,,,,,,,,,
830,1,2,,,,,,,,,,,,,
830,4,2,,,,,,,,,,,,,
830,11,15,,,2,10000,5,,,7,11900,2,,,
830,12,15,,,2,10000,5,,,7,11900,2,,,
832,1,4,,,,,,,,,,,,,
832,2,2,,,,,,,,,,,,,
832,4,2,,,,,,,,,,,,,
832,9,6,,,2,80000,,,,,,2,,,
832,11,7,,,,,4,,,6,10200,,,,
832,12,7,,,,,4,,,6,10200,,,,
832,19,2,,,,,,,,,,,,,
833,1,4,,,,,1,50,100000,80,160000,2,,,12
833,2,3,,,,,,,,,,,,,
833,3,,,,,,1,50,100000,80,160000,2,,,12
833,4,1,,,,,,,,,,,,,
833,9,10,,,2,90000,1,,,14,35000,2,,,
833,11,9,,,1,5000,4,,,6,10200,2,,,
833,12,9,,,1,5000,4,,,6,10200,2,,,
833,19,4,,,,,,,,,,,,,
834,1,3,,,,,,,,,,,,,
834,2,2,,,,,,,,,,,,,
834,4,1,,,,,,,,,,,,,
834,9,8,,,2,90000,2,,,34,85000,2,,,
834,11,7,,,3,15000,4,,,6,10200,2,,,
834,12,7,,,3,15000,4,,,6,10200,2,,,
834,13,10,,,4,12000,,,,,,2,,,
834,14,10,,,4,12000,,,,,,2,,,
835,1,3,,,,,1,70,140000,70,140000,2,,,15
835,2,1,,,,,,,,,,,,,
835,3,1,,,,,1,70,140000,70,140000,2,,,15
835,4,1,,,,,,,,,,,,,
835,9,9,,,2,90000,,,,,,2,,,
835,10,1,,,,,,,,,,,,,
835,11,5,,,,,3,,,5,8500,,,,
835,12,5,,,,,3,,,5,8500,,,,
836,1,2,,,,,,,,,,,,,
836,2,1,,,,,,,,,,,,,
836,4,1,,,,,,,,,,,,,
836,11,10,,,,,4,,,6,10200,,,,
836,12,10,,,,,4,,,6,10200,,,,
836,19,10,,,,,,,,,,,,,
837,1,5,,,,,1,50,100000,90,180000,2,,,20
837,2,2,,,,,1,50,100000,90,180000,2,,,20
