"recno","date","day","x3_1","x3_2","x3_2drm","x3_3"
4750,11,9,3,500,500,1
4750,11,10,3,600,600,1
4750,11,11,3,600,600,1
4750,11,12,3,800,800,1
4750,11,13,3,500,500,1
4750,11,16,3,500,500,1
4750,11,17,3,600,600,1
4750,11,18,3,500,500,1
4750,11,19,3,600,600,1
4750,11,20,3,500,500,1
4750,11,23,3,500,500,1
4750,11,24,3,600,600,1
4750,11,25,3,600,600,1
4750,11,26,3,500,500,1
4750,11,27,3,600,600,1
4750,11,30,3,500,500,1
4752,11,2,3,200,200,1
4752,11,3,3,300,300,1
4752,11,4,3,100,100,1
4752,11,5,3,300,300,1
4752,11,6,3,500,500,1
4752,11,9,3,400,400,1
4752,11,10,3,300,300,1
4752,11,11,3,400,400,1
4752,11,12,3,300,300,1
4752,11,16,3,300,300,1
4752,11,17,3,300,300,1
4752,11,18,3,400,400,1
4752,11,19,3,400,400,1
4752,11,20,3,300,300,1
4752,11,23,3,400,400,1
4752,11,24,3,300,300,1
4752,11,25,3,400,400,1
4752,11,26,3,300,300,1
4752,11,27,3,300,300,1
4755,12,12,2,1800,1800,1
4755,12,20,2,1800,1800,1
4756,12,12,3,500,500,1
4756,12,23,3,500,500,1
4756,12,27,2,1500,1500,1
4757,12,16,3,600,600,1
4757,12,20,3,600,600,1
4757,12,26,3,600,600,1
4759,12,18,1,10000,10000,1
4761,12,18,2,2000,2000,1
4761,12,22,3,1000,1000,1
4762,12,2,3,450,450,1
4762,12,7,3,500,500,1
4762,12,14,3,400,400,1
4762,12,21,3,350,350,1
4762,12,28,3,400,400,1
4769,12,14,5,200,200,1
4769,12,15,3,400,400,1
4769,12,17,3,400,400,1
4769,12,21,3,300,300,1
4769,12,23,3,450,450,1
4769,12,24,3,1600,1600,1
4769,12,25,3,300,300,1
4769,12,29,3,800,800,1
4769,12,30,3,300,300,1
4789,12,1,3,500,500,1
4789,12,5,3,500,500,1
4789,12,7,3,400,400,1
4789,12,8,3,500,500,1
4789,12,9,3,500,500,1
4789,12,10,3,500,500,1
4789,12,11,3,400,400,1
4789,12,12,3,500,500,1
4789,12,13,3,500,500,1
4789,12,14,3,500,500,1
4789,12,15,3,500,500,1
4789,12,16,3,500,500,1
4789,12,17,3,500,500,1
4789,12,18,3,500,500,1
4789,12,19,3,500,500,1
4789,12,20,3,500,500,1
4789,12,21,3,500,500,1
4789,12,22,3,500,500,1
4789,12,23,3,500,500,1
4789,12,24,3,500,500,1
4793,12,1,3,500,500,1
4793,12,2,3,400,400,1
4793,12,3,3,500,500,1
4793,12,4,3,500,500,1
4793,12,5,3,400,400,1
4793,12,7,3,500,500,1
4793,12,8,3,500,500,1
4793,12,9,3,500,500,1
4793,12,10,3,500,500,1
4793,12,12,3,500,500,1
4793,12,14,3,600,600,1
4793,12,20,3,500,500,1
4793,12,23,3,500,500,1
4793,12,24,3,500,500,1
4793,12,26,3,600,600,1
4793,12,27,3,500,500,1
4793,12,28,3,600,600,1
4793,12,29,3,500,500,1
4794,12,1,3,500,500,1
4794,12,2,3,500,500,1
4794,12,8,3,500,500,1
4794,12,9,3,500,500,1
4794,12,10,3,500,500,1
4794,12,11,3,500,500,1
4794,12,12,3,500,500,1
4794,12,15,3,500,500,1
4794,12,17,3,600,600,1
4794,12,18,3,600,600,1
4794,12,19,3,600,600,1
4794,12,20,3,600,600,1
4794,12,21,3,500,500,1
4794,12,22,3,500,500,1
4794,12,23,3,500,500,1
4794,12,24,3,500,500,1
4794,12,25,3,600,600,1
4794,12,26,3,500,500,1
4794,12,27,3,500,500,1
4796,12,3,3,600,600,1
4796,12,4,3,800,800,1
4796,12,5,3,600,600,1
4796,12,7,3,500,500,1
4796,12,10,3,800,800,1
4796,12,12,3,1000,1000,1
4796,12,14,3,600,600,1
4796,12,16,3,800,800,1
4796,12,18,3,1000,1000,1
4796,12,19,3,600,600,1
4796,12,22,3,800,800,1
4796,12,23,3,800,800,1
4796,12,24,3,800,800,1
4796,12,26,3,1000,1000,1
4796,12,27,3,800,800,1
4796,12,28,3,1000,1000,1
4798,12,1,3,400,400,1
4798,12,2,3,400,400,1
4798,12,3,3,400,400,1
4798,12,4,3,400,400,1
4798,12,7,3,400,400,1
4798,12,8,3,400,400,1
4798,12,9,3,400,400,1
4798,12,10,3,400,400,1
4798,12,11,3,400,400,1
4798,12,14,3,400,400,1
4798,12,15,3,400,400,1
4798,12,16,3,400,400,1
4798,12,17,3,400,400,1
4798,12,18,3,400,400,1
4798,12,19,3,400,400,1
4798,12,21,3,400,400,1
4798,12,22,3,400,400,1
4798,12,23,3,400,400,1
4798,12,24,3,400,400,1
4798,12,25,3,400,400,1
4798,12,26,3,400,400,1
4798,12,28,3,400,400,1
4798,12,29,3,400,400,1
4798,12,30,3,400,400,1
4799,12,1,3,3000,3000,1
4799,12,2,3,3000,3000,1
4799,12,3,3,3000,3000,1
4799,12,4,3,3000,3000,1
4799,12,7,3,3000,3000,1
4799,12,8,3,3000,3000,1
4799,12,9,3,3000,3000,1
4799,12,10,3,2000,2000,1
4799,12,11,3,3000,3000,1
4799,12,14,3,3000,3000,1
4799,12,15,3,2000,2000,1
4799,12,16,3,3000,3000,1
4799,12,17,3,3000,3000,1
4799,12,18,3,2000,2000,1
4799,12,21,3,2000,2000,1
4799,12,22,3,2000,2000,1
4799,12,23,3,3000,3000,1
4799,12,26,3,2000,2000,1
4799,12,28,3,3000,3000,1
4799,12,29,3,3000,3000,1
4799,12,30,3,2000,2000,1
4801,12,1,3,1000,1000,1
4801,12,2,3,1000,1000,1
4801,12,3,3,1000,1000,1
4801,12,4,3,1000,1000,1
4801,12,5,3,1000,1000,1
4801,12,6,3,1000,1000,1
4801,12,7,3,1000,1000,1
4801,12,8,3,1000,1000,1
4801,12,9,3,1000,1000,1
4801,12,10,3,1000,1000,1
4801,12,11,3,1000,1000,1
4801,12,12,3,1000,1000,1
4801,12,13,3,1000,1000,1
4801,12,14,3,1000,1000,1
4801,12,15,3,1000,1000,1
4801,12,16,3,1000,1000,1
4801,12,17,3,1000,1000,1
4801,12,18,3,1000,1000,1
4801,12,19,3,1000,1000,1
4801,12,20,3,1000,1000,1
4801,12,21,3,1000,1000,1
4801,12,22,3,1000,1000,1
4801,12,23,3,1000,1000,1
4801,12,24,3,1000,1000,1
4801,12,25,3,1000,1000,1
4801,12,26,3,1000,1000,1
4801,12,27,3,1000,1000,1
4801,12,28,3,1000,1000,1
4801,12,29,3,1000,1000,1
4801,12,30,3,1000,1000,1
4801,12,31,3,1000,1000,1
4802,12,1,3,1500,1500,1
4802,12,2,3,1500,1500,1
4802,12,3,3,1500,1500,1
4802,12,4,3,1500,1500,1
4802,12,5,3,1500,1500,1
4802,12,7,3,1500,1500,1
4802,12,8,3,1500,1500,1
4802,12,9,3,1500,1500,1
4802,12,10,3,1500,1500,1
4802,12,11,3,1500,1500,1
4802,12,12,3,1500,1500,1
4802,12,14,3,1500,1500,1
4802,12,15,3,1500,1500,1
4802,12,16,3,1500,1500,1
4802,12,17,3,1500,1500,1
4802,12,18,3,1500,1500,1
4802,12,19,3,1500,1500,1
4802,12,21,3,1500,1500,1
4802,12,22,3,1500,1500,1
4802,12,23,3,1500,1500,1
4802,12,24,3,1500,1500,1
4802,12,25,3,1500,1500,1
4802,12,26,3,1500,1500,1
4802,12,28,3,1500,1500,1
4802,12,29,3,1500,1500,1
4802,12,30,3,1500,1500,1
4802,12,31,3,1500,1500,1
4804,12,1,3,500,500,1
4804,12,2,3,500,500,1
4804,12,3,3,500,500,1
4804,12,4,3,500,500,1
4804,12,5,3,500,500,1
4804,12,7,3,500,500,1
4804,12,8,3,500,500,1
4804,12,9,3,500,500,1
4804,12,10,3,500,500,1
4804,12,11,3,500,500,1
4804,12,12,3,500,500,1
4804,12,14,3,500,500,1
4804,12,15,3,500,500,1
4804,12,16,3,500,500,1
4804,12,17,3,500,500,1
4804,12,18,3,500,500,1
4804,12,19,3,500,500,1
4804,12,21,3,500,500,1
4804,12,22,3,500,500,1
4804,12,23,3,500,500,1
4804,12,24,3,500,500,1
4804,12,25,3,500,500,1
4804,12,26,3,500,500,1
4804,12,28,3,500,500,1
4804,12,29,3,500,500,1
4804,12,30,3,500,500,1
4804,12,31,3,500,500,1
4805,12,1,3,1300,1300,1
4805,12,2,3,1300,1300,1
4805,12,3,3,1300,1300,1
4805,12,4,3,1300,1300,1
4805,12,5,3,300,300,1
4805,12,6,3,300,300,1
4805,12,7,3,1300,1300,1
4805,12,8,3,1300,1300,1
4805,12,9,3,1300,1300,1
4805,12,10,3,1300,1300,1
4805,12,11,3,1300,1300,1
4805,12,12,3,300,300,1
4805,12,13,3,300,300,1
4805,12,14,3,1300,1300,1
4805,12,15,3,1300,1300,1
4805,12,16,3,1300,1300,1
4805,12,17,3,1300,1300,1
4805,12,18,3,1300,1300,1
4805,12,19,3,300,300,1
4805,12,20,3,300,300,1
4805,12,21,3,1300,1300,1
4805,12,22,3,1300,1300,1
4805,12,23,3,1300,1300,1
4805,12,24,3,1300,1300,1
4805,12,25,3,1300,1300,1
4805,12,26,3,300,300,1
4805,12,27,3,300,300,1
4805,12,28,3,300,300,1
4805,12,29,3,1300,1300,1
4805,12,30,3,1300,1300,1
4805,12,31,3,300,300,1
4815,12,1,1,60000,60000,1
4823,12,1,3,1000,1000,1
4823,12,2,3,1000,1000,1
4823,12,3,3,1000,1000,1
4823,12,4,3,1000,1000,1
4823,12,7,3,1000,1000,1
4823,12,8,3,1000,1000,1
4823,12,9,3,1000,1000,1
4823,12,10,3,1000,1000,1
4823,12,11,3,1000,1000,1
4823,12,14,3,1000,1000,1
4823,12,15,3,1000,1000,1
4823,12,17,3,1000,1000,1
4823,12,18,3,1000,1000,1
4823,12,21,3,1000,1000,1
4823,12,24,3,1000,1000,1
4833,12,1,3,500,500,1
4833,12,2,3,500,500,1
4833,12,3,3,500,500,1
4833,12,4,3,500,500,1
4833,12,8,3,250,250,1
4833,12,9,3,250,250,1
4833,12,21,3,350,350,1
4833,12,23,3,350,350,1
4836,12,1,3,300,300,1
4836,12,2,3,200,200,1
4836,12,3,3,200,200,1
4836,12,4,3,200,200,1
4836,12,5,3,240,240,1
4836,12,7,3,260,260,1
4836,12,8,3,240,240,1
4836,12,9,3,200,200,1
4836,12,10,3,240,240,1
4836,12,11,3,300,300,1
4836,12,12,3,240,240,1
4836,12,15,3,250,250,1
4836,12,16,3,260,260,1
4836,12,17,3,310,310,1
4836,12,18,3,260,260,1
4836,12,19,3,210,210,1
4836,12,21,3,200,200,1
4836,12,22,3,200,200,1
4836,12,23,3,260,260,1
4836,12,24,3,300,300,1
4836,12,25,3,250,250,1
4836,12,26,3,250,250,1
4836,12,28,3,200,200,1
4836,12,29,3,600,600,1
4838,12,1,3,400,400,1
4838,12,1,4,800,800,1
4838,12,2,3,1600,1600,1
4838,12,2,4,800,800,1
4838,12,3,3,1200,1200,1
4838,12,4,3,850,850,1
4838,12,7,3,2200,2200,1
4838,12,7,4,700,700,1
4838,12,8,3,5300,5300,1
4838,12,8,4,4100,4100,1
4838,12,9,3,1300,1300,1
4838,12,9,4,700,700,1
4838,12,10,3,1100,1100,1
4838,12,10,4,600,600,1
4838,12,11,3,1350,1350,1
4838,12,11,4,750,750,1
4838,12,12,3,1300,1300,1
4838,12,12,4,800,800,1
4838,12,13,3,1600,1600,1
4838,12,13,4,800,800,1
4838,12,14,3,1250,1250,1
4838,12,14,4,600,600,1
4838,12,15,3,1300,1300,1
4838,12,15,4,750,750,1
4838,12,16,1,40000,40000,1
4838,12,16,2,20000,20000,1
4838,12,16,3,1150,1150,1
4838,12,16,4,550,550,1
4841,12,1,3,200,200,1
4841,12,2,3,300,300,1
4841,12,3,3,200,200,1
4841,12,4,3,150,150,1
4841,12,5,3,200,200,1
4841,12,7,3,200,200,1
4841,12,8,3,200,200,1
4841,12,9,3,200,200,1
4841,12,10,3,210,210,1
4841,12,11,3,200,200,1
4841,12,13,3,210,210,1
4841,12,14,3,300,300,1
4841,12,15,3,250,250,1
4841,12,16,3,200,200,1
4841,12,17,3,200,200,1
4841,12,18,3,250,250,1
4841,12,20,3,250,250,1
4841,12,21,3,200,200,1
4841,12,22,3,250,250,1
4841,12,23,3,250,250,1
4841,12,24,3,210,210,1
4841,12,25,3,260,260,1
4841,12,27,3,200,200,1
4841,12,28,3,250,250,1
4841,12,29,3,190,190,1
4844,12,1,3,100,100,1
4844,12,9,3,100,100,1
4849,12,1,3,300,300,1
4849,12,2,3,300,300,1
4849,12,3,3,300,300,1
4849,12,4,3,300,300,1
4849,12,7,3,400,400,1
4849,12,8,3,300,300,1
4849,12,9,3,300,300,1
4849,12,10,3,300,300,1
4849,12,11,3,300,300,1
4849,12,14,3,300,300,1
4849,12,15,3,300,300,1
4849,12,16,3,300,300,1
4849,12,17,3,300,300,1
4849,12,18,3,300,300,1
4849,12,21,3,200,200,1
4849,12,22,3,200,200,1
4849,12,23,3,200,200,1
4850,12,1,3,200,200,1
4850,12,2,3,200,200,1
4850,12,3,3,200,200,1
4850,12,4,3,200,200,1
4850,12,7,3,300,300,1
4850,12,8,3,300,300,1
4850,12,9,3,300,300,1
4850,12,10,3,300,300,1
4850,12,11,3,300,300,1
4850,12,14,3,300,300,1
4850,12,15,3,300,300,1
4850,12,16,3,300,300,1
4850,12,17,3,300,300,1
4850,12,18,3,300,300,1
4850,12,21,3,300,300,1
4850,12,22,3,300,300,1
4850,12,23,3,300,300,1
4850,12,24,3,300,300,1
4850,12,25,3,300,300,1
4851,12,1,3,500,500,1
4851,12,2,3,500,500,1
4851,12,3,3,500,500,1
4851,12,4,3,500,500,1
4851,12,7,3,500,500,1
4851,12,8,3,500,500,1
4851,12,9,3,500,500,1
4851,12,10,3,500,500,1
4851,12,11,3,500,500,1
4851,12,14,3,500,500,1
4851,12,15,3,500,500,1
4851,12,16,3,500,500,1
4851,12,17,3,500,500,1
4851,12,18,3,500,500,1
4851,12,21,3,500,500,1
4851,12,22,3,500,500,1
4851,12,23,3,500,500,1
4851,12,24,3,500,500,1
4851,12,25,3,500,500,1
4867,12,3,3,700,700,1
4867,12,8,3,700,700,1
4867,12,9,3,700,700,1
4867,12,10,3,800,800,1
4867,12,11,3,500,500,1
4867,12,13,3,500,500,1
4867,12,15,3,700,700,1
4867,12,21,2,15000,15000,1
4867,12,22,3,400,400,1
4907,12,1,3,300,300,1
4907,12,2,3,400,400,1
4907,12,3,3,350,350,1
4907,12,11,3,200,200,1
4907,12,14,3,300,300,1
4907,12,17,3,200,200,1
4908,12,2,3,200,200,1
4908,12,3,3,100,100,1
4908,12,4,3,100,100,1
4908,12,5,3,100,100,1
4914,12,1,3,200,200,1
4914,12,2,3,200,200,1
4914,12,3,3,250,250,1
4914,12,4,3,300,300,1
4914,12,7,3,200,200,1
4914,12,9,3,300,300,1
4915,12,13,3,2000,2000,1
4915,12,15,3,2000,2000,1
4915,12,16,3,2000,2000,1
4915,12,17,3,2000,2000,1
4915,12,19,3,2000,2000,1
4915,12,21,3,2000,2000,1
4915,12,22,3,2000,2000,1
4915,12,23,3,2000,2000,1
4915,12,25,3,2000,2000,1
4915,12,27,3,2000,2000,1
4915,12,31,3,2000,2000,1
4952,12,1,3,500,500,1
4952,12,2,3,500,500,1
4952,12,3,3,400,400,1
4952,12,4,3,400,400,1
4952,12,8,3,300,300,1
4952,12,9,3,400,400,1
4952,12,10,3,400,400,1
4952,12,11,3,300,300,1
4952,12,23,3,400,400,1
4952,12,24,3,300,300,1
4952,12,25,3,400,400,1
5005,12,1,3,1000,1000,1
5005,12,2,3,1000,1000,1
5005,12,3,3,1000,1000,1
5005,12,4,3,1500,1500,1
5005,12,5,3,1000,1000,1
5005,12,6,3,1000,1000,1
5005,12,7,3,1500,1500,1
5005,12,8,3,500,500,1
5005,12,9,3,1000,1000,1
5005,12,10,3,1000,1000,1
5005,12,11,3,1000,1000,1
5005,12,12,3,1500,1500,1
5005,12,13,3,1000,1000,1
5005,12,14,3,1200,1200,1
5005,12,15,3,1000,1000,1
5005,12,16,3,1000,1000,1
5005,12,17,3,1000,1000,1
5005,12,18,3,1000,1000,1
5005,12,19,3,1000,1000,1
5005,12,20,3,1000,1000,1
5005,12,21,3,1000,1000,1
5005,12,22,3,600,600,1
5005,12,23,3,1000,1000,1
5005,12,24,3,700,700,1
5005,12,25,3,1000,1000,1
5005,12,26,3,1000,1000,1
5005,12,27,3,700,700,1
5005,12,28,3,700,700,1
5005,12,29,3,1000,1000,1
5005,12,30,3,500,500,1
5006,12,1,3,500,500,1
5006,12,2,3,600,600,1
5006,12,3,3,600,600,1
5006,12,4,3,600,600,1
5006,12,5,3,300,300,1
5006,12,7,3,400,400,1
5006,12,8,3,600,600,1
5006,12,9,3,500,500,1
5006,12,10,2,1200,1200,1
5006,12,11,2,1200,1200,1
5006,12,14,2,400,400,1
5006,12,15,3,400,400,1
5006,12,16,3,500,500,1
5006,12,17,3,500,500,1
5006,12,18,3,300,300,1
5006,12,21,3,400,400,1
5006,12,22,3,400,400,1
5006,12,23,3,300,300,1
5006,12,24,3,1200,1200,1
5006,12,25,3,400,400,1
5006,12,28,3,300,300,1
5006,12,29,3,500,500,1
5013,12,1,3,300,300,1
5013,12,8,3,420,420,1
5013,12,14,3,150,150,1
5013,12,21,3,350,350,1
5013,12,23,3,150,150,1
5031,12,1,3,200,200,1
5031,12,2,3,150,150,1
5031,12,3,3,150,150,1
5031,12,4,3,200,200,1
5031,12,7,3,200,200,1
5031,12,8,3,150,150,1
5031,12,9,3,200,200,1
5031,12,10,3,150,150,1
5031,12,11,3,150,150,1
5031,12,14,3,150,150,1
5031,12,15,3,150,150,1
5031,12,16,3,200,200,1
5031,12,17,3,200,200,1
5031,12,18,3,200,200,1
5031,12,21,3,200,200,1
5031,12,22,3,150,150,1
5031,12,23,3,150,150,1
5031,12,24,3,150,150,1
5059,12,1,3,300,300,1
5059,12,2,3,300,300,1
5059,12,3,3,300,300,1
5059,12,4,3,300,300,1
5059,12,5,3,300,300,1
5059,12,7,3,300,300,1
5059,12,8,3,300,300,1
5059,12,9,3,300,300,1
5059,12,10,3,300,300,1
5059,12,11,3,300,300,1
5059,12,12,3,300,300,1
5059,12,14,3,300,300,1
5059,12,15,3,300,300,1
5059,12,16,3,300,300,1
5059,12,17,3,300,300,1
5059,12,18,3,300,300,1
5059,12,19,3,300,300,1
5059,12,21,3,300,300,1
5059,12,22,3,300,300,1
5060,12,1,3,1500,1500,1
5060,12,2,3,1500,1500,1
5060,12,3,3,1500,1500,1
5060,12,4,3,1500,1500,1
5060,12,5,3,1500,1500,1
5060,12,6,3,1500,1500,1
5060,12,8,3,1200,1200,1
5060,12,9,3,1400,1400,1
5060,12,10,3,1300,1300,1
5060,12,11,3,1500,1500,1
5060,12,12,3,1200,1200,1
5060,12,13,3,1300,1300,1
5060,12,15,3,1200,1200,1
5060,12,16,3,1200,1200,1
5060,12,17,3,1400,1400,1
5060,12,18,3,1300,1300,1
5060,12,19,3,1000,1000,1
5060,12,20,3,1200,1200,1
5060,12,22,3,1200,1200,1
5060,12,23,3,1200,1200,1
5060,12,24,3,1300,1300,1
5060,12,25,3,1200,1200,1
5060,12,26,3,1500,1500,1
5060,12,27,3,1500,1500,1
5060,12,28,3,1200,1200,1
5060,12,29,3,1200,1200,1
5060,12,30,3,1200,1200,1
5060,12,31,3,1500,1500,1
5137,12,12,4,200,200,1
5137,12,13,4,300,300,1
5137,12,18,3,200,200,1
5137,12,19,4,500,500,1
5137,12,23,3,250,250,1
5137,12,23,4,150,150,1
5137,12,29,4,250,250,1
5139,12,21,2,3000,3000,1
5150,12,1,3,100,100,1
5150,12,3,3,100,100,1
5150,12,4,3,100,100,1
5150,12,11,3,100,100,1
5150,12,13,3,100,100,1
5150,12,16,3,200,200,1
5150,12,21,3,200,200,1
5150,12,23,3,200,200,1
5154,12,13,3,100,100,1
5156,12,21,2,16000,16000,1
5156,12,26,3,450,450,1
5163,12,7,3,1000,1000,1
5163,12,16,3,1000,1000,1
5163,12,22,3,1000,1000,1
5165,12,4,3,1000,1000,1
5165,12,22,3,1000,1000,1
5165,12,24,3,1000,1000,1
5177,12,1,3,200,200,1
5177,12,2,3,200,200,1
5177,12,3,3,200,200,1
5177,12,4,3,200,200,1
5177,12,8,3,100,100,1
5177,12,9,3,200,200,1
5177,12,10,3,200,200,1
5177,12,11,3,200,200,1
5177,12,14,3,200,200,1
5177,12,15,3,200,200,1
5177,12,16,3,200,200,1
5177,12,17,3,200,200,1
5177,12,18,3,200,200,1
5177,12,21,3,200,200,1
5177,12,22,3,200,200,1
5177,12,23,3,200,200,1
5177,12,24,3,200,200,1
5177,12,25,3,200,200,1
5180,12,1,3,300,300,1
5180,12,2,3,300,300,1
5180,12,3,3,400,400,1
5180,12,4,3,300,300,1
5180,12,7,3,300,300,1
5180,12,8,3,500,500,1
5180,12,9,3,500,500,1
5180,12,10,3,300,300,1
5180,12,11,3,300,300,1
5180,12,14,3,300,300,1
5180,12,15,3,400,400,1
5180,12,16,3,300,300,1
5180,12,17,3,300,300,1
5180,12,18,3,300,300,1
5180,12,21,3,300,300,1
5180,12,22,3,300,300,1
5180,12,23,3,400,400,1
5180,12,24,3,400,400,1
5180,12,25,3,500,500,1
5182,12,1,3,200,200,1
5182,12,2,3,200,200,1
5182,12,3,3,200,200,1
5182,12,4,3,200,200,1
5182,12,7,3,200,200,1
5182,12,8,3,250,250,1
5182,12,9,3,200,200,1
5182,12,10,3,200,200,1
5182,12,11,3,200,200,1
5182,12,14,3,100,100,1
5182,12,15,3,200,200,1
5182,12,16,3,200,200,1
5182,12,17,3,150,150,1
5182,12,18,3,150,150,1
5182,12,21,3,200,200,1
5182,12,22,3,150,150,1
5182,12,23,3,200,200,1
5182,12,24,3,200,200,1
5182,12,25,3,200,200,1
5182,12,28,3,200,200,1
5182,12,29,3,200,200,1
5182,12,30,3,150,150,1
