"recno","weight"
1461,91.0648148148148
1462,91.0648148148148
1463,91.0648148148148
1464,91.0648148148148
1465,91.0648148148148
1466,91.0648148148148
1467,91.0648148148148
1468,222.138888888889
1469,222.138888888889
1470,222.138888888889
1471,222.138888888889
1472,222.138888888889
1473,222.138888888889
1474,222.138888888889
1475,222.138888888889
1476,222.138888888889
1477,109.824074074074
1478,109.824074074074
1479,109.824074074074
1480,109.824074074074
1481,109.824074074074
1482,109.824074074074
1483,109.824074074074
1484,109.824074074074
1485,109.824074074074
1486,192.157407407407
1487,192.157407407407
1488,192.157407407407
1489,192.157407407407
1490,192.157407407407
1491,192.157407407407
1492,192.157407407407
1493,192.157407407407
1494,192.157407407407
1495,192.157407407407
1496,192.157407407407
1497,192.157407407407
1498,192.157407407407
1499,192.157407407407
1500,192.157407407407
1501,192.157407407407
1502,192.157407407407
1503,192.157407407407
1504,109.824074074074
1505,109.824074074074
1506,109.824074074074
1507,109.824074074074
1508,109.824074074074
1509,109.824074074074
1510,109.824074074074
1511,109.824074074074
1512,109.824074074074
1513,156.842592592593
1514,156.842592592593
1515,156.842592592593
1516,156.842592592593
1517,156.842592592593
1518,156.842592592593
1519,156.842592592593
1520,156.842592592593
1521,156.842592592593
1522,156.842592592593
1523,156.842592592593
1524,156.842592592593
1525,156.842592592593
1526,156.842592592593
1527,156.842592592593
1528,156.842592592593
1529,156.842592592593
1530,156.842592592593
1531,192.638888888889
1532,192.638888888889
1533,192.638888888889
1534,192.638888888889
1535,192.638888888889
1536,192.638888888889
1537,192.638888888889
1538,192.638888888889
1539,192.638888888889
1540,156.33024691358
1541,156.33024691358
1542,156.33024691358
1543,156.33024691358
1544,156.33024691358
1545,156.33024691358
1546,156.33024691358
1547,156.33024691358
1548,156.33024691358
1549,146.666666666667
1550,146.666666666667
1551,146.666666666667
1552,146.666666666667
1553,146.666666666667
1554,146.666666666667
1555,146.666666666667
1556,146.666666666667
1557,146.666666666667
1558,146.666666666667
1559,146.666666666667
1560,146.666666666667
1561,146.666666666667
1562,146.666666666667
1563,146.666666666667
1564,146.666666666667
1565,146.666666666667
1566,146.666666666667
1567,156.33024691358
1568,156.33024691358
1569,156.33024691358
1570,156.33024691358
1571,156.33024691358
1572,156.33024691358
1573,156.33024691358
1574,156.33024691358
1575,156.33024691358
1576,156.33024691358
1577,156.33024691358
1578,156.33024691358
1579,156.33024691358
1580,156.33024691358
1581,156.33024691358
1582,156.33024691358
1583,156.33024691358
1584,156.33024691358
1585,199.569444444444
1586,199.569444444444
1587,199.569444444444
1588,199.569444444444
1589,199.569444444444
1590,199.569444444444
1591,199.569444444444
1592,199.569444444444
1593,199.569444444444
1594,259.527777777778
1595,259.527777777778
1596,259.527777777778
1597,259.527777777778
1598,259.527777777778
1599,259.527777777778
1600,259.527777777778
1601,259.527777777778
1602,259.527777777778
1603,199.569444444444
1604,199.569444444444
1605,199.569444444444
1606,199.569444444444
1607,199.569444444444
1608,199.569444444444
1609,199.569444444444
1610,199.569444444444
1611,199.569444444444
1612,185.768518518519
1613,185.768518518519
1614,185.768518518519
1615,185.768518518519
1616,185.768518518519
1617,185.768518518519
1618,185.768518518519
1619,185.768518518519
1620,185.768518518519
1621,185.768518518519
1622,185.768518518519
1623,185.768518518519
1624,185.768518518519
1625,185.768518518519
1626,185.768518518519
1627,185.768518518519
1628,185.768518518519
1629,185.768518518519
1630,126.657407407407
1631,126.657407407407
1632,126.657407407407
1633,126.657407407407
1634,126.657407407407
1635,126.657407407407
1636,126.657407407407
1637,126.657407407407
1638,126.657407407407
1639,126.657407407407
1640,126.657407407407
1641,126.657407407407
1642,126.657407407407
1643,126.657407407407
1644,126.657407407407
1645,126.657407407407
1646,126.657407407407
1647,126.657407407407
1648,117.453703703704
1649,117.453703703704
1650,117.453703703704
1651,117.453703703704
1652,117.453703703704
1653,117.453703703704
1654,117.453703703704
1655,117.453703703704
1656,117.453703703704
1657,117.314814814815
1658,117.314814814815
1659,117.314814814815
1660,117.314814814815
1661,117.314814814815
1662,117.314814814815
1663,117.314814814815
1664,117.314814814815
1665,117.314814814815
1666,117.453703703704
1667,117.453703703704
1668,117.453703703704
1669,117.453703703704
1670,117.453703703704
1671,117.453703703704
1672,117.453703703704
1673,117.453703703704
1674,117.453703703704
1675,51.4351851851852
1676,51.4351851851852
1677,51.4351851851852
1678,51.4351851851852
1679,51.4351851851852
1680,51.4351851851852
1681,51.4351851851852
1682,51.4351851851852
1683,51.4351851851852
1684,40.7453703703704
1685,40.7453703703704
1686,40.7453703703704
1687,40.7453703703704
1688,40.7453703703704
1689,40.7453703703704
1690,40.7453703703704
1691,40.7453703703704
1692,40.7453703703704
1693,40.7453703703704
1694,40.7453703703704
1695,40.7453703703704
1696,40.7453703703704
1697,40.7453703703704
1698,40.7453703703704
1699,40.7453703703704
1700,40.7453703703704
1701,40.7453703703704
1702,99.7962962962963
1703,99.7962962962963
1704,99.7962962962963
1705,99.7962962962963
1706,99.7962962962963
1707,99.7962962962963
1708,99.7962962962963
1709,99.7962962962963
1710,99.7962962962963
1711,138.212962962963
1712,138.212962962963
1713,138.212962962963
1714,138.212962962963
1715,138.212962962963
1716,138.212962962963
1717,138.212962962963
1718,138.212962962963
1719,138.212962962963
1720,99.7962962962963
1721,99.7962962962963
1722,99.7962962962963
1723,99.7962962962963
1724,99.7962962962963
1725,99.7962962962963
1726,99.7962962962963
1727,99.7962962962963
1728,99.7962962962963
1729,21.4814814814815
1730,21.4814814814815
1731,21.4814814814815
1732,21.4814814814815
1733,21.4814814814815
1734,21.4814814814815
1735,21.4814814814815
1736,21.4814814814815
1737,21.4814814814815
1738,247.472222222222
1739,247.472222222222
1740,247.472222222222
1741,247.472222222222
1742,247.472222222222
1743,247.472222222222
1744,247.472222222222
1745,247.472222222222
1746,247.472222222222
1747,164.703703703704
1748,164.703703703704
1749,164.703703703704
1750,164.703703703704
1751,164.703703703704
1752,164.703703703704
1753,164.703703703704
1754,164.703703703704
1755,164.703703703704
1756,24.0277777777778
1757,24.0277777777778
1758,24.0277777777778
1759,24.0277777777778
1760,24.0277777777778
1761,24.0277777777778
1762,24.0277777777778
1763,24.0277777777778
1764,24.0277777777778
1765,326.87962962963
1766,326.87962962963
1767,326.87962962963
1768,326.87962962963
1769,326.87962962963
1770,326.87962962963
1771,326.87962962963
1772,326.87962962963
1773,326.87962962963
1774,92.6574074074074
1775,92.6574074074074
1776,92.6574074074074
1777,92.6574074074074
1778,92.6574074074074
1779,92.6574074074074
1780,92.6574074074074
1781,92.6574074074074
1782,92.6574074074074
1783,294.296296296296
1784,294.296296296296
1785,294.296296296296
1786,294.296296296296
1787,294.296296296296
1788,294.296296296296
1789,294.296296296296
1790,294.296296296296
1791,294.296296296296
1792,164.703703703704
1793,164.703703703704
1794,164.703703703704
1795,164.703703703704
1796,164.703703703704
1797,164.703703703704
1798,164.703703703704
1799,164.703703703704
1800,164.703703703704
1801,118.388888888889
1802,118.388888888889
1803,118.388888888889
1804,118.388888888889
1805,118.388888888889
1806,118.388888888889
1807,118.388888888889
1808,118.388888888889
1809,118.388888888889
1810,254.351851851852
1811,254.351851851852
1812,254.351851851852
1813,254.351851851852
1814,254.351851851852
1815,254.351851851852
1816,254.351851851852
1817,254.351851851852
1818,254.351851851852
1819,173.953703703704
1820,173.953703703704
1821,173.953703703704
1822,173.953703703704
1823,173.953703703704
1824,173.953703703704
1825,173.953703703704
1826,173.953703703704
1827,173.953703703704
1828,310.212962962963
1829,310.212962962963
1830,310.212962962963
1831,310.212962962963
1832,310.212962962963
1833,310.212962962963
1834,310.212962962963
1835,310.212962962963
1836,310.212962962963
1837,317.287037037037
1838,317.287037037037
1839,317.287037037037
1840,317.287037037037
1841,317.287037037037
1842,317.287037037037
1843,317.287037037037
1844,317.287037037037
1845,317.287037037037
1846,76.8796296296296
1847,76.8796296296296
1848,76.8796296296296
1849,76.8796296296296
1850,76.8796296296296
1851,76.8796296296296
1852,76.8796296296296
1853,76.8796296296296
1854,76.8796296296296
1855,122.717592592593
1856,122.717592592593
1857,122.717592592593
1858,122.717592592593
1859,122.717592592593
1860,122.717592592593
1861,122.717592592593
1862,122.717592592593
1863,122.717592592593
1864,122.717592592593
1865,122.717592592593
1866,122.717592592593
1867,122.717592592593
1868,122.717592592593
1869,122.717592592593
1870,122.717592592593
1871,122.717592592593
1872,122.717592592593
1873,222.138888888889
1874,222.138888888889
1875,222.138888888889
1876,222.138888888889
1877,222.138888888889
1878,222.138888888889
1879,222.138888888889
1880,222.138888888889
1881,222.138888888889
1882,91.0648148148148
1883,91.0648148148148
1884,91.0648148148148
1885,91.0648148148148
1886,91.0648148148148
1887,91.0648148148148
1888,91.0648148148148
1889,91.0648148148148
1890,91.0648148148148
1891,91.0648148148148
1892,91.0648148148148
1893,91.0648148148148
1894,91.0648148148148
1895,91.0648148148148
1896,91.0648148148148
1897,91.0648148148148
1898,91.0648148148148
1899,91.0648148148148
1900,222.138888888889
1901,222.138888888889
1902,222.138888888889
1903,222.138888888889
1904,222.138888888889
1905,222.138888888889
1906,222.138888888889
1907,222.138888888889
1908,222.138888888889
1909,192.157407407407
1910,192.157407407407
1911,192.157407407407
1912,192.157407407407
1913,192.157407407407
1914,192.157407407407
1915,192.157407407407
1916,192.157407407407
1917,192.157407407407
1918,192.157407407407
1919,192.157407407407
1920,192.157407407407
1921,192.157407407407
1922,192.157407407407
1923,192.157407407407
1924,192.157407407407
1925,192.157407407407
1926,192.157407407407
1927,109.824074074074
1928,109.824074074074
1929,109.824074074074
1930,109.824074074074
1931,109.824074074074
1932,109.824074074074
1933,109.824074074074
1934,109.824074074074
1935,109.824074074074
1936,109.824074074074
1937,109.824074074074
1938,109.824074074074
1939,109.824074074074
1940,109.824074074074
1941,109.824074074074
1942,109.824074074074
1943,109.824074074074
1944,109.824074074074
1945,156.842592592593
1946,156.842592592593
1947,156.842592592593
1948,156.842592592593
1949,156.842592592593
1950,156.842592592593
1951,156.842592592593
1952,156.842592592593
1953,156.842592592593
1954,156.842592592593
1955,156.842592592593
1956,156.842592592593
1957,156.842592592593
1958,156.842592592593
1959,156.842592592593
1960,156.842592592593
1961,156.842592592593
1962,156.842592592593
1963,192.638888888889
1964,192.638888888889
1965,192.638888888889
1966,192.638888888889
1967,192.638888888889
1968,192.638888888889
1969,192.638888888889
1970,192.638888888889
1971,192.638888888889
1972,156.33024691358
1973,156.33024691358
1974,156.33024691358
1975,156.33024691358
1976,156.33024691358
1977,156.33024691358
1978,156.33024691358
1979,156.33024691358
1980,156.33024691358
1981,146.666666666667
1982,146.666666666667
1983,146.666666666667
1984,146.666666666667
1985,146.666666666667
1986,146.666666666667
1987,146.666666666667
1988,146.666666666667
1989,146.666666666667
1990,156.33024691358
1991,156.33024691358
1992,156.33024691358
1993,156.33024691358
1994,156.33024691358
1995,156.33024691358
1996,156.33024691358
1997,156.33024691358
1998,156.33024691358
1999,156.33024691358
2000,156.33024691358
2001,156.33024691358
2002,156.33024691358
2003,156.33024691358
2004,156.33024691358
2005,156.33024691358
2006,156.33024691358
2007,156.33024691358
2008,146.666666666667
2009,146.666666666667
2010,146.666666666667
2011,146.666666666667
2012,146.666666666667
2013,146.666666666667
2014,146.666666666667
2015,146.666666666667
2016,146.666666666667
2017,199.569444444444
2018,199.569444444444
2019,199.569444444444
2020,199.569444444444
2021,199.569444444444
2022,199.569444444444
2023,199.569444444444
2024,199.569444444444
2025,199.569444444444
2026,259.527777777778
2027,259.527777777778
2028,259.527777777778
2029,259.527777777778
2030,259.527777777778
2031,259.527777777778
2032,259.527777777778
2033,259.527777777778
2034,259.527777777778
2035,199.569444444444
2036,199.569444444444
2037,199.569444444444
2038,199.569444444444
2039,199.569444444444
2040,199.569444444444
2041,199.569444444444
2042,199.569444444444
2043,199.569444444444
2044,185.768518518519
2045,185.768518518519
2046,185.768518518519
2047,185.768518518519
2048,185.768518518519
2049,185.768518518519
2050,185.768518518519
2051,185.768518518519
2052,185.768518518519
2053,185.768518518519
2054,185.768518518519
2055,185.768518518519
2056,185.768518518519
2057,185.768518518519
2058,185.768518518519
2059,185.768518518519
2060,185.768518518519
2061,185.768518518519
2062,126.657407407407
2063,126.657407407407
2064,126.657407407407
2065,126.657407407407
2066,126.657407407407
2067,126.657407407407
2068,126.657407407407
2069,126.657407407407
2070,126.657407407407
2071,126.657407407407
2072,126.657407407407
2073,126.657407407407
2074,126.657407407407
2075,126.657407407407
2076,126.657407407407
2077,126.657407407407
2078,126.657407407407
2079,126.657407407407
2080,117.314814814815
2081,117.314814814815
2082,117.314814814815
2083,117.314814814815
2084,117.314814814815
2085,117.314814814815
2086,117.314814814815
2087,117.314814814815
2088,117.314814814815
2089,117.453703703704
2090,117.453703703704
2091,117.453703703704
2092,117.453703703704
2093,117.453703703704
2094,117.453703703704
2095,117.453703703704
2096,117.453703703704
2097,117.453703703704
2098,117.453703703704
2099,117.453703703704
2100,117.453703703704
2101,117.453703703704
2102,117.453703703704
2103,117.453703703704
2104,117.453703703704
2105,117.453703703704
2106,117.453703703704
2107,51.4351851851852
2108,51.4351851851852
2109,51.4351851851852
2110,51.4351851851852
2111,51.4351851851852
2112,51.4351851851852
2113,51.4351851851852
2114,51.4351851851852
2115,51.4351851851852
2116,40.7453703703704
2117,40.7453703703704
2118,40.7453703703704
2119,40.7453703703704
2120,40.7453703703704
2121,40.7453703703704
2122,40.7453703703704
2123,40.7453703703704
2124,40.7453703703704
2125,40.7453703703704
2126,40.7453703703704
2127,40.7453703703704
2128,40.7453703703704
2129,40.7453703703704
2130,40.7453703703704
2131,40.7453703703704
2132,40.7453703703704
2133,40.7453703703704
2134,99.7962962962963
2135,99.7962962962963
2136,99.7962962962963
2137,99.7962962962963
2138,99.7962962962963
2139,99.7962962962963
2140,99.7962962962963
2141,99.7962962962963
2142,99.7962962962963
2143,99.7962962962963
2144,99.7962962962963
2145,99.7962962962963
2146,99.7962962962963
2147,99.7962962962963
2148,99.7962962962963
2149,99.7962962962963
2150,99.7962962962963
2151,99.7962962962963
2152,138.212962962963
2153,138.212962962963
2154,138.212962962963
2155,138.212962962963
2156,138.212962962963
2157,138.212962962963
2158,138.212962962963
2159,138.212962962963
2160,138.212962962963
2161,21.4814814814815
2162,21.4814814814815
2163,21.4814814814815
2164,21.4814814814815
2165,21.4814814814815
2166,21.4814814814815
2167,21.4814814814815
2168,21.4814814814815
2169,21.4814814814815
2170,247.472222222222
2171,247.472222222222
2172,247.472222222222
2173,247.472222222222
2174,247.472222222222
2175,247.472222222222
2176,247.472222222222
2177,247.472222222222
2178,247.472222222222
2179,164.703703703704
2180,164.703703703704
2181,164.703703703704
2182,164.703703703704
2183,164.703703703704
2184,164.703703703704
2185,164.703703703704
2186,164.703703703704
2187,164.703703703704
2188,24.0277777777778
2189,24.0277777777778
2190,24.0277777777778
2191,24.0277777777778
2192,24.0277777777778
2193,24.0277777777778
2194,24.0277777777778
2195,24.0277777777778
2196,24.0277777777778
2197,326.87962962963
2198,326.87962962963
2199,326.87962962963
2200,326.87962962963
2201,326.87962962963
2202,326.87962962963
2203,326.87962962963
2204,326.87962962963
2205,326.87962962963
2206,92.6574074074074
2207,92.6574074074074
2208,92.6574074074074
2209,92.6574074074074
2210,92.6574074074074
2211,92.6574074074074
2212,92.6574074074074
2213,92.6574074074074
2214,92.6574074074074
2215,294.296296296296
2216,294.296296296296
2217,294.296296296296
2218,294.296296296296
2219,294.296296296296
2220,294.296296296296
2221,294.296296296296
2222,294.296296296296
2223,294.296296296296
2224,164.703703703704
2225,164.703703703704
2226,164.703703703704
2227,164.703703703704
2228,164.703703703704
2229,164.703703703704
2230,164.703703703704
2231,164.703703703704
2232,164.703703703704
2233,118.388888888889
2234,118.388888888889
2235,118.388888888889
2236,118.388888888889
2237,118.388888888889
2238,118.388888888889
2239,118.388888888889
2240,118.388888888889
2241,118.388888888889
2242,254.351851851852
2243,254.351851851852
2244,254.351851851852
2245,254.351851851852
2246,254.351851851852
2247,254.351851851852
2248,254.351851851852
2249,254.351851851852
2250,254.351851851852
2251,173.953703703704
2252,173.953703703704
2253,173.953703703704
2254,173.953703703704
2255,173.953703703704
2256,173.953703703704
2257,173.953703703704
2258,173.953703703704
2259,173.953703703704
2260,310.212962962963
2261,310.212962962963
2262,310.212962962963
2263,310.212962962963
2264,310.212962962963
2265,310.212962962963
2266,310.212962962963
2267,310.212962962963
2268,310.212962962963
2269,317.287037037037
2270,317.287037037037
2271,317.287037037037
2272,317.287037037037
2273,317.287037037037
2274,317.287037037037
2275,317.287037037037
2276,317.287037037037
2277,317.287037037037
2278,76.8796296296296
2279,76.8796296296296
2280,76.8796296296296
2281,76.8796296296296
2282,76.8796296296296
2283,76.8796296296296
2284,76.8796296296296
2285,76.8796296296296
2286,76.8796296296296
2287,122.717592592593
2288,122.717592592593
2289,122.717592592593
2290,122.717592592593
2291,122.717592592593
2292,122.717592592593
2293,122.717592592593
2294,122.717592592593
2295,122.717592592593
2296,122.717592592593
2297,122.717592592593
2298,122.717592592593
2299,122.717592592593
2300,122.717592592593
2301,122.717592592593
2302,122.717592592593
2303,122.717592592593
2304,122.717592592593
2305,222.138888888889
2306,222.138888888889
2307,222.138888888889
2308,222.138888888889
2309,222.138888888889
2310,222.138888888889
2311,222.138888888889
2312,222.138888888889
2313,222.138888888889
2314,222.138888888889
2315,222.138888888889
2316,222.138888888889
2317,222.138888888889
2318,222.138888888889
2319,222.138888888889
2320,222.138888888889
2321,222.138888888889
2322,222.138888888889
2323,91.0648148148148
2324,91.0648148148148
2325,91.0648148148148
2326,91.0648148148148
2327,91.0648148148148
2328,91.0648148148148
2329,91.0648148148148
2330,91.0648148148148
2331,91.0648148148148
2332,91.0648148148148
2333,91.0648148148148
2334,91.0648148148148
2335,91.0648148148148
2336,91.0648148148148
2337,91.0648148148148
2338,91.0648148148148
2339,91.0648148148148
2340,91.0648148148148
2341,109.824074074074
2342,109.824074074074
2343,109.824074074074
2344,109.824074074074
2345,109.824074074074
2346,109.824074074074
2347,109.824074074074
2348,109.824074074074
2349,109.824074074074
2350,192.157407407407
2351,192.157407407407
2352,192.157407407407
2353,192.157407407407
2354,192.157407407407
2355,192.157407407407
2356,192.157407407407
2357,192.157407407407
2358,192.157407407407
2359,192.157407407407
2360,192.157407407407
2361,192.157407407407
2362,192.157407407407
2363,192.157407407407
2364,192.157407407407
2365,192.157407407407
2366,192.157407407407
2367,192.157407407407
2368,109.824074074074
2369,109.824074074074
2370,109.824074074074
2371,109.824074074074
2372,109.824074074074
2373,109.824074074074
2374,109.824074074074
2375,109.824074074074
2376,109.824074074074
2377,156.842592592593
2378,156.842592592593
2379,156.842592592593
2380,156.842592592593
2381,156.842592592593
2382,156.842592592593
2383,156.842592592593
2384,156.842592592593
2385,156.842592592593
2386,156.842592592593
2387,156.842592592593
2388,156.842592592593
2389,156.842592592593
2390,156.842592592593
2391,156.842592592593
2392,156.842592592593
2393,156.842592592593
2394,156.842592592593
2395,192.638888888889
2396,192.638888888889
2397,192.638888888889
2398,192.638888888889
2399,192.638888888889
2400,192.638888888889
2401,192.638888888889
2402,192.638888888889
2403,192.638888888889
2404,146.666666666667
2405,146.666666666667
2406,146.666666666667
2407,146.666666666667
2408,146.666666666667
2409,146.666666666667
2410,146.666666666667
2411,146.666666666667
2412,146.666666666667
2413,156.33024691358
2414,156.33024691358
2415,156.33024691358
2416,156.33024691358
2417,156.33024691358
2418,156.33024691358
2419,156.33024691358
2420,156.33024691358
2421,156.33024691358
2422,146.666666666667
2423,146.666666666667
2424,146.666666666667
2425,146.666666666667
2426,146.666666666667
2427,146.666666666667
2428,146.666666666667
2429,146.666666666667
2430,146.666666666667
2431,156.33024691358
2432,156.33024691358
2433,156.33024691358
2434,156.33024691358
2435,156.33024691358
2436,156.33024691358
2437,156.33024691358
2438,156.33024691358
2439,156.33024691358
2440,156.33024691358
2441,156.33024691358
2442,156.33024691358
2443,156.33024691358
2444,156.33024691358
2445,156.33024691358
2446,156.33024691358
2447,156.33024691358
2448,156.33024691358
2449,199.569444444444
2450,199.569444444444
2451,199.569444444444
2452,199.569444444444
2453,199.569444444444
2454,199.569444444444
2455,199.569444444444
2456,199.569444444444
2457,199.569444444444
2458,259.527777777778
2459,259.527777777778
2460,259.527777777778
2461,259.527777777778
2462,259.527777777778
2463,259.527777777778
2464,259.527777777778
2465,259.527777777778
2466,259.527777777778
2467,199.569444444444
2468,199.569444444444
2469,199.569444444444
2470,199.569444444444
2471,199.569444444444
2472,199.569444444444
2473,199.569444444444
2474,199.569444444444
2475,199.569444444444
2476,185.768518518519
2477,185.768518518519
2478,185.768518518519
2479,185.768518518519
2480,185.768518518519
2481,185.768518518519
2482,185.768518518519
2483,185.768518518519
2484,185.768518518519
2485,185.768518518519
2486,185.768518518519
2487,185.768518518519
2488,185.768518518519
2489,185.768518518519
2490,185.768518518519
2491,185.768518518519
2492,185.768518518519
2493,185.768518518519
2494,126.657407407407
2495,126.657407407407
2496,126.657407407407
2497,126.657407407407
2498,126.657407407407
2499,126.657407407407
2500,126.657407407407
2501,126.657407407407
2502,126.657407407407
2503,126.657407407407
2504,126.657407407407
2505,126.657407407407
2506,126.657407407407
2507,126.657407407407
2508,126.657407407407
2509,126.657407407407
2510,126.657407407407
2511,126.657407407407
2512,117.314814814815
2513,117.314814814815
2514,117.314814814815
2515,117.314814814815
2516,117.314814814815
2517,117.314814814815
2518,117.314814814815
2519,117.314814814815
2520,117.314814814815
2521,117.453703703704
2522,117.453703703704
2523,117.453703703704
2524,117.453703703704
2525,117.453703703704
2526,117.453703703704
2527,117.453703703704
2528,117.453703703704
2529,117.453703703704
2530,117.453703703704
2531,117.453703703704
2532,117.453703703704
2533,117.453703703704
2534,117.453703703704
2535,117.453703703704
2536,117.453703703704
2537,117.453703703704
2538,117.453703703704
2539,40.7453703703704
2540,40.7453703703704
2541,40.7453703703704
2542,40.7453703703704
2543,40.7453703703704
2544,40.7453703703704
2545,40.7453703703704
2546,40.7453703703704
2547,40.7453703703704
2548,40.7453703703704
2549,40.7453703703704
2550,40.7453703703704
2551,40.7453703703704
2552,40.7453703703704
2553,40.7453703703704
2554,40.7453703703704
2555,40.7453703703704
2556,40.7453703703704
2557,51.4351851851852
2558,51.4351851851852
2559,51.4351851851852
2560,51.4351851851852
2561,51.4351851851852
2562,51.4351851851852
2563,51.4351851851852
2564,51.4351851851852
2565,51.4351851851852
2566,99.7962962962963
2567,99.7962962962963
2568,99.7962962962963
2569,99.7962962962963
2570,99.7962962962963
2571,99.7962962962963
2572,99.7962962962963
2573,99.7962962962963
2574,99.7962962962963
2575,99.7962962962963
2576,99.7962962962963
2577,99.7962962962963
2578,99.7962962962963
2579,99.7962962962963
2580,99.7962962962963
2581,99.7962962962963
2582,99.7962962962963
2583,99.7962962962963
2584,138.212962962963
2585,138.212962962963
2586,138.212962962963
2587,138.212962962963
2588,138.212962962963
2589,138.212962962963
2590,138.212962962963
2591,138.212962962963
2592,138.212962962963
2593,21.4814814814815
2594,21.4814814814815
2595,21.4814814814815
2596,21.4814814814815
2597,21.4814814814815
2598,21.4814814814815
2599,21.4814814814815
2600,21.4814814814815
2601,21.4814814814815
2602,247.472222222222
2603,247.472222222222
2604,247.472222222222
2605,247.472222222222
2606,247.472222222222
2607,247.472222222222
2608,247.472222222222
2609,247.472222222222
2610,247.472222222222
2611,164.703703703704
2612,164.703703703704
2613,164.703703703704
2614,164.703703703704
2615,164.703703703704
2616,164.703703703704
2617,164.703703703704
2618,164.703703703704
2619,164.703703703704
2620,24.0277777777778
2621,24.0277777777778
2622,24.0277777777778
2623,24.0277777777778
2624,24.0277777777778
2625,24.0277777777778
2626,24.0277777777778
2627,24.0277777777778
2628,24.0277777777778
2629,326.87962962963
2630,326.87962962963
2631,326.87962962963
2632,326.87962962963
2633,326.87962962963
2634,326.87962962963
2635,326.87962962963
2636,326.87962962963
2637,326.87962962963
2638,92.6574074074074
2639,92.6574074074074
2640,92.6574074074074
2641,92.6574074074074
2642,92.6574074074074
2643,92.6574074074074
2644,92.6574074074074
2645,92.6574074074074
2646,92.6574074074074
2647,294.296296296296
2648,294.296296296296
2649,294.296296296296
2650,294.296296296296
2651,294.296296296296
2652,294.296296296296
2653,294.296296296296
2654,294.296296296296
2655,294.296296296296
2656,164.703703703704
2657,164.703703703704
2658,164.703703703704
2659,164.703703703704
2660,164.703703703704
2661,164.703703703704
2662,164.703703703704
2663,164.703703703704
2664,164.703703703704
2665,118.388888888889
2666,118.388888888889
2667,118.388888888889
2668,118.388888888889
2669,118.388888888889
2670,118.388888888889
2671,118.388888888889
2672,118.388888888889
2673,118.388888888889
2674,254.351851851852
2675,254.351851851852
2676,254.351851851852
2677,254.351851851852
2678,254.351851851852
2679,254.351851851852
2680,254.351851851852
2681,254.351851851852
2682,254.351851851852
2683,173.953703703704
2684,173.953703703704
2685,173.953703703704
2686,173.953703703704
2687,173.953703703704
2688,173.953703703704
2689,173.953703703704
2690,173.953703703704
2691,173.953703703704
2692,310.212962962963
2693,310.212962962963
2694,310.212962962963
2695,310.212962962963
2696,310.212962962963
2697,310.212962962963
2698,310.212962962963
2699,310.212962962963
2700,310.212962962963
2701,317.287037037037
2702,317.287037037037
2703,317.287037037037
2704,317.287037037037
2705,317.287037037037
2706,317.287037037037
2707,317.287037037037
2708,317.287037037037
2709,317.287037037037
2710,122.717592592593
2711,122.717592592593
2712,122.717592592593
2713,122.717592592593
2714,122.717592592593
2715,122.717592592593
2716,122.717592592593
2717,122.717592592593
2718,122.717592592593
2719,76.8796296296296
2720,76.8796296296296
2721,76.8796296296296
2722,76.8796296296296
2723,76.8796296296296
2724,76.8796296296296
2725,76.8796296296296
2726,76.8796296296296
2727,76.8796296296296
2728,122.717592592593
2729,122.717592592593
2730,122.717592592593
2731,122.717592592593
2732,122.717592592593
2733,122.717592592593
2734,122.717592592593
2735,122.717592592593
2736,122.717592592593
2737,222.138888888889
2738,222.138888888889
2739,222.138888888889
2740,222.138888888889
2741,222.138888888889
2742,222.138888888889
2743,222.138888888889
2744,222.138888888889
2745,222.138888888889
2746,222.138888888889
2747,222.138888888889
2748,222.138888888889
2749,222.138888888889
2750,222.138888888889
2751,222.138888888889
2752,222.138888888889
2753,222.138888888889
2754,222.138888888889
2755,91.0648148148148
2756,91.0648148148148
2757,91.0648148148148
2758,91.0648148148148
2759,91.0648148148148
2760,91.0648148148148
2761,91.0648148148148
2762,91.0648148148148
2763,91.0648148148148
2764,91.0648148148148
2765,91.0648148148148
2766,91.0648148148148
2767,91.0648148148148
2768,91.0648148148148
2769,91.0648148148148
2770,91.0648148148148
2771,91.0648148148148
2772,91.0648148148148
2773,192.157407407407
2774,192.157407407407
2775,192.157407407407
2776,192.157407407407
2777,192.157407407407
2778,192.157407407407
2779,192.157407407407
2780,192.157407407407
2781,192.157407407407
2782,192.157407407407
2783,192.157407407407
2784,192.157407407407
2785,192.157407407407
2786,192.157407407407
2787,192.157407407407
2788,192.157407407407
2789,192.157407407407
2790,192.157407407407
2791,109.824074074074
2792,109.824074074074
2793,109.824074074074
2794,109.824074074074
2795,109.824074074074
2796,109.824074074074
2797,109.824074074074
2798,109.824074074074
2799,109.824074074074
2800,109.824074074074
2801,109.824074074074
2802,109.824074074074
2803,109.824074074074
2804,109.824074074074
2805,109.824074074074
2806,109.824074074074
2807,109.824074074074
2808,109.824074074074
2809,156.842592592593
2810,156.842592592593
2811,156.842592592593
2812,156.842592592593
2813,156.842592592593
2814,156.842592592593
2815,156.842592592593
2816,156.842592592593
2817,156.842592592593
2818,192.638888888889
2819,192.638888888889
2820,192.638888888889
2821,192.638888888889
2822,192.638888888889
2823,192.638888888889
2824,192.638888888889
2825,192.638888888889
2826,192.638888888889
2827,156.842592592593
2828,156.842592592593
