marz,date,year,month,poverty_rate,extreme_poverty_rate,non_poor_rate,population,crime_selected_total,Number of minor offense,Number of moderately serious offense,Number of particulary serious offences,crime_total,Number of serious offences,Annual average occupancy of a bed,Number of ambulatory clinics in rural communities,Number of avarage medical personnel,beds,Number of hospitalized patients,hospitals,Number of physicians,"Number of primary health care (PHC) service providers (except OMCs, private medical and dental offices)",crime_rate_per_100k,crime_selected_rate_per_100k,hospitals_per_100k,beds_per_10k
Syunik,2022-11-01,2022,11,5.4,0.0,94.6,134731.0,335.0,415.0,313.0,42.0,977.0,207.0,196.0,9.0,682.0,432.0,10340.0,7.0,247.0,16.0,725.1486294913568,248.6435935308133,5.195537775270725,32.06389027024219
Syunik,2022-12-01,2022,12,5.4,0.0,94.6,134731.0,335.0,415.0,313.0,42.0,977.0,207.0,196.0,9.0,682.0,432.0,10340.0,7.0,247.0,16.0,725.1486294913568,248.6435935308133,5.195537775270725,32.06389027024219
Tavush,2016-01-01,2016,1,33.8,1.9,66.2,125514.0,171.0,314.0,250.0,12.0,632.0,56.0,146.0,18.0,560.0,258.0,8098.0,7.0,228.0,27.0,503.5294867504819,136.23978201634876,5.577067100084452,20.55547588316841
Tavush,2016-02-01,2016,2,33.30000000000045,1.8333333333333939,66.69999999999955,125427.41666666674,169.66666666666788,315.3333333333321,253.58333333333007,11.416666666667197,635.9166666666631,55.58333333333371,145.08333333333417,18.0,557.750000000002,257.91666666666674,8067.333333333361,7.0,228.66666666666606,27.0,507.02628472646705,135.26338323045889,5.580946441797636,20.563079243577192
Tavush,2016-03-01,2016,3,32.79999999999954,1.766666666666606,67.20000000000046,125340.83333333326,168.33333333333212,316.6666666666679,257.1666666666699,10.833333333332803,639.8333333333369,55.16666666666629,144.16666666666583,18.0,555.499999999998,257.83333333333326,8036.666666666639,7.0,229.33333333333394,27.0,510.52308270246175,134.28698444456637,5.58482578351083,20.570682603986
Tavush,2016-04-01,2016,4,32.3,1.7,67.7,125254.25,167.0,318.0,260.75,10.25,643.75,54.75,143.25,18.0,553.25,257.75,8006.0,7.0,230.0,27.0,514.0198806784468,133.3105856586765,5.588705125224014,20.578285964394784
Tavush,2016-05-01,2016,5,31.800000000000452,1.633333333333394,68.19999999999955,125167.66666666674,165.66666666666788,319.3333333333321,264.3333333333301,9.666666666667197,647.6666666666631,54.33333333333371,142.33333333333417,18.0,551.000000000002,257.66666666666674,7975.333333333361,7.0,230.66666666666606,27.0,517.516678654432,132.33418687278663,5.592584466937198,20.585889324803567
Tavush,2016-06-01,2016,6,31.299999999999542,1.566666666666606,68.70000000000046,125081.08333333326,164.33333333333212,320.6666666666679,267.9166666666699,9.083333333332803,651.5833333333369,53.91666666666629,141.41666666666583,18.0,548.749999999998,257.58333333333326,7944.666666666639,7.0,231.33333333333394,27.0,521.0134766304267,131.35778808689412,5.596463808650392,20.593492685212375
Tavush,2016-07-01,2016,7,30.799999999999997,1.5,69.2,124994.5,163.0,322.0,271.5,8.5,655.5,53.5,140.5,18.0,546.5,257.5,7914.0,7.0,232.0,27.0,524.5102746064118,130.38138930100425,5.600343150363576,20.60109604562116
Tavush,2016-08-01,2016,8,30.300000000000455,1.433333333333394,69.69999999999955,124907.91666666674,161.66666666666788,323.3333333333321,275.0833333333301,7.916666666667197,659.4166666666631,53.08333333333371,139.58333333333417,18.0,544.250000000002,257.41666666666674,7883.333333333361,7.0,232.66666666666606,27.0,528.007072582397,129.4049905151144,5.60422249207676,20.60869940602994
Tavush,2016-09-01,2016,9,29.799999999999546,1.366666666666606,70.20000000000046,124821.33333333326,160.33333333333212,324.6666666666679,278.6666666666699,7.333333333332803,663.3333333333369,52.66666666666629,138.66666666666583,18.0,541.999999999998,257.33333333333326,7852.666666666639,7.0,233.33333333333394,27.0,531.5038705583917,128.42859172922186,5.608101833789954,20.61630276643875
Tavush,2016-10-01,2016,10,29.3,1.3,70.7,124734.75,159.0,326.0,282.25,6.75,667.25,52.25,137.75,18.0,539.75,257.25,7822.0,7.0,234.0,27.0,535.0006685343768,127.45219294333201,5.6119811755031375,20.623906126847533
Tavush,2016-11-01,2016,11,28.800000000000455,1.233333333333394,71.19999999999955,124648.16666666674,157.66666666666788,327.3333333333321,285.8333333333301,6.166666666667197,671.1666666666631,51.83333333333371,136.83333333333417,18.0,537.500000000002,257.16666666666674,7791.333333333361,7.0,234.66666666666606,27.0,538.497466510362,126.47579415744214,5.615860517216322,20.631509487256317
Tavush,2016-12-01,2016,12,28.299999999999546,1.1666666666666061,71.70000000000046,124561.58333333326,156.33333333333212,328.6666666666679,289.4166666666699,5.583333333332803,675.0833333333369,51.41666666666629,135.91666666666583,18.0,535.249999999998,257.08333333333326,7760.666666666639,7.0,235.33333333333394,27.0,541.9942644863567,125.49939537154961,5.619739858929516,20.639112847665125
Tavush,2017-01-01,2017,1,27.8,1.1,72.2,124475.0,155.0,330.0,293.0,5.0,679.0,51.0,135.0,18.0,533.0,257.0,7730.0,7.0,236.0,27.0,545.4910624623418,124.52299658565975,5.6236192006426995,20.646716208073908
Tavush,2017-02-01,2017,2,27.616666666666834,1.0833333333333486,72.38333333333317,124393.16666666674,159.74999999999568,338.2499999999925,303.66666666665697,5.0833333333332575,701.1666666666465,54.16666666666379,136.7499999999984,18.0,532.2500000000007,254.91666666666856,7744.33333333332,7.0,236.74999999999932,27.0,563.8022705357504,128.4518843111731,5.627345723640647,20.49169735094337
Tavush,2017-03-01,2017,3,27.433333333333167,1.0666666666666516,72.56666666666683,124311.33333333326,164.50000000000432,346.5000000000075,314.33333333334303,5.1666666666667425,723.3333333333535,57.33333333333621,138.5000000000016,18.0,531.4999999999993,252.83333333333144,7758.66666666668,7.0,237.50000000000068,27.0,582.1134786092089,132.38077203669715,5.631072246638604,20.336678493812403
Tavush,2017-04-01,2017,4,27.25,1.05,72.75,124229.5,169.25,354.75,325.0,5.25,745.5,60.5,140.25,18.0,530.75,250.75,7773.0,7.0,238.25,27.0,600.4246866826174,136.3096597622105,5.634798769636552,20.181659636681864
Tavush,2017-05-01,2017,5,27.066666666666833,1.0333333333333485,72.93333333333317,124147.66666666674,173.99999999999568,362.9999999999925,335.66666666665697,5.3333333333332575,767.6666666666465,63.66666666666379,141.9999999999984,18.0,530.0000000000007,248.66666666666856,7787.33333333332,7.0,238.99999999999932,27.0,618.735894756026,140.23854748772382,5.638525292634499,20.02664077955132
Tavush,2017-06-01,2017,6,26.883333333333166,1.0166666666666515,73.11666666666683,124065.83333333326,178.75000000000432,371.2500000000075,346.33333333334303,5.4166666666667425,789.8333333333535,66.83333333333621,143.7500000000016,18.0,529.2499999999993,246.58333333333144,7801.66666666668,7.0,239.75000000000068,27.0,637.0471028294846,144.1674352132479,5.642251815632457,19.87162192242036
Tavush,2017-07-01,2017,7,26.700000000000003,1.0,73.30000000000001,123984.0,183.5,379.5,357.0,5.5,812.0,70.0,145.5,18.0,528.5,244.5,7816.0,7.0,240.5,27.0,655.3583109028932,148.09632293876123,5.645978338630403,19.716603065289817
Tavush,2017-08-01,2017,8,26.516666666666836,0.9833333333333485,73.48333333333318,123902.16666666674,188.24999999999568,387.7499999999925,367.66666666665697,5.5833333333332575,834.1666666666465,73.16666666666379,147.2499999999984,18.0,527.7500000000007,242.41666666666856,7830.33333333332,7.0,241.24999999999932,27.0,673.6695189763018,152.02521066427457,5.649704861628351,19.561584208159278
Tavush,2017-09-01,2017,9,26.33333333333317,0.9666666666666516,73.66666666666684,123820.33333333326,193.00000000000432,396.0000000000075,378.33333333334303,5.6666666666667425,856.3333333333535,76.33333333333621,149.0000000000016,18.0,526.9999999999993,240.33333333333144,7844.66666666668,7.0,242.00000000000068,27.0,691.9807270497604,155.95409838979862,5.653431384626308,19.406565351028316
Tavush,2017-10-01,2017,10,26.150000000000002,0.9500000000000001,73.85000000000001,123738.5,197.75,404.25,389.0,5.75,878.5,79.5,150.75,18.0,526.25,238.25,7859.0,7.0,242.75,27.0,710.291935123169,159.88298611531195,5.6571579076242555,19.251546493897774
Tavush,2017-11-01,2017,11,25.966666666666836,0.9333333333333486,74.03333333333318,123656.66666666674,202.49999999999568,412.4999999999925,399.66666666665697,5.8333333333332575,900.6666666666465,82.66666666666379,152.4999999999984,18.0,525.5000000000007,236.16666666666856,7873.33333333332,7.0,243.49999999999932,27.0,728.6031431965775,163.81187384082529,5.660884430622203,19.096527636767235
Tavush,2017-12-01,2017,12,25.783333333333168,0.9166666666666515,74.21666666666684,123574.83333333326,207.25000000000432,420.7500000000075,410.33333333334303,5.9166666666667425,922.8333333333535,85.83333333333621,154.2500000000016,18.0,524.7499999999993,234.08333333333144,7887.66666666668,7.0,244.25000000000068,27.0,746.914351270036,167.74076156634936,5.66461095362016,18.94150877963627
Tavush,2018-01-01,2018,1,25.6,0.9,74.4,123493.0,212.0,429.0,421.0,6.0,945.0,89.0,156.0,18.0,524.0,232.0,7902.0,7.0,245.0,27.0,765.2255593434446,171.6696492918627,5.668337476618108,18.78648992250573
Tavush,2018-02-01,2018,2,25.6,0.8750000000000228,74.4,123388.7500000001,213.1666666666656,430.4166666666654,411.4166666666754,6.166666666666515,936.4166666666745,88.4166666666672,157.33333333333212,18.0,524.6666666666661,232.0,7988.416666666588,7.0,245.4166666666663,27.0,758.8565653088978,172.77044302564667,5.673171528596453,18.802511351919676
Tavush,2018-03-01,2018,3,25.6,0.8499999999999773,74.4,123284.4999999999,214.3333333333344,431.8333333333346,401.8333333333246,6.333333333333485,927.8333333333255,87.8333333333328,158.66666666666788,18.0,525.3333333333339,232.0,8074.833333333412,7.0,245.8333333333337,27.0,752.4875712743336,173.87123675943366,5.678005580574812,18.818532781333662
Tavush,2018-04-01,2018,4,25.6,0.825,74.4,123180.25,215.5,433.25,392.25,6.5,919.25,87.25,160.0,18.0,526.0,232.0,8161.25,7.0,246.25,27.0,746.1185772397868,174.97203049321763,5.682839632553157,18.83455421074761
Tavush,2018-05-01,2018,5,25.6,0.8000000000000227,74.4,123076.0000000001,216.6666666666656,434.6666666666654,382.6666666666754,6.666666666666515,910.6666666666745,86.6666666666672,161.33333333333212,18.0,526.6666666666661,232.0,8247.666666666588,7.0,246.6666666666663,27.0,739.74958320524,176.0728242270016,5.687673684531503,18.850575640161555
Tavush,2018-06-01,2018,6,25.6,0.7749999999999773,74.4,122971.7499999999,217.8333333333344,436.0833333333346,373.0833333333246,6.833333333333485,902.0833333333255,86.0833333333328,162.66666666666788,18.0,527.3333333333339,232.0,8334.083333333412,7.0,247.0833333333337,27.0,733.3805891706758,177.1736179607886,5.692507736509861,18.86659706957554
Tavush,2018-07-01,2018,7,25.6,0.75,74.4,122867.5,219.0,437.5,363.5,7.0,893.5,85.5,164.0,18.0,528.0,232.0,8420.5,7.0,247.5,27.0,727.011595136129,178.27441169457256,5.697341788488206,18.882618498989487
Tavush,2018-08-01,2018,8,25.6,0.7250000000000227,74.4,122763.2500000001,220.1666666666656,438.9166666666654,353.9166666666754,7.166666666666515,884.9166666666745,84.9166666666672,165.33333333333212,18.0,528.6666666666661,232.0,8506.916666666588,7.0,247.9166666666663,27.0,720.6426011015822,179.37520542835654,5.702175840466552,18.898639928403433
Tavush,2018-09-01,2018,9,25.6,0.6999999999999773,74.4,122658.9999999999,221.3333333333344,440.3333333333346,344.3333333333246,7.333333333333485,876.3333333333255,84.3333333333328,166.66666666666788,18.0,529.3333333333339,232.0,8593.333333333412,7.0,248.3333333333337,27.0,714.2736070670179,180.47599916214352,5.70700989244491,18.91466135781742
Tavush,2018-10-01,2018,10,25.6,0.675,74.4,122554.75,222.5,441.75,334.75,7.5,867.75,83.75,168.0,18.0,530.0,232.0,8679.75,7.0,248.75,27.0,707.9046130324712,181.5767928959275,5.711843944423256,18.930682787231365
Tavush,2018-11-01,2018,11,25.6,0.6500000000000228,74.4,122450.5000000001,223.6666666666656,443.1666666666654,325.1666666666754,7.666666666666515,859.1666666666745,83.1666666666672,169.33333333333212,18.0,530.6666666666661,232.0,8766.166666666588,7.0,249.1666666666663,27.0,701.5356189979243,182.67758662971147,5.716677996401601,18.946704216645312
Tavush,2018-12-01,2018,12,25.6,0.6249999999999772,74.4,122346.2499999999,224.8333333333344,444.5833333333346,315.5833333333246,7.833333333333485,850.5833333333255,82.5833333333328,170.66666666666788,18.0,531.3333333333339,232.0,8852.583333333412,7.0,249.5833333333337,27.0,695.1666249633602,183.77838036349846,5.72151204837996,18.962725646059297
Tavush,2019-01-01,2019,1,25.6,0.6,74.4,122242.0,226.0,446.0,306.0,8.0,842.0,82.0,172.0,18.0,532.0,232.0,8939.0,7.0,250.0,27.0,688.7976309288133,184.87917409728243,5.726346100358305,18.978747075473244
Tavush,2019-02-01,2019,2,26.591666666665766,0.6083333333333257,73.40833333333424,122178.16666666673,227.7499999999984,453.16666666666015,305.50000000000045,8.166666666666515,851.8333333333244,84.99999999999727,172.49999999999955,18.0,528.8333333333362,234.916666666664,8897.750000000038,7.0,250.16666666666652,27.0,697.2544584676415,186.41693837949762,5.729355186592671,19.22882234429142
Tavush,2019-03-01,2019,3,27.583333333334238,0.6166666666666742,72.41666666666578,122114.33333333327,229.5000000000016,460.33333333333985,304.99999999999955,8.333333333333485,861.6666666666756,88.00000000000273,173.00000000000045,18.0,525.6666666666638,237.833333333336,8856.499999999962,7.0,250.33333333333348,27.0,705.7112860064926,187.95470266171702,5.732364272827046,19.478897613110277
Tavush,2019-04-01,2019,4,28.575000000000003,0.625,71.42500000000001,122050.5,231.25,467.5,304.5,8.5,871.5,91.0,173.5,18.0,522.5,240.75,8815.25,7.0,250.5,27.0,714.1681135453208,189.49246694393221,5.735373359061413,19.728972881928453
Tavush,2019-05-01,2019,5,29.566666666665768,0.6333333333333258,70.43333333333423,121986.66666666673,232.9999999999984,474.66666666666015,304.00000000000045,8.666666666666515,881.3333333333244,93.99999999999727,173.99999999999955,18.0,519.3333333333362,243.666666666664,8774.000000000038,7.0,250.66666666666652,27.0,722.624941084149,191.0302312261474,5.738382445295779,19.979048150746628
Tavush,2019-06-01,2019,6,30.558333333334236,0.6416666666666742,69.44166666666577,121922.83333333327,234.7500000000016,481.83333333333985,303.49999999999955,8.833333333333485,891.1666666666756,97.00000000000273,174.50000000000045,18.0,516.1666666666638,246.583333333336,8732.749999999962,7.0,250.83333333333348,27.0,731.0817686230002,192.5679955083668,5.741391531530153,20.229123419565486
Tavush,2019-07-01,2019,7,31.55,0.6499999999999999,68.45,121859.0,236.5,489.0,303.0,9.0,901.0,100.0,175.0,18.0,513.0,249.5,8691.5,7.0,251.0,27.0,739.5385961618283,194.105759790582,5.744400617764519,20.47919868838366
Tavush,2019-08-01,2019,8,32.54166666666576,0.6583333333333257,67.45833333333424,121795.16666666673,238.2499999999984,496.16666666666015,302.50000000000045,9.166666666666515,910.8333333333244,102.99999999999727,175.49999999999955,18.0,509.8333333333362,252.416666666664,8650.250000000038,7.0,251.16666666666652,27.0,747.9954237006565,195.64352407279722,5.747409703998885,20.729273957201837
Tavush,2019-09-01,2019,9,33.533333333334234,0.6666666666666742,66.46666666666577,121731.33333333327,240.0000000000016,503.33333333333985,301.99999999999955,9.333333333333485,920.6666666666756,106.00000000000273,176.00000000000045,18.0,506.6666666666638,255.333333333336,8608.999999999962,7.0,251.33333333333348,27.0,756.4522512395077,197.18128835501662,5.75041879023326,20.979349226020695
Tavush,2019-10-01,2019,10,34.525,0.6749999999999999,65.475,121667.5,241.75,510.5,301.5,9.5,930.5,109.0,176.5,18.0,503.5,258.25,8567.75,7.0,251.5,27.0,764.9090787783359,198.7190526372318,5.753427876467626,21.22942449483887
Tavush,2019-11-01,2019,11,35.51666666666576,0.6833333333333257,64.48333333333423,121603.66666666673,243.4999999999984,517.6666666666601,301.00000000000045,9.666666666666515,940.3333333333244,111.99999999999727,176.99999999999955,18.0,500.3333333333362,261.166666666664,8526.500000000038,7.0,251.66666666666652,27.0,773.365906317164,200.256816919447,5.756436962701993,21.479499763657046
Tavush,2019-12-01,2019,12,36.508333333334235,0.6916666666666742,63.491666666665765,121539.83333333327,245.2500000000016,524.8333333333399,300.49999999999955,9.833333333333485,950.1666666666756,115.00000000000273,177.50000000000045,18.0,497.1666666666638,264.083333333336,8485.249999999962,7.0,251.83333333333348,27.0,781.8227338560152,201.7945812016664,5.7594460489363675,21.729575032475903
Tavush,2020-01-01,2020,1,37.5,0.7,62.5,121476.0,247.0,532.0,300.0,10.0,960.0,118.0,178.0,18.0,494.0,267.0,8444.0,7.0,252.0,27.0,790.2795613948434,203.3323454838816,5.762455135170733,21.97965030129408
Tavush,2020-02-01,2020,2,37.55833333333328,0.7499999999999545,62.44166666666672,121397.50000000007,244.8333333333353,530.0833333333351,305.2499999999952,9.66666666666697,965.0833333333287,120.08333333333144,179.83333333333167,18.0,495.49999999999864,263.00000000000364,8502.499999999947,7.0,252.74999999999932,27.0,795.0115895271738,201.66721301050478,5.766208040808234,21.6621083840648
Tavush,2020-03-01,2020,3,37.61666666666672,0.8000000000000455,62.38333333333328,121318.99999999993,242.6666666666647,528.1666666666649,310.5000000000048,9.33333333333303,970.1666666666713,122.16666666666856,181.66666666666833,18.0,497.00000000000136,258.99999999999636,8561.000000000053,7.0,253.50000000000068,27.0,799.7436176595171,200.00208053712345,5.769960946445745,21.34456646683466
Tavush,2020-04-01,2020,4,37.675,0.85,62.325,121240.5,240.5,526.25,315.75,9.0,975.25,124.25,183.5,18.0,498.5,255.0,8619.5,7.0,254.25,27.0,804.4756457918475,198.33694806374666,5.773713852083246,21.027024549605386
Tavush,2020-05-01,2020,5,37.733333333333285,0.8999999999999545,62.266666666666715,121162.00000000007,238.3333333333353,524.3333333333351,320.9999999999952,8.66666666666697,980.3333333333287,126.33333333333144,185.33333333333167,18.0,499.99999999999864,251.00000000000364,8677.999999999947,7.0,254.99999999999932,27.0,809.2076739241778,196.67181559036985,5.777466757720746,20.70948263237611
Tavush,2020-06-01,2020,6,37.79166666666672,0.9500000000000455,62.20833333333328,121083.49999999993,236.1666666666647,522.4166666666649,326.2500000000048,8.33333333333303,985.4166666666713,128.41666666666856,187.16666666666833,18.0,501.50000000000136,246.99999999999636,8736.500000000053,7.0,255.75000000000068,27.0,813.9397020565211,195.0066831169885,5.781219663358256,20.391940715145967
Tavush,2020-07-01,2020,7,37.85,1.0,62.15,121005.0,234.0,520.5,331.5,8.0,990.5,130.5,189.0,18.0,503.0,243.0,8795.0,7.0,256.5,27.0,818.6717301888516,193.3415506436117,5.784972568995757,20.07439879791669
Tavush,2020-08-01,2020,8,37.90833333333328,1.0499999999999545,62.09166666666672,120926.50000000007,231.8333333333353,518.5833333333351,336.7499999999952,7.66666666666697,995.5833333333287,132.58333333333144,190.83333333333167,18.0,504.49999999999864,239.00000000000364,8853.499999999947,7.0,257.2499999999993,27.0,823.403758321182,191.67641817023488,5.788725474633258,19.756856880687415
Tavush,2020-09-01,2020,9,37.96666666666672,1.1000000000000454,62.03333333333328,120847.99999999993,229.6666666666647,516.6666666666649,342.0000000000048,7.33333333333303,1000.6666666666713,134.66666666666856,192.66666666666833,18.0,506.00000000000136,234.99999999999636,8912.000000000053,7.0,258.0000000000007,27.0,828.1357864535253,190.01128569685355,5.792478380270769,19.43931496345727
Tavush,2020-10-01,2020,10,38.025000000000006,1.15,61.974999999999994,120769.5,227.5,514.75,347.25,7.0,1005.75,136.75,194.5,18.0,507.5,231.0,8970.5,7.0,258.75,27.0,832.8678145858556,188.34615322347673,5.796231285908269,19.121773046227993
Tavush,2020-11-01,2020,11,38.083333333333286,1.1999999999999544,61.916666666666714,120691.00000000007,225.3333333333353,512.8333333333351,352.4999999999952,6.66666666666697,1010.8333333333287,138.83333333333144,196.33333333333167,18.0,508.99999999999864,227.00000000000364,9028.999999999947,7.0,259.4999999999993,27.0,837.599842718186,186.68102075009995,5.79998419154577,18.80423112899872
Tavush,2020-12-01,2020,12,38.14166666666672,1.2500000000000455,61.85833333333328,120612.49999999993,223.1666666666647,510.9166666666649,357.7500000000048,6.33333333333303,1015.9166666666713,140.91666666666856,198.16666666666833,18.0,510.50000000000136,222.99999999999636,9087.500000000053,7.0,260.2500000000007,27.0,842.3318708505293,185.0158882767186,5.803737097183281,18.486689211768578
Tavush,2021-01-01,2021,1,38.2,1.3,61.8,120534.0,221.0,509.0,363.0,6.0,1021.0,143.0,200.0,18.0,512.0,219.0,9146.0,7.0,261.0,27.0,847.0638989828597,183.3507558033418,5.807490002820781,18.1691472945393
Tavush,2021-02-01,2021,2,38.1333333333334,1.3,61.8666666666666,120469.41666666673,219.2500000000016,500.7500000000075,361.5833333333346,6.583333333332803,1010.6666666666761,141.75000000000114,200.4166666666663,18.0,512.4999999999995,218.75000000000023,9132.666666666679,7.0,262.24999999999886,27.083333333333258,838.892261584503,181.98836469268718,5.810621851472505,18.15807024894028
Tavush,2021-03-01,2021,3,38.066666666666606,1.3,61.933333333333394,120404.83333333327,217.4999999999984,492.4999999999925,360.1666666666654,7.166666666667197,1000.3333333333239,140.49999999999886,200.8333333333337,18.0,513.0000000000005,218.49999999999977,9119.333333333321,7.0,263.50000000000114,27.166666666666742,830.7206241861239,180.62597358202885,5.813753700124238,18.14699320334123
Tavush,2021-04-01,2021,4,38.0,1.3,62.0,120340.25,215.75,484.25,358.75,7.75,990.0,139.25,201.25,18.0,513.5,218.25,9106.0,7.0,264.75,27.25,822.5489867877673,179.26358247137424,5.8168855487759625,18.13591615774221
Tavush,2021-05-01,2021,5,37.933333333333394,1.3,62.066666666666606,120275.66666666673,214.0000000000016,476.0000000000075,357.3333333333346,8.333333333332803,979.6666666666761,138.00000000000114,201.6666666666663,18.0,513.9999999999995,218.00000000000023,9092.666666666679,7.0,265.99999999999886,27.333333333333258,814.3773493894105,177.90119136071962,5.820017397427686,18.12483911214319
Tavush,2021-06-01,2021,6,37.86666666666661,1.3,62.13333333333339,120211.08333333327,212.2499999999984,467.7499999999925,355.9166666666654,8.916666666667197,969.3333333333239,136.74999999999886,202.0833333333337,18.0,514.5000000000005,217.74999999999977,9079.333333333321,7.0,267.25000000000114,27.416666666666742,806.2057119910315,176.53880025006129,5.823149246079419,18.113762066544137
Tavush,2021-07-01,2021,7,37.8,1.3,62.2,120146.5,210.5,459.5,354.5,9.5,959.0,135.5,202.5,18.0,515.0,217.5,9066.0,7.0,268.5,27.5,798.0340745926749,175.1764091394067,5.826281094731144,18.102685020945117
Tavush,2021-08-01,2021,8,37.73333333333339,1.3,62.26666666666661,120081.91666666673,208.7500000000016,451.2500000000075,353.0833333333346,10.083333333332803,948.6666666666761,134.25000000000114,202.9166666666663,18.0,515.4999999999995,217.25000000000023,9052.666666666679,7.0,269.74999999999886,27.583333333333258,789.8624371943181,173.81401802875206,5.829412943382867,18.091607975346093
Tavush,2021-09-01,2021,9,37.66666666666661,1.3,62.33333333333339,120017.33333333327,206.9999999999984,442.9999999999925,351.6666666666654,10.666666666667197,938.3333333333239,132.99999999999886,203.3333333333337,18.0,516.0000000000005,216.99999999999977,9039.333333333321,7.0,271.00000000000114,27.666666666666742,781.6907997959391,172.45162691809375,5.8325447920346,18.08053092974704
Tavush,2021-10-01,2021,10,37.6,1.3,62.4,119952.75,205.25,434.75,350.25,11.25,928.0,131.75,203.75,18.0,516.5,216.75,9026.0,7.0,272.25,27.75,773.5191623975824,171.08923580743914,5.835676640686324,18.06945388414802
Tavush,2021-11-01,2021,11,37.533333333333395,1.3,62.466666666666605,119888.16666666673,203.5000000000016,426.5000000000075,348.8333333333346,11.833333333332803,917.6666666666761,130.50000000000114,204.1666666666663,18.0,516.9999999999995,216.50000000000023,9012.666666666679,7.0,273.49999999999886,27.833333333333258,765.3475249992257,169.72684469678453,5.8388084893380485,18.058376838549
Tavush,2021-12-01,2021,12,37.466666666666605,1.3,62.533333333333395,119823.58333333327,201.7499999999984,418.2499999999925,347.4166666666654,12.416666666667197,907.3333333333239,129.24999999999886,204.5833333333337,18.0,517.5000000000005,216.24999999999977,8999.333333333321,7.0,274.75000000000114,27.916666666666742,757.1758876008466,168.3644535861262,5.841940337989781,18.04729979294995
Tavush,2022-01-01,2022,1,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-02-01,2022,2,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-03-01,2022,3,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-04-01,2022,4,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-05-01,2022,5,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-06-01,2022,6,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-07-01,2022,7,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-08-01,2022,8,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-09-01,2022,9,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-10-01,2022,10,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-11-01,2022,11,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Tavush,2022-12-01,2022,12,37.4,1.3,62.6,119759.0,200.0,410.0,346.0,13.0,897.0,128.0,205.0,18.0,518.0,216.0,8986.0,7.0,276.0,28.0,749.00425020249,167.00206247547158,5.845072186641505,18.03622274735093
Vayots Dzor,2016-01-01,2016,1,18.8,1.2,81.2,50836.0,35.0,122.0,38.0,1.0,177.0,16.0,108.0,5.0,228.0,85.0,1959.0,3.0,104.0,8.0,348.17845621213314,68.84884727358565,5.901329766307342,16.7204343378708
Vayots Dzor,2016-02-01,2016,2,18.64166666666681,1.100000000000091,81.35833333333319,50789.41666666671,36.66666666666515,126.74999999999568,38.99999999999909,1.0,182.24999999999523,15.500000000000455,108.0,5.0,228.24999999999977,85.0,1940.250000000017,3.0,104.08333333333326,8.0,358.9432057613251,72.22760645708254,5.906797547034385,16.73592638326409
