marz,date,year,month,day,poverty_rate,extreme_poverty_rate,non_poor_rate,population,crime_selected_total,Number of minor offense,Number of moderately serious offense,Number of particulary serious offences,crime_total,Number of serious offences,Annual average occupancy of a bed,Number of ambulatory clinics in rural communities,Number of avarage medical personnel,beds,Number of hospitalized patients,hospitals,Number of physicians,"Number of primary health care (PHC) service providers (except OMCs, private medical and dental offices)",crime_rate_per_100k,crime_selected_rate_per_100k,hospitals_per_100k,beds_per_10k
Yerevan,2019-04-18,2019,4,18,15.82388888888864,0.8325000000000387,84.17611111111137,1082513.0277777778,7562.838888888936,7733.619444444474,4256.136111111112,149.43333333333385,14643.26944444449,2504.0805555555708,270.3805555555568,,8785.497222222213,7804.344444444409,297818.88888889016,53.594444444444356,10326.93333333331,140.37777777777742,1352.7527389002626,698.6796848134644,4.9508558451516365,72.0916429797561
Yerevan,2019-04-19,2019,4,19,15.839999999999737,0.8300000000000409,84.16000000000027,1082519.0,7559.800000000049,7731.700000000032,4256.1,149.40000000000055,14640.300000000048,2503.1000000000163,270.3000000000013,,8786.099999999991,7806.599999999963,297737.00000000134,53.59999999999991,10328.399999999976,140.39999999999964,1352.4711922735019,698.395333851316,4.951341349342432,72.1120650908344
Yerevan,2019-04-20,2019,4,20,15.856111111110833,0.8275000000000432,84.14388888888917,1082524.972222222,7556.761111111164,7729.780555555589,4256.06388888889,149.36666666666724,14637.330555555607,2502.1194444444614,270.21944444444586,,8786.702777777768,7808.855555555517,297655.1111111125,53.60555555555546,10329.866666666641,140.42222222222185,1352.189645646741,698.1109828891676,4.951826853533226,72.13248720191271
Yerevan,2019-04-21,2019,4,21,15.872222222221929,0.8250000000000455,84.12777777777808,1082530.9444444443,7553.722222222277,7727.861111111146,4256.027777777778,149.33333333333394,14634.361111111166,2501.138888888907,270.13888888889034,,8787.305555555546,7811.11111111107,297573.2222222237,53.61111111111101,10331.333333333307,140.44444444444403,1351.90809901998,697.8266319270193,4.95231235772402,72.15290931299103
Yerevan,2019-04-22,2019,4,22,15.888333333333026,0.8225000000000477,84.11166666666698,1082536.9166666665,7550.683333333391,7725.941666666703,4255.991666666668,149.30000000000064,14631.391666666723,2500.1583333333524,270.0583333333349,,8787.908333333322,7813.366666666623,297491.3333333349,53.61666666666656,10332.799999999972,140.46666666666624,1351.626552393219,697.5422809648709,4.9527978619148145,72.17333142406933
Yerevan,2019-04-23,2019,4,23,15.904444444444122,0.82000000000005,84.09555555555588,1082542.8888888888,7547.644444444505,7724.02222222226,4255.955555555556,149.26666666666733,14628.422222222282,2499.1777777777975,269.9777777777794,,8788.5111111111,7815.622222222177,297409.44444444607,53.62222222222211,10334.266666666637,140.48888888888845,1351.3450057664581,697.2579300027226,4.953283366105609,72.19375353514765
Yerevan,2019-04-24,2019,4,24,15.920555555555218,0.8175000000000523,84.07944444444479,1082548.861111111,7544.605555555619,7722.102777777818,4255.919444444446,149.23333333333403,14625.45277777784,2498.197222222243,269.8972222222239,,8789.113888888876,7817.87777777773,297327.5555555573,53.62777777777766,10335.733333333303,140.51111111111064,1351.0634591396974,696.9735790405742,4.953768870296404,72.21417564622595
Yerevan,2019-04-25,2019,4,25,15.936666666666316,0.8150000000000546,84.06333333333369,1082554.8333333333,7541.566666666733,7720.183333333375,4255.883333333334,149.20000000000073,14622.483333333399,2497.216666666688,269.8166666666684,,8789.716666666654,7820.133333333284,297245.6666666685,53.63333333333321,10337.199999999968,140.53333333333285,1350.7819125129365,696.6892280784258,4.954254374487198,72.23459775730427
Yerevan,2019-04-26,2019,4,26,15.952777777777412,0.8125000000000568,84.04722222222259,1082560.8055555555,7538.5277777778465,7718.263888888932,4255.8472222222235,149.16666666666742,14619.513888888956,2496.2361111111336,269.73611111111296,,8790.31944444443,7822.388888888838,297163.7777777797,53.638888888888765,10338.666666666633,140.55555555555506,1350.5003658861756,696.4048771162775,4.954739878677993,72.25501986838259
Yerevan,2019-04-27,2019,4,27,15.96888888888851,0.8100000000000591,84.0311111111115,1082566.7777777778,7535.48888888896,7716.344444444489,4255.811111111112,149.13333333333412,14616.544444444515,2495.255555555579,269.65555555555744,,8790.922222222209,7824.644444444391,297081.88888889086,53.64444444444431,10340.133333333299,140.57777777777724,1350.2188192594147,696.120526154129,4.955225382868787,72.2754419794609
Yerevan,2019-04-28,2019,4,28,15.984999999999605,0.8075000000000614,84.0150000000004,1082572.7499999998,7532.450000000074,7714.425000000047,4255.7750000000015,149.10000000000082,14613.575000000073,2494.275000000024,269.575000000002,,8791.524999999985,7826.899999999945,297000.00000000204,53.649999999999864,10341.599999999964,140.59999999999945,1349.9372726326537,695.8361751919807,4.955710887059581,72.2958640905392
Yerevan,2019-04-29,2019,4,29,16.001111111110703,0.8050000000000637,83.9988888888893,1082578.722222222,7529.411111111188,7712.505555555605,4255.73888888889,149.06666666666752,14610.605555555632,2493.2944444444697,269.4944444444465,,8792.127777777763,7829.155555555498,296918.1111111132,53.655555555555416,10343.06666666663,140.62222222222167,1349.655726005893,695.5518242298324,4.956196391250376,72.31628620161752
Yerevan,2019-04-30,2019,4,30,16.017222222221797,0.8025000000000659,83.98277777777821,1082584.6944444443,7526.372222222302,7710.586111111162,4255.702777777779,149.0333333333342,14607.63611111119,2492.313888888915,269.413888888891,,8792.73055555554,7831.4111111110515,296836.2222222244,53.66111111111096,10344.533333333295,140.64444444444385,1349.374179379132,695.267473267684,4.956681895441171,72.33670831269583
Yerevan,2019-05-01,2019,5,1,16.033333333332894,0.8000000000000682,83.96666666666711,1082590.6666666665,7523.333333333416,7708.666666666719,4255.666666666668,149.0000000000009,14604.666666666748,2491.3333333333603,269.33333333333553,,8793.333333333318,7833.666666666605,296754.3333333356,53.666666666666515,10345.99999999996,140.66666666666606,1349.0926327523712,694.9831223055356,4.957167399631965,72.35713042377414
Yerevan,2019-05-02,2019,5,2,16.048924731182385,0.7975806451613542,83.95107526881762,1082596.446236559,7520.392473118357,7706.809139784995,4255.6317204301085,148.96774193548472,14601.793010752765,2490.384408602176,269.25537634408806,,8793.916666666652,7835.849462365534,296675.0860215075,53.672043010752546,10347.419354838672,140.68817204301018,1348.82016827486,694.7079439550687,4.957637242397251,72.37689375707578
Yerevan,2019-05-03,2019,5,3,16.064516129031876,0.79516129032264,83.93548387096813,1082602.2258064514,7517.451612903297,7704.951612903271,4255.596774193549,148.93548387096854,14598.919354838781,2489.4354838709914,269.17741935484065,,8794.499999999985,7838.032258064462,296595.8387096794,53.67741935483858,10348.838709677384,140.7096774193543,1348.5477037973485,694.4327656046019,4.9581070851625375,72.39665709037743
Yerevan,2019-05-04,2019,5,4,16.080107526881367,0.792741935483926,83.91989247311864,1082608.0053763438,7514.510752688238,7703.094086021548,4255.56182795699,148.90322580645235,14596.045698924796,2488.4865591398066,269.0994623655932,,8795.083333333321,7840.215053763392,296516.5913978513,53.68279569892461,10350.258064516096,140.73118279569843,1348.2752393198373,694.1575872541349,4.958576927927823,72.41642042367907
Yerevan,2019-05-05,2019,5,5,16.095698924730858,0.7903225806452119,83.90430107526915,1082613.7849462365,7511.56989247318,7701.236559139824,4255.526881720431,148.87096774193617,14593.172043010813,2487.537634408622,269.0215053763457,,8795.666666666655,7842.39784946232,296437.34408602316,53.68817204301064,10351.67741935481,140.75268817204255,1348.002774842326,693.882408903668,4.95904677069311,72.43618375698072
Yerevan,2019-05-06,2019,5,6,16.11129032258035,0.7879032258064979,83.88870967741966,1082619.564516129,7508.629032258121,7699.3790322581,4255.491935483872,148.83870967741998,14590.29838709683,2486.5887096774377,268.94354838709825,,8796.249999999989,7844.580645161249,296358.0967741951,53.69354838709667,10353.096774193522,140.77419354838668,1347.7303103648148,693.6072305532011,4.959516613458396,72.45594709028236
Yerevan,2019-05-07,2019,5,7,16.12688172042984,0.7854838709677837,83.87311827957016,1082625.3440860214,7505.688172043061,7697.521505376376,4255.456989247313,148.80645161290377,14587.424731182846,2485.6397849462533,268.86559139785084,,8796.833333333323,7846.763440860177,296278.84946236695,53.6989247311827,10354.516129032234,140.7956989247308,1347.4578458873034,693.3320522027342,4.959986456223683,72.475710423584
Yerevan,2019-05-08,2019,5,8,16.14247311827933,0.7830645161290697,83.85752688172067,1082631.1236559139,7502.747311828002,7695.663978494652,4255.422043010753,148.7741935483876,14584.551075268862,2484.6908602150684,268.78763440860337,,8797.416666666659,7848.946236559106,296199.6021505389,53.70430107526873,10355.935483870946,140.81720430107492,1347.1853814097922,693.0568738522672,4.9604562989889684,72.49547375688566
Yerevan,2019-05-09,2019,5,9,16.15806451612882,0.7806451612903555,83.84193548387118,1082636.9032258063,7499.806451612943,7693.806451612929,4255.387096774194,148.7419354838714,14581.677419354877,2483.741935483884,268.7096774193559,,8797.999999999993,7851.129032258034,296120.35483871074,53.70967741935477,10357.354838709658,140.83870967741908,1346.912916932281,692.7816955018004,4.960926141754255,72.5152370901873
Yerevan,2019-05-10,2019,5,10,16.173655913978312,0.7782258064516415,83.82634408602169,1082642.6827956988,7496.865591397884,7691.948924731205,4255.352150537635,148.70967741935522,14578.803763440894,2482.7930107526995,268.63172043010843,,8798.583333333327,7853.3118279569635,296041.10752688267,53.7150537634408,10358.77419354837,140.8602150537632,1346.6404524547697,692.5065171513335,4.961395984519541,72.53500042348894
Yerevan,2019-05-11,2019,5,11,16.189247311827803,0.7758064516129275,83.8107526881722,1082648.4623655914,7493.924731182825,7690.091397849481,4255.317204301075,148.67741935483903,14575.93010752691,2481.844086021515,268.553763440861,,8799.16666666666,7855.494623655892,295961.86021505453,53.72043010752683,10360.193548387082,140.88172043010732,1346.3679879772583,692.2313388008665,4.961865827284828,72.55476375679059
Yerevan,2019-05-12,2019,5,12,16.204838709677293,0.7733870967742134,83.79516129032271,1082654.2419354839,7490.983870967766,7688.233870967757,4255.282258064516,148.64516129032285,14573.056451612927,2480.8951612903306,268.47580645161355,,8799.749999999995,7857.677419354821,295882.61290322646,53.72580645161286,10361.612903225794,140.90322580645145,1346.095523499747,691.9561604503997,4.962335670050114,72.57452709009223
Yerevan,2019-05-13,2019,5,13,16.220430107526784,0.7709677419354993,83.77956989247322,1082660.0215053763,7488.043010752707,7686.376344086033,4255.247311827958,148.61290322580666,14570.182795698944,2479.9462365591457,268.3978494623661,,8800.33333333333,7859.86021505375,295803.3655913984,53.73118279569889,10363.032258064508,140.92473118279557,1345.8230590222358,691.6809820999327,4.9628055128154,72.59429042339389
Yerevan,2019-05-14,2019,5,14,16.236021505376275,0.7685483870967852,83.76397849462373,1082665.8010752688,7485.1021505376475,7684.51881720431,4255.212365591398,148.58064516129048,14567.309139784958,2478.9973118279613,268.3198924731186,,8800.916666666664,7862.043010752678,295724.11827957025,53.73655913978492,10364.45161290322,140.9462365591397,1345.5505945447246,691.4058037494658,4.963275355580686,72.61405375669553
Yerevan,2019-05-15,2019,5,15,16.251612903225766,0.7661290322580712,83.74838709677424,1082671.5806451612,7482.161290322589,7682.661290322586,4255.177419354839,148.5483870967743,14564.435483870975,2478.048387096777,268.2419354838712,,8801.499999999998,7864.225806451607,295644.8709677422,53.741935483870954,10365.870967741932,140.96774193548382,1345.2781300672132,691.130625398999,4.963745198345973,72.63381708999717
Yerevan,2019-05-16,2019,5,16,16.267204301075257,0.763709677419357,83.73279569892475,1082677.3602150537,7479.22043010753,7680.803763440862,4255.14247311828,148.5161290322581,14561.561827956992,2477.0994623655924,268.16397849462373,,8802.083333333332,7866.408602150535,295565.62365591404,53.747311827956985,10367.290322580644,140.98924731182794,1345.005665589702,690.855447048532,4.964215041111259,72.65358042329882
Yerevan,2019-05-17,2019,5,17,16.282795698924744,0.761290322580643,83.71720430107526,1082683.1397849463,7476.27956989247,7678.946236559138,4255.10752688172,148.4838709677419,14558.688172043008,2476.1505376344076,268.08602150537627,,8802.666666666668,7868.591397849465,295486.37634408596,53.752688172043015,10368.709677419356,141.01075268817206,1344.7332011121907,690.5802686980651,4.964684883876545,72.67334375660046
Yerevan,2019-05-18,2019,5,18,16.298387096774235,0.7588709677419289,83.70161290322577,1082688.9193548388,7473.338709677411,7677.088709677414,4255.072580645161,148.4516129032257,14555.814516129025,2475.201612903223,268.0080645161288,,8803.250000000002,7870.774193548393,295407.1290322578,53.758064516129046,10370.129032258068,141.03225806451618,1344.4607366346795,690.3050903475981,4.965154726641831,72.69310708990211
Yerevan,2019-05-19,2019,5,19,16.313978494623726,0.7564516129032148,83.68602150537627,1082694.6989247312,7470.3978494623525,7675.23118279569,4255.037634408602,148.41935483870952,14552.940860215042,2474.2526881720387,267.9301075268814,,8803.833333333336,7872.956989247322,295327.88172042975,53.76344086021508,10371.54838709678,141.0537634408603,1344.188272157168,690.0299119971313,4.965624569407118,72.71287042320375
Yerevan,2019-05-20,2019,5,20,16.329569892473216,0.7540322580645007,83.67043010752678,1082700.4784946237,7467.456989247293,7673.373655913967,4255.002688172042,148.38709677419334,14550.067204301056,2473.3037634408543,267.8521505376339,,8804.41666666667,7875.13978494625,295248.6344086016,53.76881720430111,10372.967741935492,141.07526881720443,1343.9158076796568,689.7547336466644,4.966094412172404,72.7326337565054
Yerevan,2019-05-21,2019,5,21,16.345161290322707,0.7516129032257867,83.65483870967729,1082706.2580645161,7464.516129032234,7671.516129032243,4254.967741935484,148.35483870967715,14547.193548387073,2472.3548387096694,267.77419354838645,,8805.000000000005,7877.322580645179,295169.38709677354,53.77419354838714,10374.387096774206,141.09677419354855,1343.6433432021456,689.4795552961974,4.9665642549376905,72.75239708980705
Yerevan,2019-05-22,2019,5,22,16.360752688172198,0.7491935483870726,83.6392473118278,1082712.0376344086,7461.575268817175,7669.658602150519,4254.932795698925,148.32258064516097,14544.31989247309,2471.405913978485,267.696236559139,,8805.58333333334,7879.505376344108,295090.13978494547,53.77956989247317,10375.806451612918,141.11827956989268,1343.3708787246344,689.2043769457306,4.967034097702976,72.77216042310869
Yerevan,2019-05-23,2019,5,23,16.37634408602169,0.7467741935483585,83.62365591397831,1082717.8172043012,7458.634408602116,7667.801075268795,4254.897849462365,148.29032258064478,14541.446236559106,2470.4569892473005,267.61827956989157,,8806.166666666673,7881.6881720430365,295010.89247311733,53.7849462365592,10377.22580645163,141.1397849462368,1343.098414247123,688.9291985952636,4.967503940468263,72.79192375641034
Yerevan,2019-05-24,2019,5,24,16.39193548387118,0.7443548387096445,83.60806451612882,1082723.5967741937,7455.693548387057,7665.943548387071,4254.862903225806,148.2580645161286,14538.572580645123,2469.508064516116,267.5403225806441,,8806.750000000007,7883.870967741966,294931.64516128926,53.79032258064523,10378.645161290342,141.16129032258092,1342.8259497696117,688.6540202447967,4.967973783233549,72.81168708971198
Yerevan,2019-05-25,2019,5,25,16.40752688172067,0.7419354838709303,83.59247311827933,1082729.3763440861,7452.752688171998,7664.086021505348,4254.827956989247,148.2258064516124,14535.698924731138,2468.5591397849316,267.46236559139663,,8807.333333333341,7886.053763440894,294852.3978494611,53.79569892473127,10380.064516129054,141.18279569892508,1342.5534852921005,688.3788418943299,4.968443625998836,72.83145042301362
Yerevan,2019-05-26,2019,5,26,16.42311827957016,0.7395161290322163,83.57688172042984,1082735.1559139786,7449.811827956939,7662.228494623624,4254.793010752687,148.19354838709623,14532.825268817154,2467.6102150537467,267.38440860214916,,8807.916666666677,7888.236559139823,294773.15053763305,53.8010752688173,10381.483870967766,141.2043010752692,1342.2810208145893,688.1036635438629,4.968913468764121,72.85121375631527
Yerevan,2019-05-27,2019,5,27,16.438709677419652,0.7370967741935022,83.56129032258035,1082740.935483871,7446.870967741879,7660.3709677419,4254.758064516128,148.16129032258002,14529.95161290317,2466.6612903225623,267.30645161290175,,8808.500000000011,7890.419354838751,294693.9032258049,53.80645161290333,10382.903225806478,141.22580645161332,1342.0085563370778,687.828485193396,4.969383311529408,72.87097708961691
Yerevan,2019-05-28,2019,5,28,16.454301075269143,0.7346774193547881,83.54569892473086,1082746.7150537635,7443.93010752682,7658.513440860176,4254.723118279569,148.12903225806383,14527.077956989187,2465.712365591378,267.2284946236543,,8809.083333333345,7892.60215053768,294614.65591397684,53.81182795698936,10384.32258064519,141.24731182795745,1341.7360918595666,687.5533068429291,4.969853154294694,72.89074042291855
Yerevan,2019-05-29,2019,5,29,16.469892473118634,0.732258064516074,83.53010752688137,1082752.4946236562,7440.989247311762,7656.655913978452,4254.68817204301,148.09677419354765,14524.204301075204,2464.7634408601934,267.1505376344068,,8809.666666666679,7894.784946236608,294535.4086021487,53.81720430107539,10385.741935483904,141.26881720430157,1341.4636273820554,687.2781284924622,4.970322997059981,72.91050375622021
Yerevan,2019-05-30,2019,5,30,16.485483870968125,0.72983870967736,83.51451612903188,1082758.2741935486,7438.048387096703,7654.798387096729,4254.653225806451,148.06451612903146,14521.330645161219,2463.8145161290086,267.07258064515935,,8810.250000000015,7896.967741935538,294456.1612903206,53.82258064516142,10387.161290322616,141.2903225806457,1341.1911629045442,687.0029501419953,4.9707928398252665,72.93026708952185
Yerevan,2019-05-31,2019,5,31,16.501075268817615,0.7274193548386458,83.49892473118238,1082764.053763441,7435.107526881643,7652.940860215005,4254.6182795698915,148.03225806451528,14518.456989247235,2462.865591397824,266.99462365591194,,8810.833333333348,7899.150537634466,294376.9139784925,53.827956989247454,10388.580645161328,141.31182795698982,1340.9186984270327,686.7277717915284,4.971262682590553,72.9500304228235
Yerevan,2019-06-01,2019,6,1,16.516666666667106,0.7249999999999318,83.4833333333329,1082769.8333333335,7432.166666666584,7651.083333333281,4254.583333333332,147.9999999999991,14515.583333333252,2461.9166666666397,266.91666666666447,,8811.416666666682,7901.333333333395,294297.6666666644,53.833333333333485,10390.00000000004,141.33333333333394,1340.6462339495215,686.4525934410615,4.971732525355839,72.96979375612514
Yerevan,2019-06-02,2019,6,2,16.532777777778204,0.7224999999999341,83.46722222222179,1082775.8055555557,7429.127777777698,7649.163888888838,4254.547222222221,147.9666666666658,14512.61388888881,2460.936111111085,266.836111111109,,8812.01944444446,7903.5888888889485,294215.7777777756,53.83888888888904,10391.466666666705,141.35555555555615,1340.3646873227606,686.1682424789132,4.972218029546633,72.99021586720346
Yerevan,2019-06-03,2019,6,3,16.548888888889298,0.7199999999999364,83.4511111111107,1082781.777777778,7426.088888888812,7647.244444444395,4254.51111111111,147.93333333333248,14509.644444444368,2459.9555555555303,266.7555555555535,,8812.622222222237,7905.844444444502,294133.8888888868,53.844444444444584,10392.93333333337,141.37777777777833,1340.0831406959996,685.8838915167647,4.972703533737428,73.01063797828176
Yerevan,2019-06-04,2019,6,4,16.565000000000396,0.7174999999999386,83.4349999999996,1082787.7500000002,7423.049999999926,7645.324999999953,4254.4749999999985,147.89999999999918,14506.674999999927,2458.974999999976,266.674999999998,,8813.225000000015,7908.100000000055,294051.99999999796,53.850000000000136,10394.400000000036,141.40000000000055,1339.801594069239,685.5995405546164,4.973189037928223,73.03106008936008
Yerevan,2019-06-05,2019,6,5,16.581111111111493,0.7149999999999409,83.4188888888885,1082793.7222222222,7420.01111111104,7643.405555555511,4254.438888888888,147.86666666666588,14503.705555555485,2457.994444444421,266.59444444444256,,8813.827777777791,7910.355555555609,293970.11111110914,53.85555555555569,10395.866666666701,141.42222222222276,1339.520047442478,685.3151895924681,4.973674542119017,73.05148220043839
Yerevan,2019-06-06,2019,6,6,16.597222222222587,0.7124999999999432,83.40277777777742,1082799.6944444445,7416.9722222221535,7641.486111111068,4254.4027777777765,147.83333333333258,14500.736111111044,2457.0138888888664,266.51388888888704,,8814.43055555557,7912.611111111162,293888.2222222203,53.861111111111235,10397.333333333367,141.44444444444494,1339.238500815717,685.0308386303196,4.9741600463098115,73.0719043115167
Yerevan,2019-06-07,2019,6,7,16.613333333333685,0.7099999999999455,83.38666666666631,1082805.6666666667,7413.933333333267,7639.566666666625,4254.366666666666,147.79999999999927,14497.766666666601,2456.033333333312,266.4333333333316,,8815.033333333346,7914.866666666716,293806.3333333315,53.86666666666679,10398.800000000032,141.46666666666715,1338.9569541889562,684.7464876681713,4.974645550500606,73.09232642259501
Yerevan,2019-06-08,2019,6,8,16.629444444444783,0.7074999999999477,83.37055555555521,1082811.638888889,7410.894444444381,7637.647222222182,4254.330555555554,147.76666666666597,14494.79722222216,2455.052777777757,266.3527777777761,,8815.636111111124,7917.12222222227,293724.4444444427,53.87222222222234,10400.266666666697,141.48888888888936,1338.6754075621952,684.4621367060229,4.9751310546914,73.11274853367333
Yerevan,2019-06-09,2019,6,9,16.645555555555877,0.70499999999995,83.35444444444413,1082817.6111111112,7407.855555555495,7635.72777777774,4254.294444444444,147.73333333333267,14491.827777777718,2454.0722222222025,266.2722222222206,,8816.2388888889,7919.377777777823,293642.55555555393,53.87777777777789,10401.733333333363,141.51111111111155,1338.3938609354345,684.1777857438746,4.975616558882195,73.13317064475163
Yerevan,2019-06-10,2019,6,10,16.661666666666974,0.7024999999999523,83.33833333333303,1082823.5833333335,7404.816666666609,7633.808333333297,4254.258333333332,147.69999999999936,14488.858333333277,2453.0916666666476,266.1916666666651,,8816.841666666678,7921.633333333377,293560.6666666651,53.88333333333344,10403.200000000028,141.53333333333376,1338.1123143086736,683.8934347817262,4.9761020630729895,73.15359275582995
Yerevan,2019-06-11,2019,6,11,16.677777777778072,0.6999999999999545,83.32222222222192,1082829.5555555557,7401.777777777723,7631.888888888854,4254.222222222222,147.66666666666606,14485.888888888834,2452.111111111093,266.11111111110966,,8817.444444444454,7923.88888888893,293478.7777777763,53.88888888888899,10404.666666666693,141.55555555555597,1337.8307676819127,683.6090838195778,4.976587567263784,73.17401486690825
Yerevan,2019-06-12,2019,6,12,16.693888888889166,0.6974999999999568,83.30611111111084,1082835.527777778,7398.738888888836,7629.969444444411,4254.18611111111,147.63333333333276,14482.919444444393,2451.1305555555386,266.03055555555414,,8818.047222222232,7926.144444444483,293396.8888888875,53.89444444444454,10406.133333333359,141.57777777777815,1337.5492210551517,683.3247328574295,4.977073071454578,73.19443697798657
Yerevan,2019-06-13,2019,6,13,16.710000000000264,0.6949999999999591,83.28999999999974,1082841.5,7395.699999999951,7628.049999999968,4254.15,147.59999999999945,14479.949999999952,2450.1499999999837,265.9499999999987,,8818.650000000009,7928.400000000037,293314.99999999866,53.90000000000009,10407.600000000024,141.60000000000036,1337.2676744283908,683.0403818952811,4.977558575645372,73.21485908906487
Yerevan,2019-06-14,2019,6,14,16.72611111111136,0.6924999999999614,83.27388888888864,1082847.4722222222,7392.661111111064,7626.130555555526,4254.113888888888,147.56666666666615,14476.98055555551,2449.1694444444292,265.8694444444432,,8819.252777777787,7930.655555555591,293233.11111110984,53.905555555555644,10409.06666666669,141.62222222222258,1336.9861278016301,682.7560309331327,4.978044079836168,73.23528120014319
Yerevan,2019-06-15,2019,6,15,16.742222222222455,0.6899999999999636,83.25777777777755,1082853.4444444445,7389.622222222179,7624.2111111110835,4254.077777777778,147.53333333333285,14474.011111111067,2448.1888888888743,265.7888888888877,,8819.855555555563,7932.911111111144,293151.222222221,53.91111111111119,10410.533333333355,141.64444444444476,1336.7045811748692,682.4716799709844,4.978529584026962,73.2557033112215
Yerevan,2019-06-16,2019,6,16,16.758333333333553,0.6874999999999659,83.24166666666645,1082859.4166666667,7386.583333333292,7622.291666666641,4254.041666666666,147.49999999999955,14471.041666666626,2447.20833333332,265.70833333333223,,8820.458333333341,7935.166666666697,293069.3333333322,53.91666666666674,10412.00000000002,141.66666666666697,1336.4230345481083,682.1873290088361,4.979015088217756,73.27612542229981
Yerevan,2019-06-17,2019,6,17,16.77444444444465,0.6849999999999682,83.22555555555535,1082865.388888889,7383.544444444406,7620.372222222198,4254.005555555555,147.46666666666624,14468.072222222185,2446.2277777777654,265.62777777777677,,8821.06111111112,7937.422222222251,292987.4444444434,53.922222222222295,10413.466666666685,141.68888888888918,1336.1414879213473,681.9029780466876,4.9795005924085505,73.29654753337813
Yerevan,2019-06-18,2019,6,18,16.790555555555745,0.6824999999999705,83.20944444444426,1082871.3611111112,7380.50555555552,7618.452777777755,4253.969444444444,147.43333333333294,14465.102777777742,2445.2472222222104,265.54722222222125,,8821.663888888896,7939.677777777804,292905.5555555546,53.92777777777784,10414.93333333335,141.71111111111136,1335.8599412945864,681.6186270845393,4.979986096599345,73.31696964445644
Yerevan,2019-06-19,2019,6,19,16.806666666666843,0.6799999999999727,83.19333333333316,1082877.3333333335,7377.4666666666335,7616.533333333313,4253.9333333333325,147.39999999999964,14462.1333333333,2444.266666666656,265.4666666666658,,8822.266666666674,7941.933333333358,292823.66666666575,53.933333333333394,10416.400000000016,141.73333333333358,1335.5783946678257,681.3342761223909,4.98047160079014,73.33739175553475
Yerevan,2019-06-20,2019,6,20,16.82277777777794,0.677499999999975,83.17722222222206,1082883.3055555555,7374.427777777748,7614.61388888887,4253.897222222222,147.36666666666633,14459.16388888886,2443.286111111101,265.3861111111103,,8822.86944444445,7944.188888888912,292741.77777777694,53.93888888888895,10417.866666666681,141.7555555555558,1335.2968480410648,681.0499251602425,4.980957104980934,73.35781386661306
Yerevan,2019-06-21,2019,6,21,16.838888888889034,0.6749999999999773,83.16111111111097,1082889.2777777778,7371.388888888861,7612.694444444427,4253.86111111111,147.33333333333303,14456.194444444418,2442.3055555555466,265.3055555555548,,8823.472222222228,7946.444444444465,292659.8888888881,53.94444444444449,10419.333333333347,141.77777777777797,1335.0153014143038,680.7655741980942,4.9814426091717285,73.37823597769138
Yerevan,2019-06-22,2019,6,22,16.855000000000132,0.6724999999999796,83.14499999999987,1082895.25,7368.349999999975,7610.774999999984,4253.825,147.29999999999973,14453.224999999975,2441.324999999992,265.22499999999934,,8824.075000000004,7948.700000000019,292577.9999999993,53.950000000000045,10420.800000000012,141.80000000000018,1334.733754787543,680.4812232359458,4.981928113362523,73.39865808876968
Yerevan,2019-06-23,2019,6,23,16.87111111111123,0.6699999999999818,83.12888888888877,1082901.2222222222,7365.311111111089,7608.855555555541,4253.788888888888,147.26666666666642,14450.255555555534,2440.344444444437,265.1444444444439,,8824.677777777782,7950.955555555572,292496.1111111105,53.9555555555556,10422.266666666677,141.8222222222224,1334.452208160782,680.1968722737975,4.982413617553317,73.419080199848
Yerevan,2019-06-24,2019,6,24,16.887222222222324,0.6674999999999841,83.11277777777768,1082907.1944444445,7362.272222222203,7606.936111111099,4253.752777777778,147.23333333333312,14447.286111111092,2439.3638888888827,265.06388888888836,,8825.280555555559,7953.211111111125,292414.2222222217,53.961111111111144,10423.733333333343,141.84444444444458,1334.1706615340213,679.9125213116491,4.982899121744112,73.4395023109263
Yerevan,2019-06-25,2019,6,25,16.90333333333342,0.6649999999999864,83.09666666666658,1082913.1666666667,7359.233333333317,7605.016666666656,4253.716666666666,147.19999999999982,14444.316666666651,2438.3833333333278,264.9833333333329,,8825.883333333337,7955.466666666679,292332.3333333329,53.9666666666667,10425.200000000008,141.8666666666668,1333.8891149072604,679.6281703495007,4.983384625934907,73.45992442200462
Yerevan,2019-06-26,2019,6,26,16.91944444444452,0.6624999999999887,83.08055555555548,1082919.138888889,7356.194444444431,7603.0972222222135,4253.680555555556,147.16666666666652,14441.347222222208,2437.4027777777733,264.90277777777743,,8826.486111111113,7957.722222222233,292250.4444444441,53.97222222222225,10426.666666666673,141.888888888889,1333.6075682804994,679.3438193873524,4.983870130125701,73.48034653308292
Yerevan,2019-06-27,2019,6,27,16.935555555555613,0.6599999999999909,83.06444444444439,1082925.1111111112,7353.155555555544,7601.177777777771,4253.644444444444,147.1333333333332,14438.377777777767,2436.422222222219,264.8222222222219,,8827.088888888891,7959.977777777786,292168.5555555553,53.977777777777796,10428.133333333339,141.91111111111118,1333.3260216537385,679.0594684252039,4.984355634316495,73.50076864416124
